"username","rating","helpful","total","date","title","review"
"lee_eisenberg","10","143","156","19 September 2005"," ""The Mask"" is, and forever will be, SMOKIN'!
","""The Mask"" was the movie that introduced my family to Jim Carrey. And we all thought that it was great. Carrey plays unlucky bank clerk Stanley Ipkiss, who one night finds an ancient mask. When he puts it on, he turns into sort of a cartoon character; think Roger Rabbit on acid. The really great thing about the movie is that they just turn Carrey loose. Anything that you can imagine him doing, he does here. A particularly funny scene is when the police tell him to freeze, you'd better believe that he freezes! All in all, Jim Carrey's humor will never get old. He may have given his all-time funniest performance in ""The Mask""."
"Atreyu_II","9","54","59","7 July 2007"," This movie is a scream!!!
","If you ask me, 'The Mask' is Jim Carrey's best work ever. It's his best movie and the only one of him I find really great. It's not a movie without its faults, but it's original, imaginative, creative and has very good comical gags. It's a classic. Or, to use only one word to describe it: ""Smokin!""<br/><br/>Jim Carrey can be two things: either a really funny comedian either a comedian who does his job well but overacts, although no one can deny that there is a genius inside this man. In 'The Mask' he is awesome. I consider this one of his best actings of all time, if not his very best.<br/><br/>In 'The Mask' Jim Carrey portrays Stanley Ipkiss, a clerk in a nice Edge City bank. He is a very nice and easy-going guy with great sense of humor (which matches his funny name). He is «the nicest guy», yet shy and somewhat depressed and he does not have much success in his job and personal life. He doesn't have much friends, except for his co-worker Charlie and his loyal dog Milo (a Jack Russell Terrier). Stanley likes to watch cartoons (particularly a Tex Avery one with a whistling wolf), decorates his apartment with items from these cartoons and he has the most unusual pajama :)<br/><br/>Jim Carrey also portrays the title character (The Mask), which is the other side of Stanley Ipkiss... or at least what he wants to be but can't be without the mask. The mask gives him superpowers and courage to do things he wouldn't be able to do without it. For example, he can dance like Fred Astaire, Gumby and Barishnikov (all together) - and he can flirt with the gorgeous Tina Carlyle. The Mask is a cartoonish figure that can do incredible things.<br/><br/>This film is a crazy comedy, a film that surpasses the limits of imagination. Yet, despite its cartoonish humor, it also works well as a thriller and has a dark atmosphere. At the same time, this movie is clearly inspired (in many ways) on several cartoons, such as the Looney Tunes, Tex Avery's 'Red Hot Riding Hood' and even the live action/animation movie 'Who Framed Roger Rabbit'. The movie also has great sceneries and backgrounds, as well as great lines, nice special effects and its magic.<br/><br/>Cameron Diaz in this movie... my goodness! Is there any guy who wouldn't fall in love with her in this film? She was really a stunning beauty in this film. She was absolutely at her hottest and most sensual here: she was more curvy, sexier, so beautiful and her smile was even more enchanting. Her role as the gorgeous and loving Tina Carlyle was a great acting debut for her. Plus, she was great in this role. In fact, she was a better actress in her early acting years than in more recent years. And she got slimmer with time.<br/><br/>Cameron Diaz also sings very well in this film, with a husky, jazz-like voice. What a difference comparing to 'My Best Friend's Wedding', where she sings terribly. She was 21 years old in 'The Mask' but she surely looked older than that. She is really like a live-action version of Jessica Rabbit in this film.<br/><br/>Other funny characters (along with Stanley Ipkiss) are Charlie Schumacher, Milo, Detective Doyle and the impatient Lt. Mitch Kellaway.<br/><br/>Most of the soundtrack is great: the opening theme and other instrumental themes during the movie and even the cheerful songs ""Hey Pachuco"" and ""Cuban Pete"" - this last one is sung by Jim Carrey himself in a hilarious part where he (as The Mask) dances and makes the policemen dance either. It really makes one wanna dance.<br/><br/>Most actors are pretty good in their roles: Jim Carrey, Cameron Diaz, Peter Riegert, Peter Greene, Ben Stein, Amy Yasbeck, Richard Jeni, Nancy Fish, Jim Doughan and Max.<br/><br/>Max is the name of the dog that portrays Milo. The intelligence of that dog deserves to be mentioned. This breed of dog is known for its intelligence and loyalty, but also for being lovable, playful and stubborn dogs. Milo is all of that. Plus, Milo seems to understand everything they tell him. When his master is giving him orders, he moves his head as if he is understanding every word that is said. Plus, he climbs a considerably tall wall to rescue Stanley and we can see in his eyes when he is feeling fear, joy and sadness, for example. What a fabulous dog actor!<br/><br/>The loaner... what a piece of junk! That car makes its own scenes hilarious! Why? Simply because of what it is: a charger in a junkyard.<br/><br/>Jim Carrey makes this movie as good as it is. I believe that this movie couldn't possibly be this good without the great Jim Carrey. This role was made for him and couldn't be played by other than him.<br/><br/>This should definitely be on Top 250."
"MR_Heraclius","10","44","48","5 February 2020"," The Mask
","Extremely fun, fast-paced and colorful, The Mask is a movie with a good direction by Chuck Russell, a script very well adapted by Mike Werb, a beautiful story by Michael Fallon, great visual effects and excellent performances by Jim Carrey and Cameron Diaz. Plus, it's one of Carrey's best movies and one of the best comedy movies of all time"
"BrandtSponseller","10","155","180","22 February 2005"," Incredible success when seen as a surrealistic cinematic pastiche
","Stanley Ipkiss (Jim Carrey) is a bit of a dorky pushover. For example, he buys hot concert tickets to try to get a date with a fellow bank employee he's been pining after, but she easily scams him into keeping the tickets for herself, and he is too weak to publicly object. But when he comes across an ancient mask of Lodi long ago discarded by Vikings who tried to bury the ""troublesome object"" at the ""end of the Earth"", he discovers it has the power to unlock his true self--suave, smooth-talking, manic, a bit dangerous, and a hopeless romantic.<br/><br/>The Mask was a perfect vehicle for Jim Carrey. It not only allowed provided the perfect justification to flamboyantly engage in his rubber-faced antics in a manner even more over-the-top than what he'd become famous for, but it provided an opportunity to stretch his acting chops towards a more serious side at just the right time in his career, paving the way for later work such as Man on the Moon (1999), The Majestic (2001) and Eternal Sunshine of the Spotless Mind (2004).<br/><br/>The success of the film wholly depends on Carrey, as he has to sell his characters' frenzied insanity so that it's believable as a reflection of Stanley's inner self while at the same time likable but teetering on the edge of becoming obnoxiously overbearing. Of course, the amazing special effects and make-up help, as well as the clever script and more than competent directing and cinematography, but with the wrong actor in the part, the whole affair could have easily collapsed. The other cast members are fine in supporting roles, with Cameron Diaz coming across as being almost otherworldly beautiful, but Carrey is rarely off-screen, and rightly so.<br/><br/>The Mask is notable for both spoofing almost the whole history of cinema while at the same time respectfully paying homage to it. The audience is treated to everything from silent film slapstick to lavish musical numbers (with excellent songs), frenzied Tex Avery-styled animation to gangster film suspense. On its surface, the film is a crazy, often funny, hyperactively paced cinematic pastiche.<br/><br/>The subtext about identity and public faces versus private selves is interesting, but not the focus. It would be fine to explore further, but to do so in this particular film would have taken too much time away from Carrey's surrealistic tour de force. Besides, we've had later films where that subtext has been closer to the heart of a story, such as Catwoman (2004), and where it was very thoroughly and competently dealt with.<br/><br/>Many aspects of The Mask differed from the comic book source material, but this is a case where the changes led to such an excellent result that most people have forgotten about the source material and primarily remember Carrey's performance in this film as definitive."
"mjw2305","7","58","65","22 January 2007"," A Fine comedy treat
","Carrey is on top mad-cap form in the Mask, he plays Stanley Ipkiss, a boring Mr. nice guy with a longing for more excitement and success in his life. When he finds a relic of an ancient mask, he gets slightly more than he could have dreamt of; he becomes a cartoonish superhero and at last he can live out his desires; or not! <br/><br/>This film also introduced the very beautiful Cameron Diaz, and what man can forget her first screen appearance as she breezes in to the bank in all her splendour.<br/><br/>Hilariously funny, cracking special effects and a thoroughly entertaining story, the Mask is a winner people, and it's an absolute must-see for everyone who likes a bit of Jim Carrey madness.<br/><br/>7/10"
"Special-K88","Null","41","45","15 April 2002"," one of Carrey's best
","Broad, inventive comedy stars Carrey as a repressed, down-on-his-luck banker whose once uneventful life is dramatically changed when he uncovers a mysterious ancient mask that brings out his innermost desires. After developing a close bond and gradual affection for a sexy songbird and prospective client (Diaz), he then tangles with her ruthless, lowlife gangster boyfriend (Greene). Lively, imaginative comedy with big laughs and nifty effects that almost make you feel like you're watching a live-action cartoon. The violence borders on extreme, but Carrey is in peak form and provides more than enough classic moments to make up for it. A must for Carrey fans. ***"
"mareksir","10","127","152","26 August 2005"," One of the greatest comedies I have ever seen
","Actually, I saw The Mask by accident. I wet to the cinema with my friend to watch something. When we arrived at the cinema and saw the poster showing The Mask we did not feel like watching it. But as it was a long way home we decided to go and see the film. And we enjoyed the movie so much that we decided to go to see it next day again. The first time we watched it we did not catch everything as our eyes were flooded with tears of laugh and our bellies hurt form laugh cramps. The story is really catching and Jim Carry is simply fabulous. The plot makes you think what it would be like if you had the mask and what you would do with it. Stanley Ippkiss in his funny quest made me be happy with what I am and what I have. The Mask is undoubtedly one of my most favorite comedies and it has a steady place on my video shelf."
"DarthBill","8","57","68","13 February 2004"," Somebody stop that Jim!
","This was the movie that got me into Jim Carrey (though I'd seen him on ""In Living Color"" a couple of times), and it's still my favorite, though Ace Ventura #1 was also kind of funny.<br/><br/>The great thing about this film is that Jim is actually really restrained all throughout, only going into goof ball mode when he puts on the Mask. He's pretty likable and engaging here, not quite as prone to irritating some audience members like he did in ""Batman Forever"" and ""Ace Ventura #2"". Cameron Diaz... my God, she looked SO GOOD here, how have her looks faded so quickly since this film? She looks so... plastic now, kind of like a giant Barbie doll.<br/><br/>One of the big standout scenes in this one is Jim singing ""Cuban Pete"" to escape all the cops. Not that the other Mask gags are unfunny, but Cuban Pete really stands out. Too bad the cartoon Mask didn't have a little more restraint to it."
"TheMan3051","10","122","152","11 November 2002"," Awesome!
","This is easily Jim Carrey's greatest picture! Not only that but in my opinion this was one of the funniest films of the `90s. This is such a fun movie that you can see it 10 times and it's still as fun as the first time. The film stars Jim Carrey in another amazing performance and the BEAUTIFUL Cameron Diaz in her debut. <br/><br/>Also this is kind of like the Rocky Horror Picture Show of my generation. I remember Halloween 1995 when my friends and I dressed up as the characters from this movie and did the Cuban Beat! :)<br/><br/>4(****)out of 4(****)stars<br/><br/>An ENTERTAINING MASTERPIECE!!!!"
"Smells_Like_Cheese","9","25","28","23 November 2003"," One of my favorites in my DVD collection
","Remember back in the day with the hit TV show In Living Color had several stars, one of them being Jim Carrey. He was one goofy guy with crazy physical comedy routines that could get your stomach hurting from laughing so much. But could this man make it to the top and possibly bring in a number one movie at the box office? He did, with 1994's smash hit The Mask. I remember seeing this movie when I was 9 years old and being in the theater nearly dying of laughter. I wanted this movie so badly on VHS when it was released, my parents got it for me and I think I must have played it a few dozen times a day. Jim Carrey was like no comedian that I had seen with how crazy this guy would be and The Mask truly showcased his talents.<br/><br/>Stanley Ipkiss, a clerk at an Edge City bank, is a shy, luckless romantic who is regularly bullied by nearly everyone around him, including his boss, his landlady, and car mechanics. His only friends are his dog Milo and his co-worker Charlie Schumacher. Stanley is smitten with Tina, a beautiful young woman who his new client at his bank. Later that night Charlie and Stanley go to a club, but after being denied entrance to the Coco Bongo, Stanley is stranded with a broken-down rental car at the city's filthy harbor, where he finds a mysterious wooden mask. When he takes the object home and puts it on, it comes alive, wraps around his head, and transforms him into a wackily-suited, green-headed, cartoonish figure called ""The Mask"", a trickster unbound by any limitations whether be personal inhibitions or physical laws, who cheerfully exacts revenge on some of Stanley's tormentors and terrifies a street gang that attempts to terrorize him.<br/><br/>I still watch The Mask to this day, it's one of my personal favorites in my DVD collection. Jim Carrey is still a blast to watch, how could you not laugh during his Cuban Pete performance and getting all the cops that are trying to arrest him into a salsa dance? Cameron Diaz's first ever movie, God I wanted to look like her so badly when I was a kid, she was so beyond gorgeous and absolutely adorable in The Mask. Even Peter Greene made one heck of a creepy villain as Dorian and seeing him transform the mask into something like a monster was just scary. Then seeing Jim Carrey's dog transform into the mask was classic slapstick three stooge like humor that would get anyone laughing hard. The Mask is a classic that I will always enjoy and recommend if you need a good laugh, great Jim Carrey movie, still one of my favorites.<br/><br/>9/10"
