"username","rating","helpful","total","date","title","review"
"MartinHafer","10","264","313","2 June 2011"," Wonderfully entertaining.
","It's hard for me to review this film, as I have not seen a huge number of Indian films--probably no more than a couple dozen. Most of the ones I've seen were wonderfully entertaining but I am far from an expert on Bollywood. Because of this, I have a hard time knowing how good this film is relative to other films from this country. So, consider this when you read this review. This may be among the very best India has to offer or it just seems that way to me.<br/><br/>Like so many Indian films, this is a very, very long film--with a run-time of almost three hours. When a movie is bad or just okay, this can seem like forever, but since ""3 Idiots"" is a very, very good film I loved its length. And, like most films of the genre, it has its share of the usual singing and dancing so foreign to films from other countries. One thing you should know, however, is that defining the type of film it is isn't really easy. Much of it is a comedy, but it also has many poignant moments (keep the Kleenex nearby), some existential moments where they explore the meaning of life and work and it's also a tender film about friendship. And, as my daughter pointed out when she saw the film, she loved that the men in the movie are not afraid to cry--something you rarely see in western films.<br/><br/>As for the plot, it's very long and involved and I could recount what occurs. But I don't want to spoil a single wonderful moment, so my advice is just sit back and watch--and if you give it a chance, I can almost guarantee you'll have a great time with this poignant and funny film. Wonderful and well worth your time--with a delightful script, wonderful characters and lots of moments that made me smile...and a few that brought me to tears. See this film."
"reedcom","9","350","423","20 November 2011"," Wow this American loves this movie
","I asked my co-workers to recommend a Bollywood movie. I expected ""Dumb and Dumber"" by the title. It wasn't that at all. It is more of an inspirational comedy with some serious but good messages. A more accurate title would have been ""The Legend of Rancho"".<br/><br/>Odd to me is that they speak in part English, part Hindi through the movie, kinda like some speak ""Spanglish"" here I suppose. I know none of the actors but the acting was good, and there was plenty of humor. The characters were believable. Most movie dancing I find a little silly but I even liked the dancing routines in the bathroom.<br/><br/>I will be asking my co-workers for more recommendations after this one!"
"vvv832","10","140","170","19 February 2011"," ^_^The best film reflecting Asia's education ever!
","As many ordinary Chinese high school students,who have to study fourteen(14) hours every day for the college entrance examination in the final year,I was entirely shaken and moved by ""3 idiots"",sharing the same feeling with all the students from high schools and universities in China(or Asia). O(∩_∩)O Compared with mainland China,India is lucky,having less corruption in education system.<br/><br/>This film is incredible inspiring,especially for those who are struggling or ""survived"" in high schools and colleges.<br/><br/>I read some reviewer,some doubt whether suicide in the film is logical,which is really DISAPPOINTING! (—__—!)<br/><br/>If you experience the life in poverty areas in Asia,you will understand what a significant role the higher educations play in their lives. Burdening great pressure from family and society,they attach great expectation and significance to the enrollment of colleges,and they intend to abandon poverty by getting higher education.Diploma means everything for them. Thus,the plot where the man committed suicide after lost the chance to graduate is reasonable."
"Fella_shibby","10","55","71","9 September 2013"," Finally a masterpiece from Bollywood. Aamir khan is the best thing to happen to Bollywood. Period.
","Awesome film man. Saw this with my family in a theatre. Worth every penny n worth every minute. Never seen such an amazing film.
Its about the pursuit of happiness. 
What is so great about the movie is that it moves you, it gives you hope. It is a simple film, yet it has an everlasting message. The last 30 mins were beautifully shot. Very good direction by Hirani. The star cast is good n Aamir khan steals the show. This guy is the best thing to happen to Bollywood. The editing is top notch. U don't feel bore for even a sec. Awesome screenplay. It's hands down the best film in the history of Bollywood."
"naman-avastol","9","283","407","24 December 2009"," Aal izz very, very, very, very, very Well
","""Whatever the problem in life is... just say to yourself 'Aal Izz Well'.. This wont solve your problems but it will give the courage to face it.."" ""Chase Excellence and success will follow"".. "" Life is not about getting marks, grades but chasing your dreams"".. These are the golden rules which 3 IDIOTS teaches you in a very light and entertaining way.. The movie makes you laugh and in the process you learn many golden rules which can alter your life in a big manner...<br/><br/>3 actors from the path-breaking blockbuster RANG DE BASANTI( Aamir, Sharman, Madhvan) team up together with Rajkumar Hirani.. It couldn't get bigger! Loosely based on blockbuster novel ' Five Point Someone ' by Chetan Bhagat the movie deals with the present education system in India that whether getting more marks and better grades is better than gaining knowledge and is mugging up everything more useful than understanding it..<br/><br/>The movie has many hilarious scenes and everyone in the film form Aamir to Boman Irani to Omi Vaidya were superb in their roles.. Aamir has outdone himself.. Never in the film he has looked 44 year old... Film's music sounds mediocre but when viewed on the screen then the music sounds perfect.. Cinematography is awesome and so is the direction.. Raju Hirani's screenplay(you can easily ignore a few loose points) is a masterpiece and the film will achieve cult status for engineering students in a short period of time.. It has the soul which Five Point Someone had.. It is easily Aamir Khan's finest film to date.. The film's climax is fantabulous and is a shocker.. It takes everyone by surprise...<br/><br/>To conclude 3 IDIOTS has the potential to break all records and sweep all awards.. Watch it... You will Love it...<br/><br/>My Rating: 9/10<br/><br/>Thanks and Regards"
"joseelfabuloso45","9","78","106","6 February 2012"," Very good movie!
","This is the very first time i write a review, mostly because I'm very lazy.<br/><br/>However I just watched this film and i gotta admit it...<br/><br/>I loved it!!!!<br/><br/>At first i was like well ""lets see what this movie has to offer""<br/><br/>(btw its also the first Indian movie I've ever seen) and I was like okay<br/><br/>its funny and then... like wow so thoughtful and reflexive! It really<br/><br/>made me meditate about my career and my real dreams! Its a very good<br/><br/>movie! I'll recommend it to all my friends!<br/><br/>You must watch it!<br/><br/>All is Well!"
"ankityadav","10","251","373","25 December 2009"," This Christmas & New Year, go gift yourselves - watch this phenomena (Not for Professors) !
","I'm an IITian myself and hence, needless to say, was looking forward to this movie as it is based on the life in IITs. I went with my family and watched the first-day-first-show and was I pleased ? In one sentence - The best Bollywood movie ever ! If you are into movies, then this one is not to be missed unless you are the 4th idiot. I cried, I laughed and I enjoyed every moment of the 3 hours that I spent watching this gem. The songs that seemed mediocre before watching the movie, feel like perfect for the movie. They are so ideal for the situations that I just loved them.<br/><br/>As you can understand, they could not bring the name of any IIT into the movie to avoid disputes. But trust me, whatever they have shown about the life in IITs, it's all true. Right from suicides, cold-hearted Professors to lack of encouragement and support for talents who can really bring serious change in this world. The movie successfully depicts how once inside, your life is only about meaningless grades, go get into the race before it's too late.<br/><br/>Take my free advice and avoid any reviews or words from people who have already seen the movie. Don't let anyone spoil any scene from the movie. Rush to the nearest theater and experience the phenomenon for yourself. You'll bless me for this advice !"
"vivee003","10","199","308","24 December 2009"," Aamir has yet again chased excellence & success follows him !
","Plot Two idiots Farhan (Madhavan) and Raju (Sharman) sets outs on a journey to find their lost friend and the 3rd idiot Rancho (Aamir).. As the journey starts off, their college life and old memories of their friendship, with a unique free-thinker Rancho who inspired them and changed their lives, are unfolded through flashbacks and followed with some twists and turns...<br/><br/>My Views 3 Idiots looks at our educational system which pressurizes the students and does not allow to chose his destination by his own wish, in a satirical way and brings out some of the flaws in it... On parallel there is a love angle between Rancho and Pia (Kareena)... Many of the situations/characters have resemblance or inspiration to ""Five Point Someone"", blockbuster novel penned by Chetan Bhagat...<br/><br/>Both humour and emotional quotients are amalgamated in the right proportion, full credits to Raju for that... Film offers lots of quality rib-tickling moments throughout.. The intermission point offers a twist that is totally out of the blue and keeps you hooked to the movie ! Just when you think this feel-good comic caper is leading to its culmination, there is another surprising element at the climax which is brilliantly weaved out by Hirani...<br/><br/>Technically, it rocks with astounding and visually arresting cinematography, the aerial shots of Shimla and Ladakh are a pleasant treat for our eyes... Editing was good... Song visualizations were cool... Music was good and well placed with the flow of the narration...<br/><br/>Coming to performances, all of them comes out with convincing portrayals, but it is Aamir Khan, the real showman of Bollywood, steals the shows with yet another stellar portrayal and will go down as one of his best performances. His looks and mannerisms as a college student was genuine and consummate.. Madhavan and Sharman adds up with commendable performances... Kareena does her part well... Among the supporting, Boman Irani as the eccentric head of the institution was too good...<br/><br/>On the downside, there are some unbelievable filmy situations which can be excused as writer's liberty and the episode of Mona's delivery was a bit far stretched.. Still these minor negatives does not affect this wholesome entertainer ! In short the basic theme of the movie is that ""chase excellence and success will follow"".. Just like that Aamir and Raju has chased excellence and success is following them...<br/><br/>So to sum up, Aamir and Hirani has delivered the best movie of 2009... Do yourself a favour by seeing this highly emotional and feel good comic entertainer...<br/><br/>Verdict : THE BEST of 2009 ! Rating : 9/10<br/><br/>for more reviews of the latest Indian movies, visit www.snehasallapam.com"
"Watching","Null","162","249","24 December 2009"," easily the best Indian movie in 2009.... and one of the best ever
","I was lucky to see the first day show of 3 idiots on Thursday in Dubai. Well the title of this post says it all. The movie is an example of classic film making. brilliant and highly entertaining.<br/><br/>Watch 3 idiots for a) amir khan's incredible acting b) intelligent and highly energatic screenplay & direction (Rajkumar Hirani has done it yet again!) c) amazing chemistry among actors, d) some of the best comedy scenes coming from Indian cinema in a long time and e) a heart warming story which keeps you spell binded right till the end.<br/><br/>I would rate it as among the best from amir khan (which obviously means among the very best from bollywood. I would also give a lot of credit to the director rajkumar hirani, who after this movie (and his previous munna bhai series) should rank as among the top in bollywood too. 9/10."
"lanacastillo49","8","45","66","1 March 2011"," more than just a laugh...taught me great life lessons as well
","I'm from the Philippines. For years, I have always been curious about Indian cinema. I've seen clips of Indian films on cable TV and to be honest...I just don't get it. I don't get all the silly dancing and singing in almost all movies. I find it so corny and irrelevant to the story. But don't get me wrong, Philippine movies back in the 80's were also filled with corny singing and dancing. But we have gone past those and transitioned into movie-making based on good scripts...rather than cheesy story lines. <br/><br/>When a friend of mine recommended this movie, I haven't really heard of it. I thought it was a Hollywood release but it wasn't. It was a Bollywood movie. He said it was really funny, so out of curiosity, I got hold of a copy. <br/><br/>My first thought was that it was nothing but a silly story of 3 guys doing slapstick comedy that I have all seen before. When they started singing ""All iz well.."" I told myself... I knew it! Just what I thought.<br/><br/>But as the movie progressed...I was amazed at the intelligence embedded in this movie. I was so impressed with the smart dialogues delivered by Amir Khan. It was so mature and thought-provoking. The life crisis all of them were in... the pressures at school..the pressures from society and the pressures from family as well... they rang so true. I was even at one time crying my heart out. I can't believe it! All the preconceived notions about a Bollywood movie were obliterated. I was so moved by this picture and I have no regrets seeing it."
