"username","rating","helpful","total","date","title","review"
"mpaulso","8","174","194","1 August 2017"," Zombie Revival
","Train to Busan was a treat. <br/><br/>A look into Selfishness vs Selflessness and Individual vs The Collective.<br/><br/>I can't remember the last time I enjoyed a foreign film this much. The cinematography is excellent, the story is original, and I will definitely be keeping an eye on Sang-ho Yeon's future projects."
"ygrnhd","Null","47","54","26 February 2020"," As Promised. Action-Packed Film!
","The movie is superb. Quality is high, the action is non-stop and the freshness in a worn out genre is amazing!<br/><br/>I recommend it here...and just have to find more films like this."
"dxan-13313","8","42","48","10 April 2020"," Excellent
","This film has it all.<br/><br/>Action<br/><br/>Morality<br/><br/>A lesson for all of us<br/><br/>Sexy teenager<br/><br/>Definite DVD purchase."
"kentaroariana","8","236","296","1 June 2019"," Cheerleader. zombies, knocked up
","The film has it all - greedy CEO capitalist pig, a devoted husband, a damsel in distress, a little brat, cheerleader and apparently South Korean zombies have different customs than American ones."
"haakonphelan","8","124","159","29 October 2019"," Please Read
","Many people are commenting on the looks, hair and legs of the teenage girl (at least i think she is a teenager). Firstly, potential viewers should know that this is not a case of just a pretty girl. There is a great story and morality at play here. As for the girl, yes indeed she is extremely sexy, but she is not in a cheerleader costume. That skirt is way too long. She is wearing her schoolgirl uniform."
"anthony-sullivan-sucks-dick","Null","9","9","10 May 2020"," I Usually Don't Like Zombie Movies
","But This one was good. Whether because it had an underlying anti-avarice theme or the cute girl who unlike American women is not sporting ink and piercings and is thin I got into it.
Edge of your seat action."
"NaTAHSA-BURT","10","22","25","12 April 2020"," Schoolgirl And Intrepid Infected Masses
","You got it. This schoolgirl isn't from Texas and those are not zombies. They were never buried or never dead.
A worthwhile DVD."
"juniuschester","Null","167","221","24 June 2019"," Packed with action and populated by both good acting faces and pretty girls
","Packed with action and populated by both good acting faces and pretty girls, Busan Train successfully recalls the best thrillers out there like they don't make them anymore. It comes at the viewer with renewed energy."
"David-coverversion","7","309","420","24 November 2018"," You Surely know what's coming next
","Don't you?<br/><br/>This film was fun, action-packed, full of dangerous elements, innovative, had pretty girls in it and most importantly was successful.<br/><br/>Yup, here comes the Hollywood remake. It will be another entry in the series of redundant, unnecessary, inferior, whitewashed and women made western taliban style ugly Hollywood remakes.<br/><br/>Paul Feig or Jar Jar Abrams are negotiating their cut as we speak."
"wolf-huffman","7","33","40","14 April 2020"," Pandemic Attacks A Prego Woman And A Sexy Teen
","And it is a fun ride... especially as the story unfolds we see that the problem is man made... will mankind learn?"
"vwjbrkgq","9","38","47","5 April 2020"," The People not Liking This Must Be Chubsters From Mississipi
","Because the Korean girl is Nature' gift to Man. Around here there are no thin women left. They all got tattoos and either shaved their head or dyed it orange so they can distract from the thunder thighs.<br/><br/>Train to Busan (A City in South Korea) is action packed, rapid, violent, high budget and wow is the chick nubile and tasty."
"rosalind-fuller-cpa","9","156","218","25 April 2019"," Zombies, train, babes
","I own it it really made me think a lot i enjoyed it until the end"
"cdromse","8","87","119","2 December 2019"," Very Good Film
","I am not sure this film is as perfect a many reviewers say, but I like it and like it very much.
To get them out of the way the zombies are not archetypal, the tunnels are entirely too long and of course zombies are supposed to have been dead and buried first.
That aside, I am loving the action, appreciate the violence and I am glad many reviewers recognize the beauty of the women. Realizing and appreciating the feminine wiles of the actresses is being respectful and being natural. This film offers a great nod to nature and the sexy schoolgirl is just a 10/10."
