"username","rating","helpful","total","date","title","review"
"ayers-timothy","10","17","18","24 February 2020"," One of the best modern Disney films
","Like most adults, I came to view this film as a result of having two small children. However, I was very pleasantly surprised by the film, and my kids loved it.<br/><br/>Let me start by saying that the original music for the film was outstanding. When watching Disney, you expect it to be good, but the soundtrack is amazing. The animation in the film was also what you'd expect from Disney...superb.<br/><br/>Now as far as the plot goes. You have a heroine, and what I feel is the first real heroine in all of the animated films that I've watched. Most films make a forced effort to show girls that they can also excel and be whoever they choose. Moana takes a girl, who's also a princess by the way but an ordinary one, and allows her to truly explore, achieve, and save the world not through magic, extraordinary power or luck, but through hard work and perseverance. She is real. Maui is also the perfect comic relief and the Rock does an excellent job in this roll.<br/><br/>My kids want to watch it again and so do I."
"hezekiahlamet","10","30","34","18 December 2017"," Just the best!!!
","I love everything about this movie. The colors, the setting and the characters, all good to my eyes!"
"SCI_FI_NERD","10","18","20","29 December 2017"," Animation at its best! Now Officially one of my Favorite Movies!
","As an individual double majoring in Computer Science and Creative Writing (with a focus on screenplays) I have to say that Moana was one of the best Disney Movies that I have ever watched! In fact, I was astonished by its storyline along with its animations that it became one of my favorite movies and ended up buying my own Moana doll for Christmas!<br/><br/>SPOILERS: In particular, I truly enjoyed the scenes where Moana gained the confidence to go out there and voyage into the sea even though her dad Tui wanted her to focus on being the chief for her people. The first time she went out didn't end so well (I was laughing so hard when Moana's Grandma said that whatever she did that she blamed in on the pig, Pua, which in fact, is one of the most adorable characters that Disney has ever created!), but I admire the confidence that she showed. This confidence showed me that we as individuals are truly individuals. <br/><br/>I also loved the scene where Maui was trying to turn into the Hawk when he and Moana were trying to get the hook from Tamatoa's shell. It was hilarious to see him turn from a fish, to a shark, then a chameleon etc, then finally back to his human form. It made it even funnier when Tamatoa was saying that Maui was having trouble with his look as he was singing ""Shiny.""<br/><br/>All and all, I can't think of anything wrong with this movie. This is one of the Disney Movies that I can watch over and over again!"
"akarmiotis-94922","9","90","121","5 March 2017"," Beautiful in every sense, Moana will soften even the hardest of hearts
","Moana is a return to the classic Disney formula, the clichés and characters ripped from a number of other animated films. However, the pure beauty and skill of the production rises the old story into new heights.<br/><br/>Following from the success of Zootropolis, Moana follows a more traditional narrative we know and love; the princess who wishes for something more and is whisked on a supernatural adventure. We know this story so well yet Moana seems fresh and thrilling as if the plot was innovative. Perhaps this is due to the Polynesian setting or the morally ambiguous Maui, played perfectly by Dwayne Johnson, but most likely it is it the simple magic of Disney – the wonder for both children and adults has reached its peak with the perfection of the classic formula. For once, the clichés make the film more enjoyable. The quality of the animation helps too: it's clear they have reached the pinnacle of blending realistic textures with stylised designs, creating an aesthetic beauty that few other companies can match – Disney have mastered water to the point it looks better animated than in real life! Even the music has been perfected here, the annoying catchiness of Frozen's tunes replaced by memorable but effective songs that fit the culture and setting of our adventure. A childlike warmth was awakened in me and many other adult members of the audience as the film brought the emotional highs of the Disney renaissance without the modern subversion of the classic tropes. While Moana sometimes threatens this with pop culture references, the film thankfully keeps to mostly traditional values and morals; a step above many children's animated films released today.<br/><br/>Moana is good, old fashioned Disney magic; the traditional narrative and morals updated with stellar animation and an awareness that's effective but never overpowering enough to threaten the integrity of the Disney formula.<br/><br/>SWEET<br/><br/>Visit https://sweetorsaltedmoviereviews.com/ for more."
"snperera","8","117","171","8 February 2017"," what a delight!
","Wow, what a great great movie! The visuals in this movie are breathtaking!! They are so gorgeous! But, besides the visuals there is such a heart and imagination and creativity to this movie. Moana is such a likable, smart, and relatable person. the voice work for Moana is so sweet and so good. The chemistry between Moana and Maui is so great and so natural. The songs in this movie are so charming, catchy and fun! But, How Far I'll Go is such an emotional song and it has such heart...I dare say I like it a little more than Let It Go! The way Moana sings it and you can feel it!! Wow, I just looved this movie and it is great for kids and adults. I will always love it and I wanna see it again!"
"A_Different_Drummer","10","220","345","5 December 2016"," I know that chicken ... I voted for him .... TWICE!
","Instant classic.<br/><br/>Easily ranks among the best from the Disney Studio, and a very worthy successor to Mulan 1998, a similar story equally well done.<br/><br/>Oddly also seems to be best work ever from Dwayne Johnson, perhaps not the first name I would have associated with ""voice acting,"" but a star turn nonetheless.<br/><br/>If you want to be picky -- which is the reviewer's job, after all -- the momentum slows a little at the top of the third act, but the ultimate themes of redemption, forgiveness and self-discovery at the finale are an absolute joy.<br/><br/>As they used to say, ""for children of all ages."""
"pailoong","5","217","369","6 December 2016"," Cookie-cutter, albeit beautiful, slice of Disney cheese
","Tell me if you've seen this movie:<br/><br/>Princess wants to do something a parent doesn't want her to do. Close friend/relative inspires her to be/do it anyway. Princess meets wacky sidekick. Prince and wacky sidekick don't get along but are forced to work together. Princess and wacky sidekick bond. Conflict happens and princess and wacky sidekick part ways. Princess continues on. Wacky sidekick shows up out of nowhere to help princess. Princess and wacky sidekick win, become friends forever. Parent realizes they were wrong, encourages princess to be/do whatever.<br/><br/>I felt like I already knew the plot to this film because I had seen it 100 times before. Why didn't I rate it lower? Because it's visually stunning. The style of this film is very unique and I like the way they wove Samoan artistic sense into it. I found myself mesmerized at the water effects and the animals more than anything else.<br/><br/>Fun for kids, but nothing you haven't seen before."
"Matt_Layden","8","81","132","3 January 2017"," You're Welcome.
","2016 has been a particularly strong year for animated films. With the likes of Zootopia, Finding Dory and Kubo & The Two Strings all vying for best animated picture of the year, it seems Moana deserves to be mentioned in the same breath as well. It's no fluke that out of the four movies I just mentioned, 3 of them belong under the house of the mouse.<br/><br/>Legend has it that demigod Maui stole a sacred stone, the heart of the goddess Te Fiti. The lava demon confronted him and both the heart and Maui were lost forever. Now, the world is slowly dying and someone must find the heart and force Maui to put it back. But who is this chosen one? It might be Moana, a Polynesian girl who is suppose to be taking over as chief of her tribe, but longs to sail beyond the reef. Featuring new comer Auli'i Carvalho as Moana and the most electrifying man in sports entertainment, Dwayne 'The Rock"" Johnson, as the demigod Maui. <br/><br/>It's not surprising that I found myself tapping my feet to the songs in this film because Lin-Manuel Miranda, creator of Hamilton, shares his talent with this film. I can easily see any one of the songs in this piece going up for and winning Best Original Song, giving the man the O in the prestigious PEGOT award circle. He currently has a Pulitzer, Emmy, Tony and Grammy, among more. The songs here remind me of the old-school Disney songs, easy to listen to, fun to play on repeat and important to the story. At first, I felt it was a little too on the nose with some of the lyrics, but eventually he won me over and I've been listening to the soundtrack ever since. <br/><br/>The film itself might lack some of the intricacies of plot heavy films like Zootopia, but this journey story is entertaining and heartfelt. The vibrant colours of the green islands and the blue sea help propel the film above and beyond what some others films have to offer. The animation takes a nice little turn for the creative when the characters find themselves under the sea in a side villains lair. We are treated with some bioluminescent sequences with another catchy tune not far behind. <br/><br/>Johnson is stellar as Maui, he seems completely comfortable in a voice acting role and surprisingly has the chops to sing a tune. Newcomer Auli'i Carvalho holds her own against a star like Johnson and she really gives a strong voice to a driven female character. I applaud that Disney didn't feel the need to shoehorn in a love story either. This is a tale about self discovery, not some young woman needing to find a man. Disney nods and respects their past while looking to the future with Moana. Princesses no longer need to be the 'love' goal of a man. <br/><br/>Moana is a visually beautiful film with great songs and a strong female lead character. There are some visually gags for the kids and a great time for adults. Moana is a great film."
"mortimerdiego","8","48","80","27 February 2017"," refreshingly Polynesian
","From the opening lyrics to the final shot, Moana was a fun glimpse into Polynesian life. Reminds me of Spirit: Stallion of the Cimarron with its depiction of tribal peoples, people who depend on the land and environment to live. As one of the several catchy songs say, the island gives them everything they need. No need to go beyond the reef.<br/><br/>I'm glad that Moana and Zootopia, Disney's two most recent feature films, humorously refer to the archetypal Disney traits that appear in film after film -- i.e. an animal sidekick, the heroine bursting into song, following your dreams. Even if they do year after year, it never gets old. (... Well, maybe a little bit. I'm actually jaded by the happy ending trope in practically every work of film, literature, etc. out there. But that's beside the point.) Even if you can predict the ending of Moana, it's not quite what you expected. Disney has recently been changing things up a bit and having creative endings. Frozen, for example. Even if they weren't slightly creative, the story still enacts the Disney magic -- the ability to inspire, motivate, uplift, and ultimately enlighten further on mankind's communal desire to go beyond the norm. You don't have to do something amazing to make a name for yourself. It's not the hook that defines you, it's what you do that defines you and makes you who you are. Just don't follow hard tradition all the time. If someone says you can't achieve your dreams, he/she is most likely right. HOWEVER. That's only true if you don't give it your all. Those right now who are living their dreams gave it their all. If it's something you really want, after all, then naturally you'll give it the necessary effort and force of will. It won't be easy; life wasn't meant to be easy.<br/><br/>It's not as amazing as Zootopia, but Moana is still a genuinely good Disney movie. It has a superb single, a nice accompanying soundtrack, great characters, sublime animation with crystal- clear attention to detail, and wonderful themes and messages. I admit, I was expecting too much from Moana after seeing Zootopia, which is probably why I give Moana a 9. Zootopia hits the 10. If you haven't seen either one, I recommend seeing Moana first."
"hennyxu","8","48","83","21 February 2017"," A Fun Movie (must watch)
","Henny's Movie Review: Moana (aka Vaiana)<br/><br/>In three words: A Fun Movie.<br/><br/>With Pixar dropping the ball lately it is good to see that Disney is picking it up with great movies like, Tangled, Zootopia and now Moana. Yes, they made a mediocre over-hyped movie named Frozen, read my previous review for my thoughts about that movie. Moana really doesn't disappoint it has a good pacing, a great cast, and it is BEAUTIFUL. I could just leave my review at this and tell you to go and watch this movie, but let's see ""How Far I'll Go"".<br/><br/>Moana is a story that takes place in Ancient Polynesia, when a curse reaches the island Mata Nui a chieftain's daughter is determined to go on a journey, to find a demigod named Maui in order to stop the curse.<br/><br/>Like most Disney movies this is a coming of age story. Moana is a chieftain's daughter who is struggling with her love for her people and her love for the ocean. She is determined and a strong character. It is wonderful to see her grow and find herself throughout the movie. She is voiced by Auli'I Cravaljo and it fits like a glove, perfect love her accent. <br/><br/>Moana is joined by a demigod named Maui. He starts out as an egotistical/funny character but we quickly learn why and see him change for the better. He is voiced by Dwayne ""The Rock"" Johnson and if you know The Rock YOU know what to expect. You can never go wrong with The Rock.<br/><br/>Other supporting characters were there to setup the plot and exposition.<br/><br/>The music, as expected, was typically Disney which is a good thing because I love Disney songs. After the movie you just can't get it out of your head. All the scores were very good. It did the basics like underscoring a scene but it also carried the movie for a huge part.<br/><br/>The three-act-structure. Moana has a great beginning, good middle, and a great ending. Furthermore, the pacing of this movie is fast in a good way. It doesn't hold on to a scene for too long and the movie knows when to cut.<br/><br/>The cinematography was beautiful it really shows that the creators have done their research. I love the bright colors and gorgeous sceneries. It would appear that Disney's new approach to movie making is starting to pay-off, by remaking their old animated movies into real-life and mocking their old movies with their new 3d-animated movies, they are breathing new life into their movies. As aforementioned in the introduction Moana is a must see movie that won't disappoint.<br/><br/>I give this movie a 8.5."
