"username","rating","helpful","total","date","title","review"
"sirwillisiv","10","1142","1330","14 December 2018"," If this was an apology for the Emoji Movie, then apology accepted!
","I have to say, and no pun-intended: Into the Spider-Verse is a total marvel, all the way down to its stylish and diverse styles of animation to its bold, sophisticated storytelling. The visuals are absolutely enchanting. Fast, colorful, and distinct. Something Sony Animation always nails is how each character has a pronounced look and movement. With the various kinds of Spider-Men and Marvel villains featured in this story, the animators went all out to give them a unique identity. Notably in this case are Spider-Man Noir, Peni Parker, and Spider-Ham. Noir, whose universe takes place in 1930s New York, boasts a dark, shadowy vibe similar to Sin City, Peni Parker has a bubbly anime look, and Spider-Ham is a bouncy, eccentric cartoon character who takes full advantage of his absurd existence to deliver some of the film's best laughs. Even with these different identities, the film slows down to balance their character in a serious nature. Heck, one of the most hard-hitting, poignant lines is spoken by Spider-Ham, the breakout comedic relief.<br/><br/>Miles and a majority of characters share the same art style. I really enjoy the blend of 3D models with traditional 2D movement. It's very appealing to watch and it seamlessly matches the comic book theme. I also appreciate the stylization of certain villains. Kingpin is a character I don't think was portrayed accurately outside of the comics, just appearing as a generic, heavy-set bald brute, when he's really an enormous, borderline non-human tank. Kingpin looks excellent in this film, with his titanic body and small head with an intimidating grimace. He's a powerful force and a legitimately scary antagonist. Doc Ock is another example, portrayed as a brilliant, but outlandish female scientist with a psychotic passion for villainy. I didn't feel like I needed to know more about her character, she was such a fun villainess to watch. She really added to the suspense in some action sequences.<br/><br/>I really loved the story. I thought it was rich with charm and thrills. Granted, I did notice some familiar elements that are done to death in superhero fiction and the animation canon alike, such as surprise villain reveals and major character deaths that were obviously seen coming, and I certainly wish some characters (espeically Miles' uncle) had more screentime, but there's one fact that overshadows these flaws for me: The writing is mature. First of all, it's a Sony Animation product. If you look at this company's past work, some of it is very soulless with its marketing and panders to its audience with incessant pop culture references and juvenile comedy. Into the Spider-Verse is a welcome departure. Passion and integrity was put into this project. The writing is very grounded and treats its audience like people who want to see a genuinely captivating flick. Heck, the first third of the film is somewhat slow and nonchalant, almost like an arthouse film. I've never had such a cool, yet off-beat and engaged feeling while watching an animated film on the big screen. Nothing was forced, nothing felt out-of-place, nothing took me out of immersion. The tone and pacing is very adult, even when something excessively goofy like Spider-Ham is on-screen. It's like the Marvel Cinematic Universe. It can be dark and distressing, but lighthearted and amusing. There's a perfect balance and it never sacrifices integrity just to appeal to a niche audience. Well...there is that after-credits scene, but it was quite hilarious, so I let it pass.<br/><br/>That's the most I can say without spoiling a lot of the film. I want you to see this absolute marvel with your own eyes. To close, Into the Spider-Verse is everything I hoped it would be. This is a game-changer for both superhero filmmaking and animation altogether. Sleek, colorful, funny, emotional, frenetic. This film skillfully balances all these elements. There is never a moment that felt forced, it never talks down to the audience. It's a mature and stylish take on the Spider-Man mythos, and perhaps the best big-screen Spidey picture to date with some of the best animated visuals you'll ever see. I didn't have a single issue with this film. I was dazzled and moved throughout. Sony Animation, if this was your apology for The Emoji Movie, then apology goddamn accepted. Massive bravo!"
"eaglescout910","10","673","828","17 December 2018"," Stan Lee Is Smiling Right Now
","A movie worthy of Stan Lee's approval. Incredible animation, great story, great message. This film lives up to the hype and honestly surpassed my expectations. The only reason I think there are some negative reviews is because you can never please everyone. However, for the vast majority of viewers, I believe you'll find this film to be great. Highly recommend seeing it in theaters just for the amazing animation style."
"Aaron_Kyle","8","251","307","10 January 2019"," Visually flawless
","Spider-Man: Into the Spider-Verse is more than a pleasant surprise, which was at first a risky move for Sony judging by their recent ""successes"".<br/><br/>From the presentation alone it is easily decipherable that a lot of love and passion was put into this project, making it the visual masterpiece that it is.<br/><br/>The story, while being mostly formulaic still does enough to satisfy new and returning audiences to the superhero genre. Combined with the visual style and presentation, Into the Spider-Verse almost feels fresh.<br/><br/>The biggest issue, which is more of a personal preference is the music. The film chooses today's hip hop music over an actual musical score which is understandable but still managed to take me out of the film.<br/><br/>Another slightly smaller issue is the epilogue, rather the way the film sets it up. Press a button and save the world. It's as silly as it sounds.<br/><br/>In terms of comedy, Into the Spider-Verse does a solid job, but manages to be annoying at times with its usage of Spider-Ham.<br/><br/>On the contrary Spider-Man: Into the Spider-Verse is worth a watch solely for its visual style and presentation. The story is just icing on the cake.<br/><br/>Final Grade: 8/10"
"soulsplosion","10","496","638","20 December 2018"," the most visually stunning film I've ever seen
","There's hardly anything I would improve about this film. The visuals, concepts, soundtrack, characters, pace, humor and animation are all some of the best I've ever seen in any film; I was worried the hype would ruin it for me, as it always does, but not even the group of kids in the theater who wouldn't stop loudly talking could ruin it for me. It is visually engaging and beautiful in every scene, not to mention with an incredibly unique art style, and is honestly something other animated movies should have to look up to for a long time. The only real issue I can think of is the flashing lights, which really alienates any epileptic audience, but even then it's done so in a beautiful and artful way."
"thinslicing","10","373","499","21 December 2018"," The better the art, the harder it is to find the right words to describe it.
","Updated review 4-9-19<br/><br/>I've now watched this movie 10 times since getting it on digital and then Blu-ray and can safely say this is a rare, near perfect movie. This is of course my opinion and I understand why this movie isn't for everyone. Let's break down a few of the reasons why for each of these points.<br/><br/>If we had a list of everything that can be done to make a near perfect movie, this movie checks every box. The visuals have been talked about endlessly. It won an Oscar for them. We know they're great.<br/><br/>The story is great, giving us a new Spider-Man with his own skills and personality that he brings to the table. The script is tight and the production is executed with laser precision.<br/><br/>The voice acting is nothing short of top notch. This is easily the second best thing about this movie right behind the glorious visuals.<br/><br/>Shamiek Moore has quickly grown on me over the ten times I've watched this movie. His range is as good as any veteran actor and he injects so much life into Miles Morales. He IS Miles Morales.<br/><br/>Chris Pine did not phone in the short amount of lines he had whatsoever. Just superb casting because he and Jake Johnson sound pretty similar. And oh boy, Jake Johnson.<br/><br/>I never understood why JJ had gotten so wildly popular over the last several years. With this movie I finally understand. I get it. It clicked. From the moment he pops up in this movie around the 20 minute mark till the end, Jake turns in one of the voice acting performances perhaps of all time. He succeeds in bringing a past his prime Peter Parker to life and runs the gamut of dramatic, sincere, intense, but above all FUNNY. Every single comedic line never fails to make me laugh out loud. Many of the gags pop into my head while I'm working or doing something else and I'll chuckle and repeat the line to myself.<br/><br/>I've always enjoyed Hailee Steinfeld and she shines in this movie along with all the supporting cast.<br/><br/>The greatest thing about this movie also happens to be its weakness. For me, the visuals are second to none. Another review title summed it up perfectly. ""The most visually stunning movie I've ever seen"". Absolutely agree. And while it takes a little time - usually 10-15 minutes - for your eyes to adjust to the frame rate, some people apparently can not adjust to this. I can imagine how poor that viewing experience would be, too bad really. Another thing is since they didn't use actual motion blur, but instead chose to animate blur-like artifacts and tricks to make it seem like blur, or having images doubled and overlapped for a ghosting effect, it confuses some people into thinking they're seeing the 2 images of the 3D version without the glasses. And lastly, the sheer intensity of some of the rapid action sequences combined with visual aesthetic pushed just beyond the breaking point and then dialed ever so slightly back by the direction team, it's just simply too much for some people. I get that.<br/><br/>As far as continuity/plot holes and things of that nature, I think the movie could actually stand to be about 15-20 minutes longer. There really aren't many issues though so maybe this is just me being greedy for more visuals.<br/><br/>Original review: Sure, we can dissect and critique and praise using any number of words we choose, but in the end to actually appreciate truly great art, it simply must be experienced in the medium in which it was created. For this movie, it was lovingly crafted in 3D, and so in my opinion can only be fully realized by the viewer in 3D.<br/><br/>What is a comic book movie, and what makes it great? From the original Superman where we first saw a comic book hero fly, to Burton's dark and stylized Batman, to the graphic novel style Sin City, live action ensemble X-MEN, Spider-Man, Iron-Man, The Dark Knight, the entire MCU....all of these are comic book movies, and depending on your personal definition probably range from good to great. And they're all live action with varying degrees of special effects, and some with animation. If you had to pick ones that 'feel the most like a comic book', you'd probably pick Sin City for the overall look, and the phase 3 MCU films for a combination of visuals and capturing the tone and spirit of the comic book story arcs.<br/><br/>But they aren't literally animated comics. The closest to that would probably be the animated movies, right? Like Mask of the Phantasm or any number of the Marvel animated movies. But again those are really 'just cartoons', and I don't mean that in a bad way. They're simply cartoon versions of comic books.<br/><br/>Spider-Man: Into The Spider-Verse is quite literally an animated comic book, and yet it is so much more at the same time. It's an explosion of comic book ink and paper, a dizzying palette of superbly rich colors, a jaw dropping display of digital artistry melded with living, breathing characters we care about, a story that is perfectly derived from the very medium in which it is being created and yet not for one single moment ever feels forced or hollow, a soundtrack fused with an endless exploration of a massive city, staggeringly sized scientific chambers, gigantic forests, and neon-electric-digital-dreamscapes of action set pieces that whir and click and come to life exactly as they do in the minds of children reading them on paper.<br/><br/>This movie is breathtakingly good in every aspect. Like-I'm-questioning-my-sanity-is-it-really-as-good-as-I-think-it-is!?!? Yes. Yes yes yes.<br/><br/>Remember the old Sega game Comix Zone? And how it was like ""oh wow! It's a comic book come to life!""? This is like that, with modern technology, cranked up a thousand times.<br/><br/>But here's the most important part - *it was all done in the right way, by the right people, at the right time*. It feels like this project was greenlit and handed to the very people who created comic books themselves with a ""here ya go, you have full creative control. Oh and by the way you have an unlimited budget! And resources! Have as much fun making a great movie as you possibly can!""<br/><br/>My first job was working in a movie theater. I took full advantage of being able to see free movies. I've built a decent surround sound system with all the creature comforts and have a growing library of movies. From the re-release of the original Star Wars trilogy, to each of the prequels and to the ongoing trilogy today, T-2, Titanic, the original X-Men, Avatar, The Dark Knight, Avengers, Avengers: Infinity War and so many more...I've gone to many, many big movie theater events for the experience. And I can safely say hands down that Spider-Man: Into the Spider-Verse in 3D is the best moviegoing experience I have ever had. It's that great."
"Cizzurp215","10","382","528","14 December 2018"," A Spidey Movie That Works In Multiple Dimensions
","Visually stunning. Great storyline. Great cast. Amazing soundtrack. Tear jerking cameo. Pop culture post credit scene of the decade. Thank you Marvel and Sony for making a Spidey movie everyone can love."
"cafesmitty","10","316","437","21 December 2018"," Game Changer
","Have you ever sat through a film and you knew that films would never be the same going forward? For example, Terminator 2, Star Wars.. the first Toy Story... Iron Man<br/><br/>Well this is one of those. This is a almost rather perfect film. Let me just say the the stylished animation is just top notch. It as if the comic book leaped off the pages. I've seen practically all super hero films to include the DC animated ones. This feels as if they took comic books and Playstation animation and just came up with this perfect look.<br/><br/>And the story is great.. the pacing is so wonderful. It is able to tell the story.. and an origin without boring us to tears like Zack Snyder has done in the DC universe. The story is quiet touching. And it allows us to have a pretty interesting Spider Man in Miles WITHOUT thrashing or having a Peter Parker like experience.<br/><br/>Plus our the villains are so well done..<br/><br/>But I think we will see a lot more of this type of animation in the future from Sony. I think they announced their presence with authority.. like how Dreamworks did with Shrek.. and how Pixar did.<br/><br/>It's been awhile I seen something so unexpected and so cool."
"vancewinstead","10","355","495","15 December 2018"," Giving Infinity war a run for it's money
","This movie was absolutely incredible. From the animation, to the storytelling, to the characters this movie is completely one of a kind. It is easily the best looking animated movie of the year (no surprise there), but what really caught me off guard was the story they were able to tell in such a short amount of time. Each character has their own distinct personality and is given their own separate characterization without making the movie feel bloated. I knew I would end up liking this movie, but this movie has completely exceeded my expectations. If you enjoy superheros or animation you should 100% definitely watch it in a theater."
"darthakam","10","244","348","21 December 2018"," Into The Spider-verse reminds us why we love Spiderman so much, and does so in an original and humane way.
","Heads-up: I'm only going to be talking about Peter Parker in this review. I'll make a separate one for the film laterm I just feel like he deserves his own review. That's how great Peter is in this film.<br/><br/>Into The Spider-verse reminds us why we love Spiderman so much, and does so in an original and humane way.<br/><br/>I used to love Spiderman as a kid. I got obssessed with the cartoons he starred in as well as the original movie trilogy, one that actually helped me get interested in the character and marvel as a whole. But my love for this character, as most things, dissolved and it never got around to build itself up again, even after constant remakes and wonderful performances. I never felt that spark again, that love I felt for this charming dude was gone, dead.<br/><br/>Then Into The Spider-verse came, and my whole world turned upside down. I felt a fire inside my stomach. There it was, that long-forgotten love for Peter Parker, one that I thought I would never experience again, expanding continuously as the movie progressed, hitting me in all the right places.<br/><br/>I'd even dare to say that this movie made me understand the reason as to why spider-man is universally loved:<br/><br/>He's an everyday guy with super powers, that's it. He's flawed but pure at heart. He's relatable. He belongs to the people. He's one of us.<br/><br/>This movie's fresh take on Peter Parker is exactly what we needed to fully grasp that, how compelling this character can be without using any of his super powers. This version of Peter Parker is fat, subtly depressed, and tired, yet he's the most charming and lovable version of this character yet. It's something we haven't seen in quite a while, the genuine humanity that makes Peter Parker such a charismatic character, and one can only be thankful for it.<br/><br/>Spider-man is cool again, but in a totally different, and perhaps even better, way. Just your everyday dude taking a leap of faith, giving the audience who relates to his struggles courage to do the same. This is what Spiderman can be and what he should be. A character that's ours, a character that teaches you that anyone can be a hero, that's the real Spiderman. This is the true Homecoming. Spiderman is freaking back! Welcome home!"
"olivieralvarezg","10","263","381","22 December 2018"," A M A Z I N G !
","Went to see the movie in IMAX 3D on LSD. Best experience of my life! This is a masterpiece."
