"username","rating","helpful","total","date","title","review"
"maxskimoose","10","146","199","16 March 2015"," Whoa!
","Please don't listen to the bad reviews and watch this yourself.<br/><br/>I registered with IMDb just to write this. That is how much faith I have in this film. I really cannot believe some of these bad reviews.. ""Not a kids film""?? kids would go mental for this.<br/><br/>Animation was nothing short of exquisite<br/><br/>Comedy was extremely funny (and i'm not one for comedies)<br/><br/>Story line was really great too<br/><br/>Also made me cry a little... meh<br/><br/>please please please watch how awesome this is. i'm nearly 28 and I absolutely loved it."
"emilbalint1990","9","53","68","8 February 2015"," Disney old magic
","Inspired by Frozen I started my search for new Disney movie which will offer me same ""Disney magic"" as i experienced in Lion King, Pocahontas, Bugs life, Frozen etc.<br/><br/>So I found Big hero 6, and the magic started. This movie is made for all ages. What i find very interesting in this new Disney movie is that he is very educational, specially for children, but grown ups will enjoy ether. characterization is very deep , and you will feel as you are one of the characters in this beautiful story. Visual effects are stunning, so u will experience another Disney master piece. <br/><br/>After seeing this movie , I would really recommend it to all movie lovers, especially fans of the Disney cartoon movies. If you are looking for an intelligent and inspiring cartoon movie for your youngest, you can stop looking because you just found it."
"mat-dragonfire","10","75","103","22 February 2015"," Disney Going Hero
","Big Hero 6 is another in a line of many successful Disney animated movies. And rightly so, might I add. The movie is about a boy, Hiro, his friends, Nerds and a health care prototype robot, Baymax. They live in a not so distant, technologically advanced future in a city called San Fransokyo. The story is action-packed comedy with dramatic elements to it and, as such, is appropriate for all ages. If you love Marvel movies, you will most definitely like this one as well. If you are more akin to beautiful landscapes and animated design, then by all means, this is the movie you will want to watch. If you are feeling down, the abundance of comedy, present in this movie is sure to make your day up. There is also a lot to learn from this movie, as some of the most important things (as well as most painful) in our lives, are depicted in this movie. Plus, the movie features one quite notorious figure (without too many spoilers). In short, the movie is a must see for children and for grown-ups as well, if they have a child lurking somewhere within them. Do not make a mistake and pass on a beauty of this movie."
"Tina-rahman-256-311680","10","62","87","6 March 2015"," If you love Disney and Marvel movies, Big Hero 6 is definitely for you!
","I went to watch this movie with my son aged 10 and daughter aged 7 - it was my son who was especially keen to see this, and to be honest, I wasn't really expecting much, as I hadn't watched any trailers about it, or heard much about it, & I thought it maybe more a boys' movie and my son would enjoy it more than my daughter or myself... <br/><br/>However... For the entire movie, myself and both of my children were completely immersed in it, and it evoked a range of thoughts, feelings and emotions in all of us, which included laughter and reducing us to tears (and I don't usually cry easily!). We all came out from the cinema each wanting our very own Baymax, and we were talking about and reliving moments from the movie for weeks after! My son who is a huge Marvel fan too spotted and enjoyed that he could make connections with Big Hero 6 to its Marvel origins. <br/><br/>Mine and my children's conclusion... We loved this pretty much the same as we loved Frozen... Another fantastic animated movie from Disney!"
"tonymanno","9","70","102","27 March 2015"," Almost perfect....
","Hiro is a teen genius who seems to waste his time until his brother sets him on a right track. Tragedy strikes, and Hiro teams up with new friends to find the truth...eventually saving the day.<br/><br/>Baymax is a robotic healthcare assistant that could have been developed as the usual annoying sidekick that has the heart of gold, but he just has a heart of gold here--as in doing research, his only intention is to help whomever he can.<br/><br/>On a scale from 1 to 10, I rate this movie a 9 because its heart and soul outweigh the problems I have with it. Some scenes might be upsetting to younger viewers, but it is perfect for all ages.<br/><br/>My issues:<br/><br/>1. One of the characters sounds stereotypical. 2. The villain's identity and motive feel tacked on.<br/><br/>I know the primary audience is not going to notice things like this, but I do...and I this happens to be one of those times that I cannot let it go."
"nicolechan916","8","37","51","16 January 2015"," A cool story with great animation and voice acting.
","Honestly, I put off watching this because I didn't feel like I would enjoy it so much. I was proved wrong. Right from the start, the fresh animation of this film along with the brilliant editing and voice acting had me engaged. Though the plot is pretty flat and for kids, the concept is pretty new (in that it hasn't been totally overdone), dealing in robotics which allowed them to show some cool stuff. But the story being from Disney, did have moments of it being 'too easy' as well as a few stock characters but it wasn't such a big deal. The story was told well, and wasn't cheesy or boring at all. The freshness of the voices and the animation really put this film together.<br/><br/>The connection between the voices and animation really showed on screen the chemistry between the characters, and this worked to gain the sympathy of the viewer's at certain scenes. I thought that was well done, the characters were developed well in relation to each other. And I know I keep saying this, but I just really like the animation, and the effects. Baymax is so cute, and the other character's have a kind of Asian feel to them. It's also quite cool how the animated characters almost always resemble the actors voicing them (I guess this is intentional).<br/><br/>However, watching the trailer again, I notice that they miss some of the scenes out. I mean if you put it in the trailer, you've got to put it in the film! I would've liked to have seen the scene with Baymax and the soccer ball.<br/><br/>Read more movie reviews at: championangels.wordpress.com"
"castelan-daniel","9","345","549","27 October 2014"," With the Action of Marvel, Emotions of Disney, and Comedy of Both, Big Hero 6 is a fantastic film for anyone.
","Back in 2009, Disney purchased Marvel Comics for four billion dollars. Shocking and surprising the world, many fans of both sides were curious whether Disney would make an animation film based on a group of characters from the comics. Three years later, Director Don Hall approached John Lasseter on making a film with Marvel Characters and found the Big Hero 6, a comic book series that even the most well known of comics didn't know who they were. In fact they were so obscure that Marvel themselves even forgot that they had the characters.<br/><br/>Marvel gave Disney the liberty to change the characters so that they could be seen as a Disney Animation Film. And the result is simply refreshing.<br/><br/>Big Hero 6 is a beautiful film, showcasing how much animation has become. The east and west coast mash up of San Fransokyo combines to make such a spectacular scenery, that the city may as well be a character to the film.<br/><br/>The cast is also fun to watch. One annoyance films try to do is by shoving the diversity of characters in your face. Big Hero 6 doesn't do that, instead the focus is on the characters themselves and not the diversity, making it enjoyable to watch. One of the biggest highlights is the girls of the cast. I took my 3 nieces with my friends and I, and they loved how they were smart, enjoyable and didn't need to fall for a man. The cast is truly relatable, whether you are precise like Wasabi, positive like Honey Lemon or just a guy who loves media like Fred.<br/><br/>Of course the star of the film is the robot of Baymax. Any scene that he is in steals the show, whether it is his introduction or his care for Hiro and Company.<br/><br/>The Villain by far is one of the best villains in recent Disney history, he doesn't sing, dance or monologue, he simply gets the job done.<br/><br/>The film showcases the action greatly by giving large scopes and music that fits exceptionally well. Emotionally, the film captures the audience by showcasing the bond of brotherhood between Hiro and his older brother Tadashi, as well as his friend Baymax who is like a Surrogate brother to our main hero.<br/><br/>A strong lesson in this film, is that family can be more than blood related, you have friends, who become part of that. That really showed how much I cared for the loved ones around me, especially my older brother who is in the military, creating robots and fixing medical equipment.<br/><br/>If there was one complaint I would give, I would've like to see a little bit more about the rest of the team. Other than that, Big Hero 6 is a heartwarming tale that captures something for the entire family.<br/><br/>Big Hero 6 is another showing that Disney can continue to make great films after the juggernaut that was Frozen. This film showcases that the Disney Revival (Films such as The Princess and the Frog, Tangled, Wreck-it-Ralph and Frozen) is not over yet, and I cannot wait to see what the next film has to offer."
"khoury_alison","8","65","95","1 April 2015"," Awesome
","My family got tickets to an early showing. The movie was excellent. The atmosphere was refreshingly different, the characters fleshed out, the plot touching, and the humor was rich and consistent . I would recommend this one to anyone, and especially to couples and families with children.Big Hero 6 really blew me away, I expected it to be good since Disney is having another animation renaissance but once the credits began to roll all I could do was wish it was longer. This movie has something for everyone, comedy, action, some despair. In fact, surprisingly the only thing missing was romance, which is fine with me. If you love superheroes, robots, and animated films, I think you've found your holy grail."
"Screen_Blitz","10","83","124","25 February 2015"," Beautifully animated and fun filled family adventure
","Disney has brought many gifts and rarely disappoints me. Big Hero 6 is one of the best Disney films I have seen since last year's Frozen. This film is fun, clever, imaginative, and filled with spectacle. While the film is somewhat similar to Pixar's The Incredibules due the film's plot dealing with robots and and children with superpowers, it is very enjoyable and would easy please children as well as parents. <br/><br/>Big Hero 6 is not only brings out the charm with heart-filling characters and comic relief but has some of the most dazzling CGI I have seen in a Disney movie. The animators did a fantastic job on the character models and the environment was nice looking. My favorite character would probably be Baymax. What's not to like about a funny, inflatable robot who cracks funny one-liners,has the power to heal, and assists Hiro (main character) on his quest to defeat an evil scientist? <br/><br/>I can't tell you how much I enjoyed this movie. I recommend this movie to all parents and children. Big Hero is a family thrill ride!!!"
"isaacglover_05","10","262","417","28 December 2014"," Why is this getting so much hate?
","To be honest, when I saw the preview I thought it was going to be another Disney movie gone bad. So when the movies came around, I had really low expectations for it. But holy crap nothing has made me laugh this hard at a movie since maybe Amelie or Up! Baymax is a non-threatening huggable robot who's only purpose is to nurse those who are in need of medical attention. The only way to wake him up is to scream out ""OW"" and he is alive and will help you until you are better. The only way to put him back to sleep is to say ""I'm satisfied with your work"" (Or something like that I'm only paraphrasing) and he has gone back to sleep. But this movie isn't all comedy: it does have a bit of an emotional side to it which I won't go into too much detail about. However I do know that the movie isn't really like the comic books: the back stories of the characters aren't how they are in the movie and even the plot itself isn't like how the movie is, so for the devoted comic book fans, I understand if you hate this movie. However the people who didn't read the comics confuse me when they say it's ""Cliche"" ""awful"" ""boring"". I found none of these things in the movie at all. I was smiling right from the beginning and found myself a little teary-eyed towards the end. <br/><br/>So I do recommend this movie if you're up for a nice light movie with a lot of laughs: it might be better than you think."
