"username","rating","helpful","total","date","title","review"
"rws422","9","828","988","19 May 2019"," Here is what many people don't understand
","This is not a movie about a rock star with their music simply part of the facts of the story. It is a musical in the truest sense, that uses his own music to show his tribulations through the eyes of a man during the troubled years of his life. The movie is not always chronological and in some cases is more figurative than historical. In this way it can convey Sir Elton John's life and struggles in a way that the viewer may understand on a more personal level. The acting, writing and singing are superb.
The star did not try to truly imitate Elton but instead preforned the pieces in his own style that he molded as closely as possible to the original. It sounds odd, but it works.
As always you can never sum up any life, book or story in a 2 or so hour movie, but this comes close. You leave feeling like you really got to know the real, yet flawed, human Elton John. Overall a wonderful movie."
"ymyuseda","9","231","281","14 August 2019"," Best Musical & Biopic Introduce Elton John
","Rating 9.0/10
First of all, when i booking this ticket i don't know much who he is . I'm so excited to whatching this film because i want to know more about him. I'm so suprise because the storyline on this movie is really good to introduce Elton John to me. The movie is full emotions and deep moments. Good acting performance by Taron Egerton as Elton John & Matthew Illesley as Young Reggie. As a human, life too short to be sad.Overall it was a good film, not great just good."
"Ed-Shullivan","8","27","32","31 December 2019"," Elton John is amazing, and a complicated man....this film reflects his tormented side
","Taron Egerton's portrayal of Elton John is superb and only heightened by the producers allowing Taron to sing his own versions of many of Elton John's classic hits. It would be impossible to capture all aspects of Elton John's life in the 2 hours provided in this musical/biographical film, so instead the producer/writer/director concentrated on Elton's early childhood which helped shape his destiny when he first met his partner in song writing the great Bernie Taupin played by Jamie Bell.<br/><br/>There were far too many other excellent performances from the supporting cast members to mention them all but I have to mention two in particular who were top notch. Bryce Dallas Howard plays Elton's irresponsible (wife cheating) mother, and Richard Madden who plays John Reid one of Elton's early but serious lovers remained Elton's manager for decades after their sexual relationship ended. Both of these actors added a lot to the films depth in the one area that focused on Elton's tormented soul and lead him to binge drinking and pill popping which is the area this film reflected.<br/><br/>I hope we don't have to wait for Elton John to pass away (God forbid) before some producer realizes that Elton John and Bernie Taupin whose lifestyles and personalities are so diametrically opposite that they deserve their life stories to be developed into a (minimum) ten (10) hour TV Mini-Series to cover a heck of a lot of both of these musical genius's personal lives as well as their successes with their musical portfolios.<br/><br/>Rocketman is well worth seeing and rates an 8 out of 10 in my version of Elton John's quasi autobiography book."
"oliasdoug-407-409444","7","236","327","19 May 2019"," Should have expected this.
","It's going to get very mixed reviews. I predict many will love it, and many will revile it. I was caught somewhere in the middle. Without giving any actual spoilers away, consider this:<br/><br/>1. If you absolutely HATE musicals, save your money. This is the John/Taupin equivalent of a Rodgers & Hammerstein. It is not presented as a straightforward biopic in the same manner as BOHEMIAN RHAPSODY.
2. Much as I love Elton John, this ""rock & roll fantasy"" of his life treads a little too far into campy territory for me, with 2, maybe 3 very (thankfully) brief moments in the film that can only be described as cringeworthy. (""Oh, come on, guys--seriously?"" moments.) There were times when I genuinely felt this was going to end up as the Ken Russell version of TOMMY for the new millennium.
3. Never, at any point in the film, is Paul Buckmaster mentioned or acknowledged. This infuriated me! For those who don't already know: in the early days of EJ's career, Paul was the orchestrator who provided EJ with the BEAUTIFUL, lush string accompaniments that added so much to EJ's early music (classic example: EJ's soundtrack to the 1971 French film, FRIENDS) and, IMHO, could have been a big player in his success as a burgeoning artist, firmly introducing/establishing The Elton John ""Sound."" He SHOULD have been a part of this film--even a small one, if deemed necessary--but for him to be utterly omitted from the story mystifies me. Maybe someone in the know can enlighten me on this.<br/><br/>These 3 things, however, are about my only problems with the film. Credit must be given where it's due:<br/><br/>1. Taron Egerton is actually pretty amazing. Some might see his acting as occasionally over the top, but frankly and for all we know, maybe EJ really did act that ""extremely"" at times, considering his anger issues. His singing, most of the time, is virtually spot-on, catching EJ's lilting singing style quite well.
2. The supporting cast:
Jamie Bell (Bernie Taupin), Bryce Dallas Howard , Richard Madden (EJ's agent & self-centered 1st lover), Stephen Graham (Dick James), Tate Donovan (L.A.'s Troubador Club manager Doug Weston), Gemma Jones (Ivy, EJ's grandmother, I think...? Or friend of the family?) & Steven Mackintosh (EJ's cold, uncaring father)...and all others in the film, essentially faultless. ESPECIALLY Jamie's portrayal of Bernie. Wow.
3. You can't really find fault with the staging and choreography of the musical numbers. Very professionally done.
4. You will learn many things about EJ's life in this film that you may not have known before...I know I did.
5. Have a few Kleenexes handy. Enough said.
6. Don't leave right away after the credits roll.<br/><br/>So, is it worth seeing? My criticisms aside (and we all know what they say about opinions), it really comes down to this: if you're a fan--and especially a DEDICATED fan, like me, who's followed him from his humble beginnings in America in the summer of 1970--go see it. Decide for yourself if my gripes hold any water."
"RonGeeZee","8","257","358","1 June 2019"," Give Taron Egerton an Oscar IMMEDIATELY!!!
","He was AMAZING in the spirit of an fabulous Elton John biopic musical.... and Jamie Bell was awesome.. as usual!"
"isobelebarker","10","165","228","11 June 2019"," A Beautiful Fantasy
","I want to start by saying that I really struggle to sit through longer films, I get restless and my attention wavers (a little sad I know, but it is what it is). When I left the cinema I couldn't believe the running time - including adverts etc I'd sat through 2h30 without even thinking about the time once. I was completely engrossed!
Taron Egerton, alongwith his co stars perform excellently in this fantasy based musical, taking you through the highs and lows of Elton Johns earlier life. It's a real rollercoaster experience, I loved it!
There were many moments which made me smile of bought a tear to my eye for different reasons, I'll name a couple of my favourites. Elton arrives in America and performs Crocodile Rock. There's so much passion in his performance and then comes this euphoric, floating fantasy scene, it's so beautiful and a great piece of cinematography which immerses you and makes you feel like you are there in that room. I also loved the way Elton and Bernie's friendship was shown, it was so lovely to watch. There's a really touching scene where Elton is playing his piano, creating music to accompany the lyrics to Your Song. Bernie is upstairs shaving, yet is drawn to the dining room to listen to Elton bring his song to life. Elton's singing the lyrics and keeps looking over to Bernie, seemingly singing it to Bernie platonically, as a love song. You see a real bond between the pair of them.
One scene that got me the most was after Elton had tried to commit suicide, they showed him being rushed to hospital which once he arrived there was a routine in which he was treated and prepared by everyone around him to perform on stage immediately as he forces a smile. It just showed how much he suffered and how money came first, it was really poignant. Again, a beautiful piece of work.
There's so much more to talk about, such as the relationships between him and his mum/dad/new manager come lover and how they were all equally as cold and callous. Or the scenes in which Elton has visions of his younger self, comforting a younger Elton at the end of the film with a hug - all he ever wanted. However we'd be here all day!
I truly adored this film and it's definitely one to watch on the big screen. It bought out so many emotions and that's what I think a film should do. So glad I've seen it and have recommended it to everyone who's mentioned it!"
"TheLittleSongbird","8","23","29","2 December 2019"," Dazzling rocket
","Although classical music and opera is more my cup of tea/forte, that has never stopped me from having always admired Elton John and loving most of his songs. ""Your Song"", ""Something About the Way You Look Tonight"", ""I'm Still Standing"" and pretty much all the songs in 'The Lion King' are especially great, one of the few exceptions being ""Crocodile Rock"". He is/was also a quite interesting man, both stage persona and personal life, and the period that is primarily focused on is a very compelling one and worthy of being told on film.<br/><br/>'Rocketman' was not a perfect film, but on the most part it was thoroughly enjoyable and at its best dazzlingly executed when seeing it in the cinema earlier this year. As far as films released in 2019 goes, 'Rocketman' is to me in the better half. Even if accuracy and the chronology can be called into question, it still makes John and his personal life, detailing his childhood, early career and how it came to be and the troubled period of his career, quite fascinating. As well as being worthy of a lot of admiration in its own right.<br/><br/>Not everything works. For my liking, the last twenty minutes or so are executed too tidily.<br/><br/>While John and Bernie Taupin are well rounded and fully realised characters, the other characters, despite being well acted by particularly Bryce Dallas Howard, felt like underdeveloped caricatures (i.e. the parents' cold behaviour towards Reggie not being explained).<br/><br/>However, 'Rocketman' has so many things working in its favour and more so than the bad. First and foremost, Taron Egerton. A totally committed and quite brilliant performance full of confidence, swagger, flair, subtlety and nuance, not to mention a great singing voice, treating John with respect without impersonating him. The scene where he opens up to his mother and his reaction to her cold response was heart-breaking in particular. Jamie Bell is the other performance worthy of note and the relationship between John and Taupin is handled beautifully, with the right amount of intensity but also taste. One can tell how well they clicked and feel their mutual affection and it really drives the film and at times the heart of it.<br/><br/>It looks great too, beautifully photographed and John's flamboyant costumes are a sight to behold, one of the bigger examples being that unlike-anything-you've-seen-before one in the therapy. The songs are as magnificent as one expects and staged with a lot of brio and confidence without being overblown. The very moving ""Your Song"", performance and the understated staging, being a big standout in this regard, another powerful part being with what is done with the opening of ""Yellow Brick Road"", done so truthfully and mirroring what is going on at that present moment without spelling it out too much and showing how much Taupin cares for John. Heck, the film even manages to make ""Crocodile Rock"" tolerable in one of the film's more exuberant moments.<br/><br/>The script manages to be both entertaining and sincere, underneath all the flashiness there is depth too. There may be conventional moments in the story (a lot of biopics though are like that), but the scenes showing off John's unique showmanship are difficult to look away from and the story detailing John's troubled personal life at the time is powerful. A great job is done showing who John is, what he is and how his mind worked when dealing with troubles and when he was writing and performing. Dexter Fletcher's direction is adept.<br/><br/>Summing up, a very, very good and often great film that just misses out on being brilliant. 8/10"
"seirenexotics","9","184","283","19 May 2019"," OUTSTANDING PERFORMANCE - TARON EGERTON
","I have been waiting for weeks to the premier and Taron's performance blowed me away. I can't tell it was going for a movie about Elton John or going to a premier of a concert where Taron singing and performing and telling his life story from the screen (or from the stage cause it's a premier). His voice is precious, is emotional and is skillful. He got that powerful voice yet that soulful and soft that I am sure that he is the right person, the PERFECT person for those songs and for this film. Such a perfect actor, with a gifted voice.
His acting was outstanding and his eyes told things. I can felt his thoughts and feelings, his sadness, disapointment, his emptyness. Just, breathtaking.
And Jamie Bell did great, Richard Madden also, such a wonderful compilation of these three talented and professional actors.
Love their charisma and their chemistry together. Thank you very much for a great movie. Really enjoyed it."
"deblasiogwae","10","109","166","5 June 2019"," TARON EGERTON is the real ""A Star is Born"".
","There's a moment during the first half hr of Rocketman when Reggie is sitting at the piano in his robe. He looks at Taupin's lyrics and composes ""Your Song"".. His grandmother (who seems to be the only person who loved this lonely child) comes into the living room, sits down and then does something so beautiful it made me cry. She puts her hand to her chin and gazes in awe at what her grandson has produced. By this one gesture the director shows us what a genius Elton John was in his heyday. It's an overwhelming moment. I think even Taron himself may not realize just how great he is in this movie. It's a cliché to say in a biopic that ""he becomes"" the character he portrays. But Taron Egerton overcomes the cliché. He is breathtaking in this."
"sunchick116-872-583383","8","38","57","8 December 2019"," If rami got an oscar and taron doesn't I will riot!
","This is twice the movie 'bohemian rhapsody' was. It had everything BR lacked-drama, consequences, everything. It's not 'a star is born' (will Forever be mad bradley got screwed) but it's pretty close. I felt a lump in my chest almost from the start of the movie from how devastated I felt for Poor Elton. Of course you're going to wonder how much is embellishment for sympathy for John, but the same was true of 'bohemian rhapsody'. Queen protected Freddie to such an extent it made for a dull movie. There were some moments in the film I felt weren't fleshed out but maybe they didn't need to be. I can't say much without spoiling the film but it really is fantastic. That being said, like others have said, it's a true musical. It's not a biopic with concert moments sprinkled in. If you can't handle the songs speaking as dialogue, not the film for you."
