"username","rating","helpful","total","date","title","review"
"sghosh07","10","273","386","11 January 2019"," A Masterpiece!!
","If I have to say in one word then it'd be MASTERPIECE. It can very well be a classic...a cult classic like Border. This movie doesn't portray blatant Jingoism but strikes the right chords of patriotism with maintaining the right balance. It is so well done that you'd crave for more even if it ends. Everyone performed very well and Vicky Kaushal was stunning. The movie is very inspiring and everyone especially the young generation should watch it to know what the army men do for them. The movie is not political at all but yellow media will try to demean it for 'certain' reasons.
I still can't get over the top notch screenplay, direction, background scores, visuals and performances. A straight 9.5/10 (or may be 10/10 if I don't be skeptical) from me."
"aloknayak1988","10","222","317","11 January 2019"," One of the best war movies ever
","This movie is so real.
Direction is superb.
Vicky kausal is brilliant in his performance.
Script is tightly bound.
Music just complements the action, makes it even better.<br/><br/>Must watch !!"
"vishal-kamble96","10","172","259","11 January 2019"," A perfect tribute our Indian Army
","Watched a wartime movie after long time but I must say this one was the best I saw till date. This movie has a no nonsense plot which is entirely focused on the operation that was conducted for URI. The best part of this movie was there was no unnecessary romantic scene. Another best part of this movie was there was no unnecessary talks, cuss words to show the army's behavior, unlike other movies in past where half of the time is use to convince the audience why the operations are necessary. This is a must watch movie for everyone."
"ajsarath","10","132","211","11 January 2019"," Excellent movie
","Excellent movie loved it this is the first Indian movie that represents modern Indian Army Aditya dhar done a great job by showing our modern army and special forces and their tactics and operations to civilians my rating is 10/10🇮🇳"
"chetanrparekh","9","114","182","11 January 2019"," Excellent Movie... Well made
","The movie was very gripping from the very start. Excellent all round acting especially by Vicky Kaushal. The VFX effects were better then most that we have seen recently.<br/><br/>Good watch"
"kuleenn","6","140","227","4 February 2019"," An overhyped movie
","Don't get me wrong, movie is good but i feel it is overrated. I know indians are too nationalist but if u look at movie perspective, movie is just average. Lots of thing shown in are wrong."
"mayurahire-16509","10","136","223","11 January 2019"," Must Watch. Don't read critics review they are dum.
","Awesome movie 👍👍👍 fill real. Execution of story is great. After Sunny Deoval Border movie. This one is came even better. Background music is just amazing. Everyone should watch this movie."
"amitshalat","10","111","185","11 January 2019"," Great movie.
","Huge respect for our soldiers who put their life at risk and neutralized the terrorists. The movie does justice to their heroics."
"prithukvb","10","100","171","11 January 2019"," I've never seen something like this in bollywood
","Hats off to cinematographer , director, script writer for their individual performance rather than only hailing about actors and actresses.<br/><br/>This types of movies make india proud, a movie that was waiting to be applauded from us 🙏"
"samanway-sarkar","10","106","182","11 January 2019"," Best war/military movie from india
","No doubt this is the best war/ military movie made in india."
"vishnupillai41","10","100","172","11 January 2019"," 138 minutes of sheer brilliance!
","URI:THE SURGICAL STRIKE is not only one of the best indian war films but one of the best international war films ever made. Debutante Aditya Dhar has done an amazing job with his direction. Mitish Mirchandanis amazing cinematography, stellar vfx (the vfx is mind blowing) and an absolute intergalactic background score and music. All the actors in the film have potrayed and amazing job. A great start to 2019 with URI. DEFINITELY A MUST WATCH."
"vivekp-48463","10","85","145","11 January 2019"," New India.
","All the characters has done a fantastic job. Well written and directed, awesome music tracks, pounding dialogues. Just go and watch it PERIOD."
"rockvs","10","66","114","11 January 2019"," Jai Hind
","It is awesome movie to watch in theater and acting is super awesome by Vick Kausal and song gave me goosebumps."
"adityashirke","10","68","122","11 January 2019"," Must Watch #How's The Josh??
","Perfect. PAISA WASOOL. Vicky Kaushal Brilliant. Nailed It."
"ujjudoc","4","57","101","2 March 2019"," The spirit was there but not execution
","Well it showed many flaws only the emotional drama was bang on target<br/><br/>Paresh Rawal is generally a very good actor but in this film..neither his way of speaking nor his attitude convinced me of his high rank portrayed in this movie<br/><br/>A high ranking official of the Army (the lady officer) who is an active member of surgical strike plan...would never be sent to someone home as a nurse.. do you think that is believable?<br/><br/>The Garood ..that flying surveillance bird which ..could see everything..but it missed the Pakistani boy approaching the window....<br/><br/>If i keep on going i can name another 100 flaws...some tactical terms will like ""handler"" and a few others will not really play the trick to convince the viewer of such a skillful operation...Poor execution and flaws pulled it down"
"sayanchandraroy","1","80","148","4 March 2019"," Very much unrealistic
","Its better to watch the documentary available of uri surgical strike available in youtube. That will give a better knowledge of the surgical strike."
"sagarson-71161","10","66","123","11 January 2019"," Great!!!!!!! What a movie OMG!!
","I should reccomend everyone to watch this movie....."
"naqvisumair","1","30","53","4 September 2019"," GARBAGE
","Stop fooling Indian public, put some sense in to movies! This is the first fictional true story."
"sreeragmeppadath","3","57","109","27 February 2019"," LAZY SCREENPLAY
","Just a movie with exaggorated theme.Oroginality and seriousness of the story is lost somewhere.Sucha wasted potential but they are lucky to get a hit with such bad screenplay and direction.Should have been better"
"timpact-rahul","10","51","98","11 January 2019"," Precise Direction
","I would really like to appreciate Aditya Dharma for his direction and Vicky Kaushal has truly given a lively performance. This is a beautiful movie which tells the surgical strike incident in a precise way."
"anchalverma-23512","10","45","89","11 January 2019"," Awesome movie
","This movie was such a masterpiece in bollywood... Great story... Great acting.. Great performance of ever character in this movie.. So good..."
"Tejas_Vinda_AITS","7","36","72","11 January 2019"," Thrilling and a Gripping narrative which instills patriotism without getting jingoistic.
","------<br/><br/>Uri: The Surgical Strike Movie Review: Vicky Kaushals Sterling Performance Adds To The High Josh!<br/><br/>Debutant director Aditya Dhar needs to be patted on his back for his well-researched work before transferring his vision on the big screen. In reality, while India and Pakistan's version of this 'surgical strike' have always differed, the film-maker mixes fiction with the facts available in public domain to present a gripping narrative about this covert operation. Without resorting to forced patriotism, the emotions flow naturally in the film.<br/><br/>On the flip-side, the film-maker spends a little too much time in building up the drama to establish a personal connect with the characters in the first half of the film. This tends to slow down the pace of the narrative leaving you a bit dry as you eagerly wait for the action to begin.<br/><br/>Vicky Kaushal is in a terrific form as the man in uniform and proves yet again why he is one of the best from the current crop of Gen-X actors.<br/><br/>Mohit Raina (Mahadev-shiv) makes an impressive transition to the big screen and has a commendable screen presence.<br/><br/>Yami Gautam's character begins on an interesting note. However, Aditya Dhar fails to explore more sides to it....yami's role is dull..!!<br/><br/>Cinematography is neat and leaves you at the edge of your seats especially in the last 20 minutes of the film.<br/><br/>Stefan Richter's action sequences are top-notch and well-choreographed.<br/><br/>Every time, Vicky Kaushal's Vihaan screams, 'How's the Josh?' to his battalion of soldiers, you feel the adrenaline rush as you hear, 'Very high, Sir.'<br/><br/>Uri manages to make your heart swell with pride for the armed forces who are always ready to sacrifice their lives for the nation."
"vjstyla","9","35","70","11 January 2019"," Very Nice, Good job guys
","Watched the first show as I was waiting for this movie ever since the teaser was launched, it's a very nice movie. I loved it"
"pattnaikgirish","9","58","123","11 January 2019"," UNDOUBTEDLY THE MOST REALISTIC DEMONSTRATION OF WAR WE HAVE EVER SEEN ON THE BIG SCREEN.
","This movie, without a doubt, is the best movie I have ever seen. URI THE SURGICAL STRIKE is a very accurate presentation of Surgical strike. In a lot of the parts, I felt like I was actually there. It was all thanks to Aditya Dhar's camera-work.
URI is a remarkable and engaging piece of film making considering the outcome of the story is already well known. We know how it all turns out and You've probably heard about the amount of violence, blood, and gore and that's all true- yet remain mesmerized by familiar details, filmed with a harrowing sense of urgency. That shows debutante Aditya Dhar's skill as a director.
The incredible visuals throughout the movie are captivating from start to finish showing the horrors that befall soldiers at war.
Coming to performances Vicky Kaushal owns the film once again as Vihan as he laughs, cries and shouts in anger, making you root for him all the way. Paresh Rawal deserves a round of applause for his nuanced performance as the NSA. Mohit Raina gets an interesting character to portray and he justifies it completely. Yami Gautam does a fine job as another Intelligence officer but gets a limited scope.<br/><br/>MUST WATCH"
"aditya-tib","10","38","77","13 January 2019"," Fitting tribute to the new age India & Indian Army!
","Few movies that get your patriotism to the peak and then leave you speechless at the end of it with sheer brilliance of direction, action direction, writing, acting, and attention to details.<br/><br/>Hence proven, superstars don't make films- films make superstars.- Vicky brilliant as usual (Kudos to the leads and the supports)<br/><br/>
Eagerly waiting for this winning team to craft many more such high quality cinematic experiences.<br/><br/>Go watch the film, now!"
"sagarson-71161","10","41","84","11 January 2019"," Great!!!!!
","Go and watch it guysss... Omg!!!!!!!!!!!!................"
"fr_sidd","1","44","91","3 March 2019"," How Convenient?!
","Joke of a movie. How convenient was it to go inside the enemy territory and kill hundreds of them by guns and combats and not even a single casualty? Even the shooting from the chopper was not able to kill one!! Only in Indian movies this can happen !! Disappointed."
