"username","rating","helpful","total","date","title","review"
"GDC","10","211","230","18 November 1999"," A masterpiece, if you can find the real version
","First off, let me state emphatically that I'm referring to the REAL version of the film, not the pathetic crippled creature distributed as ""Warriors of the Wind"" on video. Although I must admit that I first fell in love with the movie in that form, I have now seen the full subtitled version, and I place a hideous curse on those who hacked over 20 minutes from its running time.<br/><br/>Although the incredible ""Princess Mononoke"" later upstaged this early work in terms of art and detail, in many ways I still prefer ""Nausicaa"". Its imaginitive and well-conceived world puts me in mind of Dune with its feuding factions, its giant creatures, and its strong ecological message. Even with a rather long running time, the story moves very briskly (boiled down as it was from a very lengthy manga series). The music deserves special mention, as well, as it is a large step up from the electronic pop stylings of most anime.<br/><br/>If you can get your hands on a copy of the original version, you'll find it more than worth the effort."
"ElMaruecan82","10","21","21","27 July 2017"," If Miyazaki had made that film only, his legacy would have been the same...
","The name of Nausicaä belongs to Greek mythology; she was the Princess who saved Ulysses from drowning. And the ""Valley of the Winds"" was loosely inspired from the tragedy of Minimata Bay and the way it maintained its ecosystem viable despite the pollution. ""Nausicaä of the Valley of the Winds"" finds the perfect balance between the theme of nature always finding its way and the dramatic struggle of a heroine saving humanity from ""drowning"" in belligerent wickedness.<br/><br/>I'm mentioning Minimata but the tragedy of Fukushima could have inspired a similar intuition that technological advances could only lead to the downfall of humanity inasmuch as men continue to display the same carelessness and arrogance. In his ""Nausicaä"", Hayao Miyazaki doesn't warn us but rather confronts us to a plausible future, a future with a few survivors driven to the last corners of Earth where wind and water prevented a toxic jungle name Fukaï from spreading.<br/><br/>The film, all in visual splendor, displays the usual Sci-fi and Fantasy archetypes but they don't distract from the environmentalist and pacifist message. We accept them in the sense that the story is set one thousand years after the apocalypse and we expect technology to have produced jet-propelled gliders and flying vessels. But the film also has a Renaissance look à la ""Princess Mononoke"", it's not an artistic license, the privileged people of the Valley represent a wiser side of humanity that got back to the roots, acknowledging the eminence of nature, a renaissance indeed.<br/><br/>They live in an oasis-like area where the air is breathable, outside; they must wear a gas mask, accentuating the dystopian look even within a natural setting. The hostility of nature is symbolized by giant mutant insects and the Ohm, armored trilobite-like insects whose eyes turn to an ominous red whenever they feel threatened. But Miyazaki never lets us get the wrong idea about these Ohm, understand they're not the most life-threatening creatures out there.<br/><br/>There's a key scene right in the beginning where a little fox-like creature bites Nausicaä, she patiently keeps her finger until its frenzy fades out and then the animal licks her wound. This moment is pivotal because it highlights the real tragedy that caused men's downfall, not violent actions but immediate assumptions of violence causing bad reactions. Only Nausicaä is capable of showing mercy and empathy toward any living creature, she challenges all the common conceptions and even tries to understand the place she lives in, which is the epitome of wisdom.<br/><br/>From the spores taken during regular expedition, she discovers in her laboratory that plants are capable of producing air, later in the film that some jungle plants purify the polluted topsoil and produce clean water. In other words, life always finds a way but humans can't see it. Nausicaä becomes the messianic character that will open the eyes of humanity, and as truth can be stranger than fiction, she's also a pivotal moment in Miyazaki's career, as the first film to have emerged from the fertile soil of his own imagination.<br/><br/>Nausicaä foreshadows all the elements that will define his work: the independent free-spirited heroine, the aerial settings and the environmental and anti-war messages, and more than that, the revolutionary notion that you don't need villains to make a story. Everyone is imperfect and fallible, even the most violent attacks are meant as defensive moves or precautions. The film contains a lot of action, lethal explosions and battles, people die by the sword, including Nausicaä's but Miyazaki couldn't have been more pacifists, every detail says in subtext that violence isn't the answer.<br/><br/>Indeed, how can the cause of the trouble ever be the solution? Miyazaki, a master storyteller, delivers crucial information even in the most unnoticeable moments, even the opening credits show through Roman mosaic and medieval tapestry the fate of the modern world. Seven giants launching immense fire blasts (metaphor for nuclear power?) into modern buildings, it's just as if Hiroshima was depicted like the Pompeii eruption. But what is the tragedy exactly, that history taught men a lesson or that men didn't learn it? <br/><br/>Nausicaä is set at a time that looks like a second chance but people are still fighting for good or bad reasons, from a sword master and father-figure named Lord Yupa, a young Pejite interceptor who respects Nausicaä's actions and the Tolmekian queen who (like Lady Eboshi from ""Mononoke"") is perhaps the tumultuous counterpart to Nausicaä, mutilated by the creatures, she believes in violence as the language of the force, illustrating its dangerously communicative effect, the never-ending spiral that killed the world or that might lead to a third worldwide conflict.<br/><br/>And in the midst of nihilistic violence and desolation, Nausicca emerges as a beautifully inspirational heroine. There's a hypnotic flashback (with a so-catchy playful tone) where Nausicaä's father kills a baby Ohm, on the basis that human and insects can't live together. The whole conviction of Nausicaä is that every creature has its place on Earth; it's not just about empathy but the unshakable faith on Nature's equilibrium. It is very significant that the most beautiful images from the film, all in golden yellow, are provided by the Ohm's tentacles, weren't they supposed to be the ugly monsters? <br/><br/>Yet, at the time of its release, the film was badly edited for foreign audiences and lost into translation to become some Manga adventure in the air, and the Ohm were indeed hostile creatures. It's just as if Miyazaki was ahead of his time and it would take one decade and half before people would come back to their senses and realize that this isn't ""Flash Gordon"". Nausicaä is about conviction and goodness, pacifism and environmentalism deprived from any political innuendo.<br/><br/>Miyazaki drew the original Manga so the film could be made, showcasing as much confidence as his heroine. In a way, Miyazaki was the Nausicaä of animation, a man with a vision, spirit and guts."
"TanjBennett","10","132","151","15 April 2003"," loyalty, bravery, and adventure after an apocalypse
","This was the film which introduced me (and many others in the 1980s) to Miyazake, and even in the form of a poor quality VHS on an ordinary TV, it was amazing.  By 1984 Miyazake was already well known in Japan for his anime work in film, TV, and for the comic strip that this film was based upon.<br/><br/>In this early full length film he really got to spread his wings.  There are fantastic aerial sequences like the jet-glider evading the flying snakes, which (this predates computed 3D, and aerial sequences are present in most of his work) are just a tour-de-force of imagination and geometry.  And yet this is a world that feels very organic, not geometric, with a cast of characters drawn in a unique cross between hobo, samurai, and pirate - totally blending in to an imaginary post apocalyptic world where humans scratch out a precarious life in villages hidden in the few green valleys left in a world of desert, where the only remaining resources are wind, sunlight, and humans.<br/><br/>But it is also a world of enormous dangers, including airborne bandits and the strange, mutated creatures that have evolved to control the barren and scarred earth.  When our heroine's valley home is attacked by raiders, she embarks on an adventure against them that will lead her, and some unlikely allies found along the way, to an eventual confrontation combining warring armies of bandits, ancient machines of infernal destruction, and the implacable, mysterious, threatening beasts which roam the badlands.  The pace is swashbuckling - if this were a book, it would be one you could not stop reading.<br/><br/>It has the feel of the original comic books, but plays out wonderfully on the screen - you don't need to know the comics.  The style is very unique. Even though it is very stylized (no photorealism here), you immediately get the feeling of the world and the characters.  The story works for children of all ages (mine both first saw this before they were 6, and have memorized it long since), and combined with the wonderful visuals it is a treat for adults too.  As a genre I would classify it as soft (no attempt at scientific correctness) sci-fi rather than fantasy, though some might think it more a work of fantasy.  It is fascinating partly because its roots in style and action are unexpected for a western viewer.  Japanese manga and stories had evolved in their own way, and although this is early Miyazake, it is already a product of that mature and distinct art form.<br/><br/>As always with Miyazake - if you haven't seen his work, well you haven't seen anything like it, and it is time you did."
"insightstraight","Null","149","172","19 February 2004"," THE film to challenge people's assumptions about anime.
","I saw the dubbed version years ago and, even in that form, was taken by the imaginative visuals, interesting storyline, and worthwhile characters. I was also impressed by the fact the lead character was a strong young woman, who was a ""warrior"" yet whose greatest strength lay in her compassion (rather than striving to become a female Rambo.)<br/><br/>I tracked down a copy of the VHS and sent it to my young nieces, pleased with a ""kid's"" movie which provided a positive role model without being dumb. The movie captivated them as well -- they wore the tape out, and it started them on a lifelong interest in anime. It was they who sent me the uncut subtitled version years later, completing the circle.<br/><br/>Nausicaa is decent science fiction, often breath-taking animation, and unusually *human* characters, and every time I see it I am glad I returned. Everyone should give it a chance, especially those who have written off anime as ""round eyed kids and lots of explosions""."
"mahlersoboes","9","66","74","25 May 2005"," A Masterpiece of Animated Cinema
","Director Hayao Miyazaki won a place in my heart after I saw his 2001 film Spirited Away. I'm in no position to claim to be an expert on Miyazaki (I've only seen three of his films), nor am I really a big fan of Japanese animation; but I can safely say that Nausicaä of the Valley of the Wind is one of the very best animated films I have ever seen. The beauty of the animation is stunning, with its close attention to detail--every frame is constructed as a work of art--and the story is enthralling. As with other Miyazaki films, the majority of characters are much more three-dimensional that you typically get in Western animated features, and nearly all of them aren't exactly what they seem to be.<br/><br/>Nausicaä, which is based on Miyazaki's gargantuan Manga series, is set in the distant future, after fires destroyed much of the earth. The world is being consumed by the Sea of Decay, a toxic forest that spreads through airborne spores and is protected by giant insects called ohmu. The Valley of the Wind is one of the last pure places on earth, and its Princess, Nausicaä, is a strong-willed yet free-spirited young woman seeking to solve the mystery of the Sea of Decay. A nearby nation, which claims to have harnessed the power that allowed humans to rule the earth a thousand years before, takes over after a plane carrying a mysterious living cargo crashes in the valley. What follows in the film is a struggle, not of good versus evil, but of man versus nature. The story is complex, as is its message, and Miyazaki has ingeniously spun deep complexities into the animated characters: what look like foes may not be, and what look like friends may be a bit more dangerous.<br/><br/>The animation is colorful, sweeping, expansive, and beautiful, as are the plot and characters. There is an immediacy to the story that makes a big emotional impact and makes us question how we handle our position in nature. As one of the characters in the film asks, have humans become but a tribe destined to be swallowed by the Sea of Decay? It is ultimately a film about compassion in the face of violence and war, which is what makes it so different from Western features.<br/><br/>Disney's recent DVD release is excellent. The film can be watched either in the original Japanese audio or Pixar's dub with Patrick Stewart and Uma Thurman, and there are separate subtitles for each language track--a literal one (hallelujah!) for the Japanese track, and a more closed-captions style set for the English track. The film is so stunning in the Japanese that I have never considered watching the dub, though a fellow film buff has said that it is ""not so bad."" After this film was released in the US in the 1980s in a completely mangled version called Warriors of the Wind, Miyazaki suspended all US rights of all his other films until the distributor would honor the stipulation that they be released without any editing. The fact that Disney, which is known for watering down nearly everything it touches, has done this with such a non-Western-style movie is amazing."
"Lupercali","8","88","106","18 September 2004"," The first of the 'canonical' Miyazaki films.
","The first thing to establish is that this is a science fiction epic. It has more in common with 'Dune' or any number of SF novels - Brian Aldiss's 'Hothouse' springs to mind for one- than it does with a typical western animated children's film. Therefore one's expectations should be a little different, and ultimately it was the SF aspect which gave the movie such a high grade in my books. Whereas it didn't have quite the emotional clout that I look for in an animated feature, it was a stupendously told SF story.<br/><br/>Technically not a Ghibli film (Miyazaki actually used the studio which did most of 'The Last Unicorn', and which more or less became Ghibli when 'Laputa' was made a couple of years later), 'Nausicaa' is a far-future SF story with a princess/warrior/nature-lover heroine and strong environmental themes. There's also an opposing princess/leader trying to use technology to overcome the apparently hostile environment. If you're starting to think 'Princess Mononoke', you'd be on the right track. In some ways 'Nausicaa' seems like an early stab in the direction of 'Mononoke', though the latter would delve far more into spirituality and mythology, eschewing the SF aspects.<br/><br/>There aren't really any major weak points in Nausicaa - unless you count the frustrating 12 drawings per second animation which I constantly complain about in Japanese animation. The backgrounds aren't as amazing and the animation not as good as the last few Ghibli films, but for 1984 it was plenty good enough. I have a fairly trivial complaint in that the character of Kuratowa is drawn in a slightly more 'anime' style, ala Lupin III, whereas all of the other characters are done in a realistic style. He just seems a little out of place, though he's quite delightfully drawn.<br/><br/>The really strong points of the movie are its pacing (at least until the very end. Miyazaki was unhappy with the end too), its story telling, which manages to be sophisticated without being impossibly complex, its engrossing background drawings and settings, - and most of all in the amazing attention to detail in the fully realized post-apocalypse SF-fantasy world in which the story is set. Every little thing is worked out and placed such that you find yourself admiring inventions, ideas, structures, creatures, etc which don't draw attention to themselves, but simply exist as part of the backdrop of the movie. Of course 'Nausicaa' had existed for several years as a serialised Manga, so Miyazaki no doubt knew its universe inside-out.<br/><br/>There's a very clever plot, which I won't give away, but which involves humanity's relationship with the Earth and nature.<br/><br/>It's the sort of movie which you can get thoroughly caught up in, and which will stand repeated viewings. It really is a film which is perfectly pitched at both a young and an adult audience. As Miyazaki's second feature film it is also, rightly or wrongly, usually considered the start of Studio Ghibli, and is arguably worth watching for historical reasons, too.<br/><br/>Not the very best from Miyazaki or Ghibli, but an auspicious beginning.<br/><br/>PS, in case you didn't know, there was a heavily butchered US version floating around called 'Warriors of the Wind', which is universally reviled as a disgrace. Just to make it confusing, some of the Japanese copies are also called 'Warriors of the Wind'. The thing to look for is the 116 minute running length. If you get that, you've got the right one. At the moment the only way you can get the film is in Japanese dialog with English subtitles. Personally I'd go ahead and do that, rather than wait while Disney squats on the US distribution rights (Amazon gives it a release date of 2010 for God's sake). You can always replace it later.<br/><br/>Good stuff."
"Fangor","10","95","115","1 October 2003"," The film of all times.
","The film of all times. My personal favorite of all films, anime and non-anime. It has it all, a great, involving story that holds many important lessons of life. Interesting characters. Action, adventure, and above all feeling, the mood just sucks me in and holds on till the very end and beyond. The music is epic, and the animation is top class. The setting is a futuristic kind of midevil inspired fantasy... if that says anything... but anyway it feels very real although fantastic and apeals to me. This movie is from the very heart of Hayao Miyazaki, the master of anime... Its so sad that the dubbed version was so butchered, it was the first version I saw(actualy the swedish dubbing of the american dubbing(sigh)) and I thaught it was great, but now that I have seen the original, a new door has opened and revealed a true masterpiece. I recomend this film to all and everyone. Average 10(10)"
"JTurner82","10","25","30","20 March 2005"," Early masterpiece by Miyazaki finally gets the treatment it deserves.
","Before I start my review, let me state that I did manage to see this film subtitled at an art museum in New York. For me, it was a very interesting experience to discover Miyazaki in his youngest days. While some may find the quality of this film to be a bit dated upon initial glance, it is important to remember that NAUSICAA OF THE VALLEY OF THE WIND was made back in 1984, so the animation, likewise, does not have as much polish as Miyazaki's later work displays. But this is not to say that NAUSICAA is unwatchable because of that. This is a deeply complex, imaginative tale set in a post-apocalyptic world which will remind many of PRINCESS MONONOKE, only the protagonist is a girl. Nausicaa is a compassionate princess who prefers to solve problems with peace, not vengeance. Her struggle to resolve a bitter conflict between two warring kingdoms and prevent them from reaching her home valley is not a good vs. evil tale. The characters are all flawed, believable people with their own agendas and redeeming qualities.<br/><br/>In a testament to Miyazaki's admiration of nature, the film offers a sub-plot involving a supposedly poisonous jungle. The product of a terrible global war, this thick, lush forest not only showcases Miyazaki's imagination (those insects sure are creepy-looking!) but also emphasizes the dangers of world pollution.<br/><br/>While NAUSICAA is an older movie from Miyazaki, it manages to hold surprisingly well--most classics have such staying power.<br/><br/>Its long journey to America is a story in and of itself. In 1985 (a year after the film broke records in Japan), NAUSICAA was brought to the America--retitled WARRIORS OF THE WIND, drastically altered, and cut by a quarter of its two-hour running time, much to the outrage of Miyazaki and his colleagues. Since that time, Miyazaki declared that any adaptations of his films for American release must be done under the supervision of his company, Studio Ghibli.<br/><br/>As much as some folks love to hate Disney these days, one can credit them for taking the time to strike a deal with Miyazaki to distribute his films globally. While the Mouse House has made their share of marketing mistakes with his films, the dubs they've produced thus far--KIKI'S DELIVERY SERVICE, PRINCESS MONONOKE, SPIRITED AWAY, and CASTLE IN THE SKY--all have maintained a quality of excellence and strong performances from a solid cast of well-known actors and actresses. This brand new English version of NAUSICAA is no exception.<br/><br/>As the title character, Alison Lohman provides commendable sincerity, compassion, and vulnerability, and is amply supported by a grand cast of side characters, which include Uma Thurman (the embittered empress Kushana); Chris Sarandon (the sneaky, smarmy Kurotowa); Edward James Olmos (feisty, loyal Mito); and unexpected appearances by veteran character stalwarts Tress MacNeille, Jeff Bennett, Tony Jay (who does a brief opening voice-over), and the Little Mermaid herself, Jodi Benson. Shia LaBeouf's Asbel sounds a bit rocky at first, but he grew on me. Mark Hamill, fresh from his outstanding turn as the evil Muska on the brilliant yet under-appreciated (on some places anyway) CASTLE IN THE SKY dub, plays a small role as the Mayor of Pejite. He only appears in two scenes, and consequently, his performance here isn't as remarkable as his work in CASTLE IN THE SKY, but it's nonetheless great to hear his golden voice in another Miyazaki dub. Arguably the highlight of this dub is Patrick Stewart as Nausicaa's mentor, Lord Yupa. He speaks with strong Shakespearian diction and carries the dub as a whole through his subtle, charismatic rendition of this skilled swordsman.<br/><br/>Miyazaki declared that any new adaptation of his masterpiece should be nothing but a straight translation and no cuts. English dub scriptwriters Donald H. Hewitt and Cindy Davis Hewitt (who worked on SPIRITED AWAY) honor his wishes through their adaptation, remaining faithful to the story while tweaking a bit of terminology for comprehension purposes.<br/><br/>As with Miyazaki's other works, Joe Hisaishi provides the music score. Compared to the more lush soundtracks he composed for Miyazaki's later films, his score for NAUSICAA, while undeniably beautiful, occasionally comes off as a tad primitive, notably when it breaks into sometimes jarring techno-synth jingles. For better or worse, his score remains intact in the new cut of NAUSICAA which will no doubt please purists. I was a bit disappointed, however--especially when his ambitious reworking of the CASTLE IN THE SKY score (composed exclusively for that dub) turned out so well IMO. A film like this deserves a 5.1 remix! Nonetheless, it's my one quibble of this otherwise top-notch English track of Miyazaki's most revered masterpiece.<br/><br/>The DVD sports a near flawless visual transfer and a humble serving of extras--which include the typical English voice talent featurette we saw on Disney's previous wave of Miyazaki's films, trailers and TV spots, and a second disc devoted entirely to storyboards. The most noteworthy feature on this disk is a 30-minute long documentary, ""The Birth of Studio Ghibli"", which is undistractingly dubbed into English. For fans that are curious about the upbringing of this animation studio and wondering which of their films have yet to be released, this is a must-see.<br/><br/>As someone who has been very pleased with Disney's releases of Miyazaki's works so far, I am delighted to say that they have done yet another bang-up job on polishing this legendary classic for new generations to cherish. Don't be fooled by its primitive looks; NAUSICAA OF THE VALLEY OF THE WIND's status as a masterpiece resonates from the first minute to the last."
"choden","Null","60","79","10 December 2004"," A Corner Stone
","Now that everyone knows Miyazaki is a great talent and he has been doing many great stuff, his earlier works are internationally popular. After Sen to Chihiro no kamikakushi, Miyazaki's well deserved fame got huge. Since his fame increased, his older works has been taken from the drawers to upper shelves and this is leading to discussions of which of his works are better than which. Kaze no tani no Naushika has been compared many times with his Mononoke - hime, however regarding how Naushika formed a perfect background for the further works of Miyazaki, this comparison is not very fair. Kaze no tani no Naushika is the basis of Miyazaki's charming mastery which becomes more and more apparent in 1990s. It features one of the greatest heroines in anime history in an unusual sci-fi environment. The story of the film shows us how resourceful human imagination can be. What makes Naushika a cornerstone is not only this efficient story telling but also the visual fiesta that it has been presented in. So lose no time in comparing this film to another, instead savor it again and again."
"silentcheesedude","8","46","60","27 February 2005"," A Miyazaki masterpiece
","Brilliant, captivating, and sometimes just plain awesome are some of things that come to mind while watching yet another one of Miyazaki's epic tales: Nausicaä of the Valley of the Winds. Deliberately slow-moving at points, yet undeniably exciting in and out of it's action sequences, and a fantastic introduction to anime itself.<br/><br/>Without revealing too much of the plot, it takes us through the life of Nausicaa, a princess of a small village, and her struggles to stop warring nations from destroying an important source that can save the planet. The planet has already gone through a major destruction that nearly wiped out humanity, and their are large insects called ohmu, that guard the source that is spreading through the world.<br/><br/>Miyazaki introduces an empowerment of female characters in his animes, such as Princess Mononoke, Kiki's Delivery Service, and his most recent, Howl's Moving Castle (Hauru no ugoku shiro). The characters are done with style and care, and, in Nausicaa, there is no exception.<br/><br/>It amazes me that this film created some controversy when released, being banned in Poland because of it's depiction of an ecological disaster. Though the movie is obviously fantasy, it turns out that some may consider it a touchy subject. I didn't find any offense whatsoever with anything the movie showed, just a futuristic disaster no doubt caused by man.<br/><br/>Combining fantasy and science-fiction, Nausicaa is nice to look at. It certainly shows it's age when compared to some newer animes, not having the help from high-end computers. Considering it was done in the 80's, Miyazaki's production team did a great job. Little details, backgrounds, gadgets, & animals are drawn slightly better then some Japanese animes from that time.<br/><br/>Keep in mind that my review is based on the Disney release (Feb 2005). It's cleaned up, unedited, with new voices from well known actors that sound great (but I still prefer subtitles). Keep far away from the old version 'Warriors of the Wind', which chops off more then half-hour from the movie.<br/><br/>9 out of 10"
