"username","rating","helpful","total","date","title","review"
"pnathan28","10","708","844","5 November 2019"," I laughed and I cried
","This film was exceptional and one of the best I've seen this year. Watiti has great comedic vision and the cast is phenomenal. Jojo Rabbit was wierd , funny , heartwarming and heartbreaking and I think its definitely worth the watch."
"EvilMissQB","10","685","829","3 November 2019"," Moving, hilarious...tragic
","The trailer for the movie had me scratching my head but as a HUGE fan of Waititi I felt I ought to give it a shot.<br/><br/>My best spoiler free review is that this is an original, outrageous film. The emotional gamut we are subjected to is whiplash inducing, but without the neck brace and ambulance chasing lawyers.<br/><br/>Every actor is perfection. Young JoJo and Yorkie are devastatingly earnest and so talented. Sam Rockwell is always a master. Every subtle satire is underwritten with a grim level of truth. The soundtrack n unexpected choice.<br/><br/>Go see it. Prepare yourself for quite a ride."
"nbenardout","9","439","529","25 December 2019"," From crying with laughter to tears of despair
","For me this film is a total paradox. I have never laughed so hard in one scene and then cried like a baby in the next. It's unique. Go watch."
"blairpedersen","10","438","556","2 November 2019"," Humanity at its best
","So good. Taika makes you experience joy, terror, love, hate all in one minute and then he jumps out and runs around in a Hitler costume.<br/><br/>It's historically accurate too showing the polarisation of Germany during war time, indoctrination into the hitler youth and the storming of Berlin.<br/><br/>100% would watch again."
"ferguson-6","8","261","341","1 November 2019"," wacky with feeling
","Greetings again from the darkness. Welcome to the most divisive movie of the year. Some will scoff at the idea and deride the filmmaker without ever even seeing the movie. Some will relay disgust after seeing the movie. A few won't appreciate the style or structure, and will fail to find the humor. Ah yes, but some of us will embrace Taika Waititi's wacky adaptation of Christine Leunens' 2018 novel ""Caging Skies"" as one of the funniest and most heart-warming films of the year ... fully acknowledging that many won't see it our way.<br/><br/>One wouldn't be off base in asking why a successful filmmaker would tackle such a risky project: a coming-of-age comedy-drama-fantasy about a 10 year old Nazi fanatic who has as his imaginary friend, not a 6 foot rabbit, but the Fuhrer himself, Adolph Hitler. After all, writer-director Waititi is coming off a couple of brilliant indies (2014's WHAT WE DO IN THE SHADOWS, and 2016's HUNT FOR THE WILDERPEOPLE) and a major score with Marvel money on THOR: RAGNAROK (2017), arguably the most entertaining superhero movie of the past few years. He certainly could have continued to cash in with 'safer' choices; however, Mr. Waititi sees the world differently than most of us. He finds humor in the drudgery, and humanity in malevolence. He's also a bit goofy.<br/><br/>Playing over the opening credits is the German version of ""I Want to Hold Your Hand"", as we see old clips of German citizens cheering for Adolph Hitler in a similar manner to how fans used to scream for The Beatles. World War II is nearing the end as we meet 10 year old Jojo Betzler (newcomer Roman Griffin Davis). Jojo is fervent in his fanaticism towards the Nazi way, and buys into the belief that Jews are monsters with horns on their head. He's such a believer that his imaginary friend is actually Hitler, well at least a bumbling boisterous version played by the filmmaker himself - enacted to extreme comedy effect (recalling a bit of Chaplin in THE GREAT DICTATOR). Mel Brooks managed to play Hitler to a laughable extreme in ""Springtime for Hitler"" in THE PRODUCERS, but the only thing missing her from Waititi's costume is an old timey dunce cap.<br/><br/>Jojo lives at home with his mother Rosie (Scarlett Johansson), while dad is off fighting on the front line. Ms. Johansson's performance is terrific (despite limited screen time) as she creates a believably warm bond with her son during horrific times. Soon, Jojo is off to a Nazi camp designed to teach the boys how to fight (and burn books), as the girls learn the virtues of having babies. The camp leaders are Captain Klenzendorf (Sam Rockwell), who is a bit of a joke on the surface, but more interesting the deeper we dig; Fraulein Rahm (Rebel Wilson) who boasts of having 18 Aryan babies; and Finkel (Alfie Allen) a violent psychopath. At camp with Jojo is his best friend Yorki (newcomer and scene-stealer Archie Yates), and the two show what a genuine friendship can be as the movie progresses.<br/><br/>Things change quickly for Jojo when, by happenstance, he discovers a Jewish girl living in the walls of his home. Elsa (Thomasin McKenzie, LEAVE NO TRACE) shows none of the characteristics that Jojo has been brainwashed into believing all Jews possess. She has no horns, flashes a good sense of humor, and is actually very nice and knowledgeable. In other words, she's no monster. As they get to know each other, Jojo realizes this ""nice"" Jewish girl contrasts starkly with his lunatic hero Adolph.<br/><br/>Waititi's film is ingenious satire, and it likely won't sit well with those who think not enough time has passed to justify making fun of Nazi atrocities. It's funny and heavy, and deals with some thought-provoking matter in an unusual way. The ""Heil Hitler"" count approaches the 'F-word' frequency of most Tarantino movies, and there is a German Shepherd gag that caught the audience off-guard. Stephen Merchant's Gestapo search of Jojo's house is comedy at its weirdest. The movie messes with your head as it's some odd blend of SCHINDLER'S LIST, ""The Diary of Anne Frank"", and an extended Monty Python skit.<br/><br/>It's rare for a film that borders on slapstick at times to have so many touching and emotional moments. The actors are really strong here, especially Ms. Johansson and Ms. McKenzie, who as gutsy Elsa, proves again she is quickly becoming a powerhouse young actor. Roman Griffin Davis carries a significant weight in the story despite being a first time actor, and I can't emphasize enough how young Archie Yates will steal your heart while he's stealing his scenes. Michael Giacchino's score and Mihai Malaimaire Jr's terrific cinematography work well with Waititi's vision ... a satirical vision that would never work outside of his unique filmmaking talent. The story is basically proof of the adage, 'Kill 'em with kindness', when what we are really killing is hatred. At its core, this is a story of humanity and human nature, and how we grab hold of the wrong thing until the truth becomes evident. Now, please pass the unicorn."
"exiledreplicant","10","334","453","9 September 2019"," Endearing and Hilarious
","This was another of Taika at his best. Taking him back to his bittersweet indie roots, his storytelling and humanity shows through at every moment. A story of a 10 year old nazi youth in full swing of his country's ideology indoctrination, he starts his journey with his invisible best friend Adolf Hitler (Taika Waititi himself) going off to Hitler Youth camp. His mother is a wild and endearing woman with a playful attitude during this horrible time of war. The movie starts off hilariously, but it takes a little bit of time to allow yourself to feel okay laughing at this side of the german war and this little boy who wants nothing more than to do right by his fuhrer. After a terrible (and hilariously acted) accident, and the discovery that his mother is hiding a young Jewish girl in their attic, his ideals are turned upside down to the thoughts on the war he has grown up with. It's a simple message delivered in a way that tells you what you already know. Facism is bad. It's a story that Taika tells us needs to be told over and over again, because people easily turn a blind eye to the horrors of humankind, but heart and love can prevail. Roman Griffin Davis and Thomasin McKenzie are a great pair and carry the film with warmth and wonderful comedic scenes, but it's Scarlett Johansson who leaves us with the memory of what it means to be on the right side of humanity, and to take life as it comes and teach your children what you can, when you can. Even surrounded by well-known and substantial actors, these two children stand out and bring the movie's warm embrace. Taika is never afraid to lead with a joke, but he always takes the time to bring his message of humanity home by hanging on the sad moments of life too, not jumping over life's tragedies to get to the next one-liner. He balances the good with the bad perfectly, leaving you walking away with a warm feeling in your belly."
"seanfett","10","333","453","6 November 2019"," Don't listen to critics and see it for yourself
","Just watch it and see for yourself. My opinion, it was hilarious and heartfelt. The acting was superb. The story was thought provoking. It was funny at times and heartbreaking at times. I'm a huge fan of What We Do in the Shadows and I am huge fan of JoJo Rabbit. Go support this film in the theatre so more films like this can be made. I can't wait to see what Taika Waititi does next🙏🏻
P.S
I'm a Jew"
"GODZILLA_Alpha_Predator","9","240","343","18 September 2019"," A heartfelt satire needed for today
","Probably one of the most controversial films to come out of TIFF, I went into Jojo Rabbit with cautionious optimism since I am fan of Taika Waititi while still being aware of the divineness it has spawned in some critics. I was pleasantly surprised on how emotional and thought provoking he made this film while still being very funny without going too far.<br/><br/>Jojo is a 10-year old boy who dreams of fighting for his country and making his hero proud. And that hero just so happens to be Adolf Hitler during the final year of WW2. Jojo's blind fanaticism is so extreme he imagines Adolf as his best friend to give him advice, which to no surprise, is not that helpful. After an accident at the Hitler Youth camp, Jojo has to stay with his mother only to discover she is hiding Elsa, a teenage girl who is the very thing his Nazis beliefs have told him to fear and hate: a Jew. As Jojo tries to learn about Elsa's ""kind"", he begins to sees Elsa as the thoughtful yet scared person she really is and not the monster his beliefs have told her to be.<br/><br/>The smartest thing I can say is Waitia knows when to make a joke about Nazi's beliefs and ideals but then let the bleakness of WW2 set in to embrace the deeper themes and emotions. Within the first act, Jojo sees his world through rose-tinted glasses as he gleefully gives the Nazi salute to his fellow neighbours on a bright sunny day. All of the Nazi characters are heightened and exaggerated for comic relief from Sam Rockwell's Captain Klenzendorf being a tired and annoyed German soldier, Rebel Wilson as the ignorant Fraulein Rahm to Stephen Merchant as the Gestapo agent Deertz. Waititi takes pleasure in making Nazis the but of the joke from showing them being over-committed to saluting each other for just a simple introduction to their obliviousness of believing any stupid fake news they are told came from Hilter himself.
Once Jojo settles with Elsa sharing his house, his world begins show its true ugliness as Germany becomes more desperate to hold their ground against the Allied forces. At that point Waititi slows down on the comedy and allows moments of shock and drama to settle in to remind the audience what is the horrible cost of ignorance and blind faith. Cinematographer Mihai Malaimare Jr. switches the color scheme from bright and saturated to cold and grey as the seasons pass to reflect the change in Jojo's state of mind. The parallels to the modern day become very clear without getting too blunt.<br/><br/>The cast plays each of their roles perfectly. Roman Griffin Davis carries the story as a naïve but yet innocence Jojo. Davis is perfectly cast with perfect comedic timing while still being able to sell the emotional beats that are needed. And he has great comedic and emotional chemistry with Thomasin McKenzie as Elsa. McKenzie displays the hardship her character has gone throughout her life and yet still making her fun and sharp-witted when she points out shallowness of Jojo's ideals. Also who is worth mentioning is Scarlett Johansson as Jojo's mother Rosie. Probably the best performance of Johansson I have seen so far, she brings a huge feeling of joy and optimism that is needed to help Jojo's growth as a character. Out of all of the adults that are blind to the horrors the Axis power is inflicting upon the world, Rosie is the only one that is able to see through it and confront it. As for the big question of Waititi himself playing a young boy's interpretation of Adolf Hitler, he handles it very well. His comedic performance is there to show the absurdity of Jojo's brainwashing from the Nazis's teaching. And it helps that he never to tries to humanize the portrayal of his character. There were even a few moments where he becomes a bit more antagonistic towards Jojo as he begins doubting the faith in his idol.<br/><br/>Jojo Rabbit may be a controversial pick if it does get nominated for awards consideration (after I saw it on the last day of TIFF, it surprisingly won the People's Choice Award), but I feel like it is a movie needed for today's political issues. Taika Waititi uses the story of a boy's misguided fantasy and faith to show how easy it is for society to be manipulated into hating minorities, religions and/or groups of people especially when fake news and social media is present. But by the end of the day he shows that compassion and love are still worth embracing in a cruel world so as long as we are able to confront to cruelty in ourselves first."
"gregoryblanch88","9","33","42","29 February 2020"," There is hope
","Jojo Rabbit demonstrates that there is hope, both for humanity and Hollywood. By the latter I mean it's hard to imagine how a film this original got made in an era of reboots, remakes, sequels and prequels (mostly bad)<br/><br/>The characters are charming and quirky, the dialogue clever and the plot wisely confines itself to telling an intensely personal story rather than one of the war itself. The young male star is perfect, and the other performances shine as well. It does seem though that Scarlett got less time on the screen than she deserves.<br/><br/>The director cleverly doesn't show us certain things, and a lot of good choices were made in the editing room.<br/><br/>Hollywood, if you're listening, more like this please."
"gorgos19","10","173","248","29 October 2019"," Great actors, great messages
","As a German, I loved everything about this movie. Absurdity from these times is captured amazingly, and now, almost a century afterwards, we can take it with some humor. Well done, I hope this movie goes on to win some awards."
