"username","rating","helpful","total","date","title","review"
"kamalhasnaa","9","720","931","8 December 2019"," Bravo!
","Nothing was typical about this. Everything was beautifully done in this movie, the story, the flow, the scenario, everything.
I highly recommend it for mystery lovers, for anyone who wants to watch a good movie!"
"pere-25366","8","614","818","29 November 2019"," Bringing back the classic whoddunit in amazingly entertaining fashion - 8/10 ⭐
","What an excellent film by <a href=""/name/nm0426059/"">Rian Johnson</a>; definitely feels like the film he was destined to make. Writing that is slick as hell, sublime performances (most notably Daniel Craig who brings his A-game in a wonderfully charismatic turn), superb editing and wonderfully atmospheric music - all tied together by masterful direction. Will probably be among the most fun you have at a theatre this year and fans of Agatha Christie and old murder mystery stories will have plenty to love here - a nostalgically entertaining time!"
"MR_Heraclius","9","143","187","8 February 2020"," Knives out
","Knives Out is really a classic story of it's kind set in modern day with Daniel Craig even playing a very clear Hercule Poirot type character. There's a bit more humor and self-awareness than a lot of those classic stories, but never to the degree that it takes away from the twists and the mysteries. And there are some good twists. In fact one of the biggest mysteries is revealed midway through the movie which actually led me to check the time thinking ""damn, are we near the end already?"" but nope, they were just taking the movie on a left turn to Albuquerque that I did not anticipate and changed the course of the whole thing. Johnson has constructed a great mystery in the spirit of the classics. The fun of it too is how many twists there are without it ever feeling overdone. In that way also you can predict a few twists, but not another, so have fun feeling smart and still feel surprised by the others. It's just a classic fun film of its type."
"Coventry","8","207","309","18 December 2019"," Pimp My Agatha Christie!
","With the exception of my wife and daughter, and possibly my mother, Agatha Christie is the woman whom I love most on this planet. She truly was the most gifted and brilliant fiction writer who ever lived, and it rejoices me to see that her work still inspires other writers and filmmakers nowadays; more than forty years after she passed away. There are still many adaptations of her original work, but with ""Knives Out"", writer/director Rian Johnson attempts something entirely different. It's abundantly clear that Johnson was inspired by all of Christie's typical trademarks and hobby-horses, and he pays tribute to her most legendary characters and favorite settings, but the plot of ""Knives Out"" is entirely new and scripted directly for the screen. A good old-fashioned murder mystery/whodunit set in the enormous mansion of a wealthy family, full of eccentric people each of whom have dirty little secrets, convoluted plot twists, continuous red herrings that practically make it impossible to guess along, and a fabulous all-knowing but slightly odd sleuth slowly unravelling the clues.<br/><br/>Daniel Craig is downright terrific as Benoit Blanc, a private detective with a bizarre accent and weird one-liners, hired by someone anonymous to dig deeper into the strange and sudden death of patriarch Harlan Thrombey. It looks like suicide, but literally every greedy member of Harlan's bloodline had a motive for killing and - also in delightful Agatha Christie tradition - the plot even thickens after the reading of the will. It would be a shame to reveal too much about the plot, but rest assured that is refreshing and inventive, compelling as well as humorous, complex but simultaneously light-headed and 200% entertaining. The cast is phenomenal. Craig clearly enjoyed depicting a heroic protagonist that is the complete opposite of his James Bond character, and the Thrombey family exclusively exists of great talents, including Jamie Lee Curtis, Michael Shannon, Toni Colette, Christopher Plummer and Don Johnson. ""Knives Out"" is perhaps slightly too long, but never tedious, and very well-directed by Rian Johnson (who honestly doesn't deserve all this hatred from disappointed ""Star Wars"" geeks)"
"tcasavecchia","8","426","666","1 December 2019"," Hated Last Jedi. Loved this.
","As a fan of mysteries (Sherlock Holmes, Poirot, Columbo, Monk, Psych.etc.) I was thrilled to see someone making a classic style whodunnit...and the cast! Figure you can't go wrong. Well I enjoyed it & while the cast all have time to shine it is Daniel Craig with his Southern drawl & especially Ana de Armas that steal the show. For anyone keeping away because they hated The Last Jedi...I agree, it was my least favourite of all the Star Wars films, but this is a well written film that was well acted and I can only hope this will inspire others to reinvigorate the murder mystery genre."
"theawsomeadrian","10","1151","1846","7 November 2019"," 6.8?!?! Watch the goddam movie for sakes y'all Star Wars fans
","Best movie of the year, love everything about it, what I'm seeing is that some trolls that still can't get over TLJ, now for those that have and give it a 1 well that's fair but have some reasons why, not just bc it's Rian Johnson, like stop it's childish"
"johnryeh-49694","9","288","472","29 November 2019"," fun time at the movies
","I enjoyed this a lot. Clever, interesting and plausible in its logic. I enjoyed the deception put forth by the characters. I can usually tell where something is going and was genuinely surprised by the hole in the hole of the donut.<br/><br/>Some people might hate the politics of it, but I thought it gave a good dig at both sides while still being fairly liberal. FOX watchers will hate it, which I can see as kind of fueling the negative reviews.<br/><br/>What can also fuel the negative reviews. is all the positive hype about it. Too much enthusiasm from the critics can hurt a movie sometimes. Viewers go into the theater expecting too much.<br/><br/>Things never live up to the hype and this one didn't live up to it for me. But I thought it was still pretty solid and entertaining. I'm not sorry I spent some money on this one."
"grayner-2","6","851","1443","30 November 2019"," Kind of overrated to me
","I have read the many glowing reviews for this film and I honestly don't get it. Yes, there were some very funny and entertaining parts. It was a very good ensemble cast. Daneil Craig does his best Kevin Spacey as Frank Underwood impression. But beyond that, I found the cast woefully underused. Jamie Lee Curtis, Don Johnson etc. I expected Jamie Lee to play a major role but she seemed more like window dressing. She also, as the daughter, appeared to have no real motive for the murder. So the real crime here was her underuse. 1/2 of the members of the family had no motive mentioned. Then, when the ""murder"" was revealed at the half way point, it was clear Martha did not really do it and was being set up. Chris Evans conveniently shows up at the halfway point with lines, so the reveal, for the most part is painfuly obvious, or at least most of it. The give-aways were pretty obvious, like granny saying ""Random, you're back AGAIN"" or the comment on how the dogs barked only with certain people. The mention of the ""slayer"" law was very, very obvious. I understand this is a parody of the sleuth genre but shouldn't there be at least some surprises?<br/><br/>Nor do I believe this is a ""commentary"" on our situation today. Yes, there was a dialogue thrown in on immigration but nothing new was covered here.<br/><br/>That is not to say it is a bad film. Daniel Craig and the cast seemed to be having a ball. Lots of kooky things happened. But I think this is better for a late-nite Netflix watch.<br/><br/>I certainly don't see it as being ""best of the year."""
"maijita","6","22","30","1 April 2020"," It's like, did I miss something
","I saw the film a few months back and now that I noticed it is available for home watch decided to check the eating again, as at the time it was way too high in my opinion. I thought it would have gone down. It has not. Did I miss something spectacular about this film? Do I not have a sense of humor? I don't get it. It was ok. A bit slow. And absolutely nothing special. I think the ending was revealed too early and the twist was not suprising nor did I care about it. Weird."
"teksuremusic","6","26","37","26 February 2020"," Would have been an order of magnitue better without Johnston's warbled symbolism
","The idea of it mattering more what you do with the truth than the pursuit of it is a clever one, but instead of shining a light on prejudice, bias, and arrogance, it actually encourages all of these things in the audience by confirming all of those things in the end instead of destroying them.<br/><br/>We're led to hate everyone who deserves hating right off the bat, and that never changes. What's worse, the people we're led to find innocuous only become more so as the story progresses. In short nobody grows and it ends up being a somewhat terrible mystery. It gets points for twists and turns, but none of those happen because of changes in the characters behavior or outlook. Johnston put all of the characters in their place from the get-go and never let them even wiggle slightly.<br/><br/>The acting saves this movie. It is definitely worth watching just for the magnificent performances by everyone involved. It is just sad that they had to 'pay the pound' for Johnston's gross soapboxing, while the penny was the movie and mystery itself.<br/><br/>It's interesting that there was an attempt to make fun of both SJWs and Nazis in this, while it so blatantly implied that rich entitled Americans are everything bad and illegal immigrants are everything good and hard-working. Such an unnecessary subtext in a murder mystery. especially considering it doesn't change throughout the movie...it's actually the one thing that's consistent."
