"username","rating","helpful","total","date","title","review"
"travisimo","10","88","95","14 January 2004"," A Movie Milestone
","Where would the animation world be without the humongous success of Snow White and the Seven Dwarfs?  If the movie failed back in 1937, there would be no Disney Company today, no Lion King, and no Disneyland.  Disney's Folly, as critics first called it, would probably have scared any other industry from attempting such an ambitious and innovative project.  Pixar may not have ever had the chance to put out their groundbreaking features, and even the Disney- and fairy tale-bashing Shrek may never have been made if Snow White didn't set the course for the world of the animated feature.<br/><br/>There must have been tremendous pressure on everyone involved in the making of Snow White, but they did not disappoint.  The end result includes a timeless story, classic songs, and beautiful imagery that will live on for future generations to enjoy.  In fact, this was only the second movie that captured my nieces' full attention spans (The Lion King being the first).<br/><br/>In my opinion, the story was great but not perfect.  It's not as exciting or filled with as much witty remarks as today's animated features, but as soon as the dwarfs are introduced, the movie takes on an endearing lighter side. For the record, my favorite dwarf is Doc, because I can relate to him being a strong leader with some very humanistic follies, such as always getting tongue-tied (I do that myself all too often).  All the songs stand out in their own way.  `Some Day My Prince Will Come' is a classic, fairy-tale ballad.  `Heigh-Ho,' `Dig, Dig, Dig,' and `Whistle While You Work' are great songs to pick up your spirits when you have to go to work, do chores, or do homework.  And my favorite, `The Silly Song,' is just a great, catchy, and funny song.  As for the imagery, it's just breathtaking, especially considering how early it was introduced.  The colors are rich and lively, and the multi-plane camera does add some great depth to the movie.<br/><br/>As you can tell, for an animation and Disney fan like myself, Snow White is a perfect milestone in the movie world.  Even compared to the animation and storytelling styles of today, Snow White still stands the test of time. Kudos to everyone involved in this picture as their work will live on forever.<br/><br/>My IMDb Rating: 10/10.  My Yahoo! Grade: A+ (Oscar-Worthy)"
"phillindholm","10","100","110","18 July 2006"," STILL The Fairest One Of All!
","There isn't much that hasn't already been said about ""Snow White and the Seven Dwarfs"", Walt Disney's first feature length animated film. Suffice it to say that it not only fulfilled the studio's hopes beyond their wildest dreams, it made possible the Disney films that followed it. From the famous Grimm fairy tale about a beautiful princess who flees her jealous stepmother and finds refuge with seven friendly dwarfs, Walt Disney created a cinematic milestone. At the time the film was in production until the day it was released, rival producers were supposedly referring to it as ""Disney's Folly"".Although this myth has been recently debunked in film historian JB. Kaufman's magnificent new book (''The Fairest One Of All:The Making Of Walt Disney's Snow White And The Seven Dwarfs''Weldon Owen/Disney Press, 2012)it's true that only after it's huge success, did fellow movie makers attempt their own full-length cartoon features. Upon it's debut, at Hollywood's Carthay Circle theater, (December 21, 1937)the film was embraced both by critics and audiences, grossing many times it's then record (for an animated film) $1.5 million budget. Eight successful reissues have kept the movie in the public consciousness now for over six decades, during which time the field of animation has grown by leaps and bounds. Still. despite the cinematic advances and the passage of time, ""Snow White"" stands alone. While the classic story is but a framework for the film (a fact which troubled me for years), ""Snow White"" can be fully enjoyed for the pioneer it truly is. <br/><br/>Along with a splendid cast of voices headed by Adriana Caselotti (Snow White) Harry Stockwell (father of Guy and Dean, as the Prince) and Lucille La Verne (The Queen), there are songs which can truly be called timeless: ""Whistle While You Work"", ""Heigh Ho"", ""Some Day My Prince Will Come"", etc.). Much time and effort went toward developing the characters of the Seven Dwarfs and giving each a distinct personality (absent in the original story) which went a long way in making audiences care for Snow White's plight. Interestingly enough, although the fairy tale was toned down considerably to make it more ""family friendly"", the overzealous way in which the film makers transformed the Wicked Queen into a hideous hag at the climax was the subject of an incredible amount of controversy at the time. In fact, it was under a partial ban in England which made it off-limits to children under 16 years of age! Nevertheless, it was the recipient of a special Academy Award in 1938.<br/><br/>To go on about the impact made by the film would be redundant. It simply must be seen to be appreciated. In 2001, it was released on DVD as the first of Disney's ""Platinum Editions"". And many months before it was in stores, there was great speculation about the content. All the anticipation was justified when the DVD finally arrived. Critics and consumers were overwhelmed (just like the audiences back in 1937) with both the content and the painstaking restoration (beyond that done for it's 50th anniversary reissue) and made it THE DVD for the subsequent holiday season. Without going into detail, it looks as if it were made yesterday, and sounds better than a film of this vintage could ever be expected to. But the streamlining has not diminished it's charm--only accentuated it. And when you think (before you are drawn into the story, and you ARE) that ""Snow White"", unlike today's computer-drawn animated features was entirely done by hand, that makes it even more of a miracle.In one scene, when Snow White is scrubbing the steps of the Castle, and pours water from a bucket on them, the effect is remarkable-and that one, near the beginning, is just one small sample of the film's artistry.Back to the DVD. Instead of listing the already well publicized bonus features, let me say that this ""Platinum Edition"" is like a self-contained history of the film, with hours worth of delights the most astounding being a pieced-together commentary by Walt Disney himself. Out of print for years, it is well worth the effort and expense to find. And although Disney made it a point to announce that they planned to go even further with their subsequent ""Platinum Editions"", they have yet to top this one. And I doubt they ever will. Incidentally, this year marks the film's 75th anniversary, and I can think of no better way to celebrate this movie milestone than picking up Professor Kaufman's beautiful new books The second volume '' Snow White And The Seven Dwarfs:The Art And Creation Of Walt Disney's Classic Animated film''is also published by Weldon Owen/Disney Press.It's a very extensive and fully detailed catalog of the ''Snow White'' exhibition,(currently at the Walt Disney museum in San Francisco,California).Here, the emphasis is more on the beautiful art as well as rough sketches and background paintings. Along with it's companion book ''The Fairest One Of All'' it will educate and enchant anyone who cares about the history of Film, Disney Animation and especially ''Snow White'' They are, without a doubt,the definitive tributes to a Timeless Classic, and together, they make perfect souveniers for both the film's 75th Anniversary and and a once in a lifetime event."
"MR_Heraclius","10","40","43","20 February 2020"," One of the best Disney films
","Beautiful and lovely in every way. The colors and the animation for this movie were beyond amazing, given that it was made in 1937 - absolutely astonishing! The story was so good even though there were a few fairy tale cliches but very inventive. It was so charming. I'll definitely be watching it again."
"Doylenf","Null","50","55","14 July 2001"," Still one of the all-time great animated classics...
","My mother kept an old clipping for years describing SNOW WHITE AND THE SEVEN DWARFS when it opened at Radio City Music Hall and received a rave review from newspaper columnist Westbrook Pegler. <br/><br/>He usually wrote about politics but on this occasion he took time to devote an entire review to Disney's new film. He called it a ""masterpiece"" and said that when the projectionist slipped those reels of film on the projector, the audience at the Music Hall witnessed one of the greatest motion pictures ever made.<br/><br/>Coming from him, that was high praise indeed. And seeing the film now, restored for its video bow, we can appreciate his words. There are faults, to be sure, but basically it has to be admired for the innovative techniques it used in the art of animation. There are memorable sequences thanks to daring use of the multiplane camera: Snow White's flight through the woods, the Queen and her Magic Mirror, the Queen in the thunderous transformation scene as the camera seems to whirl around her, the Dwarfs in the mine and their march over the bridge as they sing ""Heigh-Ho"", the dwarfs chasing the witch in the thunderstorm. Even the rippling effects of the water in the wishing well scene.<br/><br/>And, of course, there are the genuinely comic moments that made even the great Charlie Chaplin applaud in admiration. Dopey's antics are always a delight, as are Doc's and Grumpy's. All of the dwarfs are given inventive and funny things to do.<br/><br/>The music is a standout: Someday My Prince Will Come, Heigh-Ho, I'm Wishing, The Yodel Song, etc. The young in heart will always love this classic. It belongs in the top tier of Disney's crown jewels, along with Pinocchio, Bambi, Sleeping Beauty and Cinderella. <br/><br/>Summing up: an inspired work of art on every level that will remain a timeless classic."
"laffinsal","Null","67","76","12 December 2002"," The Queen Rules
","Quite simply, this one reigns supreme. Although much of the praise this film receives, may be due to the fact that it was it's creator's first attempt at an animated feature, I think it's obvious merits and artistic triumphs are enough to maintain it's place at the top.<br/><br/>First, there is the artwork, which is stunning. The color isn't at it's most vibrant, such as with, say, ""Cinderella"" (1950), but it is suitable and lovely all the same. A virtual watercolor painting come to life. The details in the animation never fail to amaze. Just look at the raindrops in the chase sequence towards the end. Look how they hit the rocks, and slip away. Such attention to detail was rarely matched in an animated feature, except maybe, in ""Pinocchio"" (1940).<br/><br/>The characters are of various degrees of interest, with Snow White, probably the least of these. The dwarfs are all charming, and it is they who carry the film during their screentime with the princess. However, one should not deny, that the true star of this film, is the evil queen. Both in her presence of glamour, and in her transformation as an old crone, she is fascinating to watch. I don't believe another Disney villian has ever been both frightening and enchanting, like she has.<br/><br/>Lastly, the music in this film is truly memorable. The ""Heigh Ho"" sequence is visually impressive, and the dwarfs song as they bathe is a great comedy bit. Not to mention Snow White's anthem ""Someday My Prince Will Come""; another gem in the Disney library. <br/><br/>All in all, a tremendous production. Beautiful, thrilling, and memorable."
"Smells_Like_Cheese","10","71","82","19 January 2004"," And then there was Disney,,,
","Snow White and the Seven Dwarfs is the very first animated film featured by Disney and one of the most charming. While it's a bit different from the original fairy tale, Walt Disney took this familiar classic and turned into a family film that is still talked about over 60 years later. Snow White and the Seven Dwarfs is such a charming film and is another example of beautiful animation and a terrific story that could charm it's way into your heart. I still enjoy watching this film to this day, who could love the seven dwarfs? They all were so funny to watch and are so memorable. They pretty much represent our moods, they're kinda like a mood ring that's put into one room, lol. But Snow White and the Seven Dwarfs is the perfect family film that is still holding up very well all these years.<br/><br/>Snow White is a lovely princess who one day is just traveling through the forest. She comes across a house where it's a total mess, she decides to clean it as a favor to those who are living there. It turns out that seven dwarfs live there and when they find her, they realize they got a good thing going here, a hot girl who'll clean for them. But not everything is happy, the evil wicked queen wants to be the fairest in the land and Snow White has just beat her by a land slide. So she disguises herself as a witch and offers Snow White an apple, she eats it, and dies. Now the queen's the hottest girl in town, but the dwarfs come up with a clever plan to get her true love, the prince, he must kill the queen and save Snow White so they could live happily ever after.<br/><br/>I'd say that's a nice summary, I try my best anyways. Snow White and the Seven Dwarfs is just one of the greatest Disney films ever made. It's such a charming film and is very much apart of our pop culture today and as far as films go, this is just a great one. I can't wait to show this to my kids one day, they'll probably laugh thinking how old this movie is that it's hand drawn, but I think that's what makes it so special. The voices, the songs, the animation, everything about Snow White and the Seven Dwarfs was just beautiful. I highly recommend this, it's a great family film.<br/><br/>10/10"
"Quinoa1984","10","13","13","7 August 2005"," the Dwarfs steal the show, but there's much to see in this ground-breaker of cinema
","To call Snow White and the Seven Dwarfs a classic goes without saying that practically everyone has called it such. It is a great film, but there are certain factors that make it so, and without them the film could've gone the other way and become important more for its technical breakthrough(s) than for the content. The fact is a story with the utmost simplicity like Snow White, the chief characters- Prince Charming, the wicked Queen/witch, and of course Snow White- are all very basic, simple, if not one dimensional than basely two-dimensional characters. It's appropriate, to be sure, as it is based off a Grimm fairy tale. Despite the beauty and charm of the early scenes, its really on par entertainment-wise with the Silly Symphonies Walt Disney produced in the 30's. <br/><br/>This also goes without saying that Snow White's run through the woods is one of the highlights of the film, still bringing a sense of terror and the surreal for the adults in the audience (if you're a little kid it could be one of the scariest things you've ever seen). But then- just as Snow White settles into her little 'hide-out' in a house she thinks occupied by messy, orphaned children- we're introduced to the seven dwarfs, and this is where the film picks up most of its energy, laughs, and complete and total balance. In a way, not to analyze too deep for a filmed fairy tale, they each represent the different sides of men, and so it gives the film the appropriate human dimensions it needs (in this, also setting up practically all the hand-drawn Disney films of the next seventy years or so). It's tempting to say which are my favorite, or whom I got the most enjoyment out of. There would be three, two for more obvious reasons, one for subtle ones.<br/><br/>Dopey, who is almost a perfect re-incarnation (in Disney Dwarf form of course) of Harpo Marx- he's a lovable idiot, with barely two sounds in the course of the film, who (and I hate to sound sappy) brings out the laughing kid in anyone. Grumpy, who I found to be maybe the most complete character in the film, has attitude to spare, and gets comic bit after comic bit happen to him from the animators- and yet, there is heart behind him, and when its revealed in key parts of the film, they act as the most emotional points. There is also Sleepy, who also barely says a word, but who's physical movements are really divine little moments among the big, inspired musical numbers. Indeed, there are little moments throughout the film that help make up the greatness: the mood and atmosphere in the Queen's dungeon of witchcraft; the scene where the dwarfs go to sleep (a fly that rests on Sleepy's nose); the traits given to the animals in the forest (that little turtle is hilarious).<br/><br/>All these parts help to add to the basic structure of the story- Queen wants the good looks, goes after her once the hunter fails, gives her the poison apple, then it goes even more predictable from their (though in a good way). The detail of the animated scenes, the backgrounds, the visual effects, are often mesmerizing. And the songs, which were some of the most standard I heard from the Disney oeuvre as a kid (they were always on those Disney 'Sing-along' videos) are still whimsical most of the time. Then there is also the icing on the cake- the voice of Snow White, Adriana Caselotti (who got contracted into this being her only film role, based of producer/uncredited director Disney's insistence), brings something to the film that's hard to describe, except to say that it's, well, serene.<br/><br/>Even if she's not the strongest character, her main goal of making people around her feel good and inspiring happiness makes her watchable, and in a way lovable. It's a very curious, though important, factor that she (and Prince Charming and the Queen pre-witch) are animated very traditionally, apart from the cartoon-like dwarfs and animals. Its a reminder of the film's, and Disney's, strongest success- that as an imagined and visualized fairy tale, the representation is strong, and touching. In the new century studios move away from hand-drawn animated films, but it's a good idea to look back to the early Disney films, if not for just nostalgia (or to watch with your kids) to get a sense of the experimentation, the purity of it. It remains one of only several animated films, from any country or style, to have the crucial elements come together- music, voice-talent, usage of colors, and cinematography."
"ccthemovieman-1","8","57","66","12 August 2006"," Almost 70 Years Later, This Still Holds Up Well
","This was Walt Disney's first animated full-length movie. I've read where it took somewhere between two to five years to make, and the artwork still stands up to today's standards. It still looks good, especially with today's DVD technology and great-looking television sets. This film, along with Bambi, exhibit some fantastic watercolor-type artwork with the latter being ever more spectacular than this one.<br/><br/>The story is ""cute"" because of the seven dwarfs. The evil character - the queen - doesn't have that big a role so most of the time it's just a sweet, enjoyable film with nice characters. It's one of the those movies that makes you feel good as you are watching it.<br/><br/>To be honest, some of the scenes lag a bit and Snow White's operatic voice is a bit much for me, but those are the only complaints I could find in this classic film, one of the best ever from Disney."
"nightlight1991","10","11","11","7 January 2014"," The first of many Disney classics
","Disney's ""Snow White"" was the very first full length animated film and without it, we most likely would have never had the classics that came years after.<br/><br/>Snow White lives in a castle with her stepmother who is jealous of her stepdaughter's beauty and wishes to kill her so she will become ""the fairest of them all."" Snow White runs away into the forest and comes across the cottage of the seven Dwarfs and they agree to let her stay but the Queen decides to take care of Snow White herself upon discovering that she is still alive and living with the seven dwarfs.<br/><br/>For starters, the animation is fantastic and you can only imagine how long it must have taken the animators to draw out one frame alone. The studio was also used to animating characters in a silly style like Mickey Mouse at the time and the training they went through shows how determined Walt Disney was to make this film happen especially considering he put a mortgage on his house to get the money to make the film and would have ended up homeless if it failed.<br/><br/>The voice cast is also fantastic, especially upon learning that this was Adrianna Caselotti's first role in a motion picture. Most modern Disney fans criticise her voice for Snow White and label it ""annoying"" but I feel the voice fits the character perfectly since Snow White is 14 years old in the film. Lucille La Verne is also great as the Queen and captures the wicked nature of her cruel intentions perfectly.<br/><br/>Many also complain about the changes from the source material despite the fact that not everything from a book can be adapted into a film. I feel that making Snow White 14 in the film instead of 7 like in the original tale was a better choice as seeing a child go through certain events in the film such as the forest scene may have been traumatising.<br/><br/>Overall, this is one of the studios best animated features with impressive animation, a great cast of voices and is the reason why we have the classics we know and love today."
"katsat","10","34","39","26 November 1999"," The first and still the best.
","My favorite all-time animated movie. Every song is a classic, every character is unforgettable, every voice is perfect, not a second is wasted. Funny, scary, entertaining and revolutionary. Remember that this was the very first animated movie ever, and everyone thought Disney was crazy making it. In 62 years, this movie has never been equaled."
