"username","rating","helpful","total","date","title","review"
"gogoschka-1","10","65","75","20 December 2013"," Best animated feature of Disney's golden era - and what a killer soundtrack!
","There aren't many animated Disney films I don't like, basically every single one of them until the end of the seventies was amazing. But for me, this is the one which stands out. <br/><br/>Sadly, Disney himself never got to see the finished film (he died during the production), but this is one he would have been proud of. Crafted beautifully and with attention to every little detail, from the way the different animal species move to the colorful jungle backgrounds. <br/><br/>Wolfgang Reitherman has directed some of the studio's best - but here he has created his masterpiece. Outstanding animation, fantastic characters - and what a killer soundtrack.<br/><br/>A joy for every generation to discover anew (my 9-year old nephew currently has a bit of a Shere Khan fixation), I guess I will never outgrow this timeless classic. 10 out of 10.<br/><br/>Favorite films: http://www.IMDb.com/list/mkjOKvqlSBs/<br/><br/>Lesser-known Masterpieces: http://www.imdb.com/list/ls070242495/<br/><br/>Favorite Low-Budget and B-Movies: http://www.imdb.com/list/ls054808375/<br/><br/>Favorite TV-Shows reviewed: http://www.imdb.com/list/ls075552387/"
"sam-wilson","10","25","29","8 September 2006"," Compulsory viewing
","In case you're wondering, I'm 25 and my favourite films of all time include Heat, Once Upon a Time in the West and Apocalypse Now. This is just a pointer to how, considering the film I'm writing about, eclectic a true film fan's taste has to be. I'll start with one statement: this film should be compulsory viewing for every child. If, at the end of this film, you're face is not permanently disfigured from smiling, there's something wrong with you. Everything about this film is enjoyable. The characters so loving, the songs so memorable; everything is so uplifting. I first saw this as a child and right then I loved it, but not until you reach a certain age do you realise how much a film can affect you. Every character has something about them that you cannot fail to love. Baloo and King Louie are obvious - they are there for light relief, but even the sinister Kaa the snake and Sheer Khan the tiger are lovable in their own ways. Mainly I put this down to the voice cast and the way they portray their characters. Everybody with a good knowledge of film knows that Tom Hanks was the voice of Woody in Toy Story and that Mike Myers was Shrek, but who knows who provided the voice of Baloo? It shouldn't matter and, as is the case with The Jungle Book, it doesn't. The characters are what is important. Character and plot are the only things that matter in great films and this film has that theory at its bedrock. If you have a child, sit them down to watch this and I guarantee they will be transfixed. I'm 25 and I make sure I watch this every 12 months. Age wise I'm an adult, but I'm still a child when I see this on screen, and that's the way it should be."
"Smells_Like_Cheese","10","68","104","1 September 2004"," The Simple Bear Necessities
","The Jungle Book, one of Disney's ultimate classics, it has great characters, an awesome story and terrific animation. I'll admit it, I adore Disney movies, I could never choose just one Disney movie as my favorite, I love them all for so many different reasons. The Jungle Book is one of my fav's though, after buying the new release on DVD, I realized that I love this movie now more than ever. The reason that I think this movie is so wonderful is because of the characters, they just brought so much life to the story and really made this into a wonderful Disney classic.<br/><br/>Mowgli is found in a basket as a baby in the deep jungles. Bagheera, the panther who discovers the boy, promptly takes him to a wolf who has just had cubs. She raises him along with her own cubs and Mowgli soon becomes well acquainted to jungle life. Mowgli is shown ten years later, visiting the wolves and getting his face licked eagerly when he arrives. That night, when the wolf tribe learns that Shere Khan, a man-eating tiger, has returned to the jungle, they realize that Mowgli must be taken to the man village, to protect him and those around him. Bagheera volunteers to escort him back. They leave that very night, but Mowgli is determined to stay in the jungle and loses Bagheera. Kaa, the hungry python, hypnotizes Mowgli into a deep and peaceful sleep, traps him tightly in his coils, and tries to devour him, but comically fails. The next morning, Mowgli tries to join the elephant patrol. Bagheera finds Mowgli and they argue; Mowgli runs away from Bagheera. The boy soon meets up with the fun-loving bear Baloo, who shows Mowgli the fun of having a care-free life and promises not to take him to the man village. Mowgli now wants to stay in the jungle more than ever. Shere Khan is after Mawgli though and won't rest 'till he kills him. <br/><br/>Seriously, these are some of the most memorable characters in Disney history, we have Baloo, the care free party bear that just wants to have fun and only needs the ""bear"" necessities of life. Begheera, a panther, that we've all known this kind of person, the one that just wants to get down to business and get as much done as quickly as possible, the party pooper, but deep down still has that heart. And one of Disney's most memorable villains of all time, Shere Khan, voiced by George Sanders, classy, sassy, menacing and vicious, I wouldn't be surprised if he was Scar's inspiration(the lion villain in The Lion King). If you haven't seen The Jungle Book, just buy it, believe me, it's worth the money. It's a classic fun animated film that I will love forever, still to this day I will always sing along to Bear Necessities, it's a good time.<br/><br/>10/10"
"White Dolphin","Null","52","84","11 November 2000"," One of Disney's Most Memorable Movies
","The Jungle Book is one of Disney's most memorable animated movies. It's based on the ""Mowgli"" stories by Rudyard Kipling (who also wrote the famous Just So Stories). Like in most Disney films, Mowgli is an orphan. Bagheera the panther find him and he is raised by a family of wolves. That is until Shere Khan the tiger comes back to the jungle...<br/><br/>One thing I love about The Jungle Book is the villains. In most Disney movies you have one villain, sometimes with stupid and funny sidekicks who get bossed around all the time. But The Jungle Book offers three villains all who want Mowgli all for themselves. There is King Louie the king of the monkeys. He kidnaps Mowgli but doesn't really want to harm him, which perhaps makes him the least cruelest of the three. All he wants is to be like man as he puts it in the wonderful song that will want to make you get up and dance: ""I Wanna Be Like You"". More specifically he wants to know the secret on how to make fire. Then there's Shere Khan, the tiger who comes back to the jungle and is the reason that Bagheera and the wolves (and eventually Baloo) want to take him back to the ""man village"". Shere Khan is very swift and cruel but also very calm about his cruelty and not the least bit temperamental. However his characteristics do change at his last screen appearance, and frankly I'd be freaking out to if I had a burning branch stuck to my tail (heck I'd freak out if I just had a tail). Shere Khan hates mankind and of course Mowgli is man. Last but definitely not least (my favorite of the three)- Kaa, the snake, and a very big one I might add. See- King Louie wants to be like Mowgli, Shere Khan wants to kill Mowgli and Kaa wants to... eat Mowgli. He has a very big mouth which would enable him to eat Mowgli but it does him bad too- he talks to much and then never gets the chance to eat Mowgli. <br/><br/>Other than these three memorable villains there's Mowgli himself, the man-cub (who by the way was voiced by Bruce Reitherman, son of the director of this film- and many other Disney greats: Wolfgang Reitherman). There's the elephants, the vultures (who are actually nice and quite humorous too), Baloo the bear and Bagheera the panther. Songs include King Louie's (who was voiced by Louie Parma) ""I Wanna Be Like You"". Kaa's ""Trust in Me"" (which no one should... trust in Kaa that is). And of course Baloo's ""The Bare Necessities"".<br/><br/>As for the racist overtone- that's one of the silliest things I've heard. The Jungle Book can be enjoyed by anyone of any age (...and any race)."
"iftekhar25","10","61","100","9 May 2002"," All-time classic
","I grew up on this animation, and all I can say is that no classical animation-style Disney movie till date, not Lion King, Pocahontas, Hunchback of Notre Dame or any other that you can think of comes THIS close as to compare itself with this all-time classic.<br/><br/>A brilliant combination of wonderful voices, magnificent characters, songs that will keep you humming for weeks this is certainly the peek of animation storytelling. It doesn't get any better than this.<br/><br/>I give this one 10/10 without a second thought."
"chrisbishop5000","8","9","12","29 November 2007"," BAGHEERA: ""It's Not funny!"" I agree (to an extent) but that is Not all I think of this film trusst me!
","From the very first minute that Walt Disney conceived of ""The Jungle Book"" he promised for the sakes of general audiences that he'd absolutely Pile Rudyard Kipling's classic book with energetic, toe-tapping, show-stopping music and unforgettable crazy songs though many people around him had doubts for the original novel was apparently quite serious. Throughout his entire career he had proved so many critics and members of his crew wrong, that he Could enhance the familiar yet ageing qualities of the original tellings of many of the world's most beloved classic books by putting his own magical, musical, charming, ambitious nature into them and would then transfer his versions onto film. Not once had he failed to prove the world and the world's opinions wrong in all his life and ""The Jungle Book"" was no exception. It's got to be his own happiest, most carefree, most musical adventure movie to date! I haven't read the book yet because I don't even have it though I do have a shortened Ladybird book of it but I haven't read that so I can't judge any inaccuracies or changes to the story but I'm positive there are some alterations - all for the best, of course. I must say that Mowgli is quite rebellious here and impudent. He's always running away when things don't go his way, I've noticed he hits and threatens a lot of his friends and yet they still like him! Baloo is - as everyone sees him - so lovable and kind. For the first time in a Disney film, Sterling Holloway provides the voice for a villain - the murderous Kaa the python snake. For a happy-go-lucky cartoon, I think it's unpleasant how a bonkers snake could randomly get a little boy into his deadly coyles (at night at one point), hypnotize him and prepare to eat him! But at least Mowgli gets the last laugh by causing the python to have a knotted tail and shifting him off his tree. My favourite dance number has got to be with King Louis of the Apes in the ancient ruins (""I Wanna Be Like You"") and how all the crazy dancing sends the ruins tumbling. My second favourite is ""Bare Necessities"". In my opinion, the part where the mildly poor comedy comes in most of all is with Colonol Haithi and his elephants and his whiny wife; poor Verna Felton had Winifred the elephant as her final role on film. Colonol Haithi is supposed to be a no-nonsense, snooty leader but my eyes (and ears come to think of it) tell me that he is just a totally absurd loud-mouth. If there is any character in this film who won't stand for any nonsense it's Bagheera! I know that all he really wants is for Mowgli to be safe and therefore return to the man-village but he was certainly a miserable old busybody after the King Louis scene. He had the cheek to break up that special bond between Mowgli and Baloo that so many people have grown to love! Charming! Recently, I bought the twin DVD release of the Platinum Edition of ""The Jungle Book"" from Woolworths and it was just amazing! Better than most Disney DVDs today (even though they're not bad themselves)"
"TheLittleSongbird","9","21","33","13 February 2009"," this movie's a legend
","It isn't completely faithful to the book, but for a good reason. The book has bits that you can't have in an animation. The animation is beautiful, the backgrounds rich in colour, and the characters beautifully drawn. The story is a very simple one, yet effective, and allows the songs and characters to take force. The songs and music by the Sherman Brothers perfectly match the breeziness of the film, with classics such as "" Bare Neccessities"" and ""Wanna Be like you"". Unlike some people, I liked the vulture barbershop, excellent harmonies. And what a talented voice-cast. Phil Harris was hilarious as Baloo, and Sebastian Cabot was brooding as Bagheera. Reitherman's son was good as Mowgli, and Louis Prima(who's not black so the racist overtones idea is ridiculous) was a riot as Louis. The real star was the perfectly cast George Sanders as the frightening and calculating Shere Khan. This is fantastic, if a little short, and avoid the sequel! 9/10 Bethany Cox"
"movies2u","Null","32","57","17 June 2003"," Disney Simply At It's Best Ever! The Most Joyful Disney Film Created!
","The Jungle Book is a great classic animation movie. It is famously known for being the last film that Walt Disney himself ever got to work on. He died while the film was in production, and sadly never got to see the outcome of the movie. The animation in this film is excellent, and the songs and performances are even better! Each character has something about him or her that makes you like them. The movie seems to be very cheery and happy. I remember watching this movie as a little kid, and I absolutely loved it! I give The Jungle Book a 10/10."
"SupahDuck","Null","28","49","5 October 2002"," What racist overtones? Don't jump to conclusions....
","It may interest readers of these reviews that the voice actor who played King Louie is not in fact black.<br/><br/>If you follow this helpful link right here at imdb ( http://us.imdb.com/Name?Prima,%20Louis ), you'd find that Louis Prima is in fact white, and was quite well known at the time for his musical repertoire, of which the song ""I Wanna Be Like You"" is a prime example. I don't think he was chosen for that role because of how 'black' he sounded, but rather for his musical abilities, and how that fit into the character of King Louie.<br/><br/>As with all the other voice actors chosen for this film, Walt Disney made perfect choices.... so much so that the film works perfectly: animation, voices and story all mesh together perfectly to make one of his best films, precisely because it *is* so simple, yet effective.<br/><br/>No need for fancy computer graphics here."
"tiyusufaly","10","41","79","21 September 2002"," The Best Disney Film Ever!
","When I was a little boy growing up in St. Louis, I loved the Jungle Book. I used to watch it every day. You hear that? EVERY SINGLE DAY!!! I have seen nearly every Disney film, and not one of them has beaten out Uncle Walt's last supervised animated motion picture. The only one that I believe comes close is Aladdin (And no, I haven't forgotten about The Little Mermaid, Beauty and the Beast or The Lion King). The musical score is probably the best ever. The Bare Necessities, I Wanna Be Like You, Trust In Me, I could go on and on. I wish Disney would make films like they did in 1967 rather than today (I mean Atlantis: The Lost Empire? Please!!!). In conclusion, this is by far the best Disney film ever made, period! 1000000000000000000/10"
