"username","rating","helpful","total","date","title","review"
"Dark Eye","10","217","243","24 July 2000"," You need a 20 out of 10 ratings to rate Miyazaki's films
","Hayao Miyazaki has no equal when it comes to using hand-drawn animation as a form of storytelling, yet often he is being compared to Walt Disney.  That is just so unfair, because it becomes apparent by watching Miyazaki's films that he is the superior artist.  He really has a gift of thrilling both grownups and children, and Laputa is indeed one awesome ride.<br/><br/>But where can I begin to describe a movie so magical and breathtaking! Miyazaki's works have never cease to amaze me.  Laputa is an adventure of a grand scale and I wonder how a film can be so packed with details and imagination.  Ask yourself this question: if you are a kid dreaming of an adventure so grand in scope and so magical, what would it be like?  The answer would be to strap yourself in some seat and watch Laputa, because it's truly a childhood fantasy come true.  Every minute of the movie is rich and engrossing ... from the train chase to the amazing air-flying sequences... and to the wonderous sight of the floating castle itself.  Not to mention the excellent score by Joe Hisaishi!  Everything you ever possibly want from an adventure movie is here."
"CsikosPost","10","53","58","5 October 2006"," A delightful fantasy that will bring out the child in anyone
","Have you ever wished that you could escape your dull and stressful life at school or work and go on a magical adventure of your own, with one of your closest friends at your side, facing all sorts of dangers and villains, and unraveling the mystery of a lost civilization that's just waiting for someone to discover all its secrets? Even if you're not quite that much of a fantasy-lover, have you ever wished you could simply experience what it's like to be a kid again, and not have a care in the world, for just a couple of hours? <br/><br/>This is exactly what Miyazaki's ""Castle in the Sky"" is all about. Pazu, a young but very brave and ambitious engineer, lives a rustic life in a mining town until one day, a girl named Sheeta falls down from the sky like an angel and takes him on a journey to a place far beyond the clouds, while all the while they have pirates and military units hot on their trail. Simply put, it is just the incredible adventure that every kid dreams of at one point or another, and I can't help but feel my worries melt away every time I see it.<br/><br/>As it is one of Miyazaki's older works and takes much place in the everyday world, the film is not as visually spectacular or deep in its storyline as Spirited Away, Howl's Moving Castle, or even Princess Mononoke. Still, I find it difficult to say that any of these films are superior over the other, because all three of those films are, at some point or another, mystical to the point of being enigmatic, if not perplexing, especially for the youngest of viewers.<br/><br/>""Castle in the Sky"", on the other hand, doesn't try so much to be an allegory of any kind, and it's not a coming-of-age story either; it is instead quite possibly one of the best depictions of the inside of a child's mind I've ever seen. Not only is the artwork beautiful, but the use of perspective from the kids' eyes is just amazing; whether it's the panning up of the ""camera"" to see the enormous trees or clouds overhead, or the incredible sense of height from looking down at the ground or ocean while hundreds of feet in the air, I just can't help but FEEL like I'm there with Pazu and Sheeta, just a kid in another world, far far away from reality.<br/><br/>Even the kids themselves don't have a complex relationship that suggests a need for hope like Ashitaka/San or Chihiro/Haku; Sheeta is Pazu's angel, having literally fallen into his life from the sky one day, the absolutely perfect person for him right from the very start. As the film progresses, more and more of their true adventurous childhood spirit comes out through their kind words and beautifully realistic facial expressions. Not only are they an adorable reminder of who I used to be, but their endearing friendship never lets up throughout the whole film, only growing stronger all the way to the last frame. For that reason, I've fallen in love with the two of them more than I have with any other Miyazaki couple.<br/><br/>At the same time, ""Castle in the Sky"" is such an easily accessible film because no matter what kind of casual moviegoer you may be, you'll be sure to find your fix here. Mystery, action, drama, comedy, suspense, sci-fi, romance, even some western...it's all here, just about everything people go to the movies for (except maybe horror). This why I can easily recommend it as a first Miyazaki film; it's perfect for those who have no expectations from having already seen the incredible otherworldliness of some of his more recent works.<br/><br/>Even the ending song of the film, when translated into English, conveys the sense of longing for the discovery of some kind of lost civilization, and some kind of soul-mate, that could not be found in our mundane lives. ""The reason I long for the many lights is that you are there in one of them...The earth spins, carrying you, carrying us both who'll surely meet."" Miyazaki has always provided poetic lyrics to make ending songs out of Joe Hiasashi's gorgeous scores, but this is the only one I've seen that's both a touching love song and an inspirational dream. I have found myself near tears just listening to it.<br/><br/>""Castle in the Sky"" may not be Miyazaki's most developed, spectacular, or meaningful work, but it's absolutely perfect for what it really was meant to be: a true vision of childhood fantasy, and a wonderful escape from reality for any adults who wish they could have the same wonderful sense of imagination they had when they were just carefree little kids. Sit back, relax, and love it for what it is."
"ryzinhy","9","65","76","29 December 2005"," Haunting and brilliant!
","I first saw this film when I was about 8 years old on TV in the UK (where it was called ""Laupta: The Flying Island""). I absolutely loved it, and was heartbroken when it was repeated a while later and I missed it. I was enchanted by the story and characters, but most of all by the haunting and beautiful music. It would have been the original English dubbed version which I saw - sometimes erroneously referred to as the ""Streamline Dub"" (the dub was actually by Ghibli themselves and only distributed by Streamline) which is sadly unavailable except as part of a ridiculously expensive laser disc box-set.<br/><br/>Unfortunately I feel that the release has been partly spoiled by Disney. The voice acting is OK but the dialogue doesn't have the same raw energy that the ""streamline"" dub or the original Japanese had, and I think James Van Der Beek sounds too old to play the lead. They have made some pointless alterations, such as changing the main character's name from ""Pazu"" to ""Patzu"", and added some dialogue. But worst of all I feel that they have ruined many scenes with intrusive music - the opening scene of the airships for example was originally silent but has been spoiled thanks to Disney's moronic requirement that there be music playing whenever anyone is not speaking, which I find annoying in many Disney films.<br/><br/>This film still blows away most recent animated films, and I cannot recommend it highly enough. The plot is simple yet captivating and the film shows a flair which is sadly missing from most modern mass-market, homogenized animation."
"oshram-3","10","29","32","2 March 2005"," The greatest animated film of all time
","It's always difficult to put a stamp on any film as being 'the best,' whether of all time, a certain genre, or what have you, but I believe a strong argument could be made that in fact, Laputa is the greatest animated film ever made. It is in my mind the masterwork of Hayao Miyazaki, the most talented of Japan's animated directors, and it best captures his strengths as a director, storyteller, and designer, as well as encapsulating all of his favorite underlying themes. The version I'm reviewing is the 2003 American dub (I know, sacrilege for a hard-core anime fan to not watch it in its native language); there is at least one other English language dub out there, I have it on VHS (I have no idea from what source), and that version is the single best dub I have ever encountered of any film. But I thought it better to concentrate on the version people can actually find.<br/><br/>Laputa tells the story of a boy named Pazu (voiced by James Van Der Beek here), who's growing up in a mining town when one day a young girl named Sheeta (Anna Paquin) literally drops from the sky. It seems she is being pursued by a sinister government agent, Colonel Muska (Mark Hamill), who is more interested in the magical crystal that hangs around her neck. To keep things lively, there's also a wickedly funny pirate gang after the crystal, led by the aging but still boisterous Dola (Cloris Leachman). The plot revolves around the crystal's ability to reveal the location of the fabled flying city of Laputa, a potential treasure trove of scientific knowledge and hidden treasure. It's all very much in keeping with a fairy-tale setting, but Miyazaki knows exactly how far to take the story, and the plot is peppered with 'gosh-wow' moments and threaded with his customary morality and warnings about abusing the power of nature.<br/><br/>The design work on Laputa, nearly twenty years later, is still revolutionary. Flying machines of all sorts abound, utterly impossible but so meticulously designed that you instantly accept them without blinking. The world is set somewhere around the start of the twentieth century, with telegraphs and ancient motorcars alongside those wonderful impossible flying machines. But it is the city itself that is sheer brilliance in execution; Laputa is both the Garden of Eden and the Fire of Heaven itself, and in that juxtaposition lies its appeal, its power, and its danger.<br/><br/>Besides being a thoughtfully designed and beautifully rendered film, Laputa is blessed with a wonderful sense of cinematography. From sweeping flying shots to high speed chases on tiny one-man flyers to ships submerging into the clouds as if they were water, Laputa displays a scope that most films  even with the magic of CGI  can only daydream about. Though we only see a small fraction of this world, its simple elegance extends beyond the borders of the frame and we have no trouble believing in it. The film also contains one of my favorite, if not the most exciting, action sequences ever: a guardian robot that fell to Earth is accidentally reactivated and wreaks havoc on the fortress it is kept in, all the while trying to protect Sheeta (who was the one who woke it up). Meanwhile, Pazu and the pirates swoop in on their little flying machines to snatch her, literally, from the jaws of destruction. From the horrific sight of the robot incinerating the countryside to the exhilarating last-second rescue, the entire sequence is a masterpiece of timing and camera angles and knowing exactly how far to take the audience.<br/><br/>It helps that Laputa has an amazing score. Composer Joe Hisaishi captures the wondrous beauty of this world, the dewy innocence, the exciting action, and the creepy otherworldliness of the flying city and its bizarre robot guardians. Though he re-recorded it for this DVD release (which IMO is not an improvement over his original score), adding pieces here and there, the score matches the visuals perfectly, a rare total union of sound and vision.<br/><br/>This isn't a bad dub. I'm inordinately fond of the older English dub, and this one over-explains things just a tad in spots, but I was almost shocked how closely these voices matched those (and those matched the Japanese pretty well). Dola in particular is hard to get right, but Leachman is spot on as the fiery old pirate woman (her sons aren't quite as good as the original). Paquin does a good job as Sheeta, and Mark Hamill, while I knew it was him early, is more than talented enough to do Muska (I liked the other English dub of Muska a little more, but Hamill's good). Much of the film rests on Pazu's shoulders, and Van Der Beek is wonderful. Listening to him made me think this crew must have had access to the other English dub, because VDB matches up very closely with the original Pazu. Although again watching a dub is grounds for excommunication among the otaku faithful, as much as I love this film, I don't think you're sacrificing a great deal simply watching this particular Anglicized version. John Lassiter of Pixar introduces it up front, and my suspicion is that he, like so many others, simply love this film so much that they tried very hard to ensure its high quality.<br/><br/>Miyazaki has had success in America in recent years with Spirited Away and Mononoke (one of his few films I didn't care for), but to me Laputa is still his crowning achievement. Anyone familiar with his later work will almost certainly enjoy this earlier work, and again, this film is a master at the top of his form hitting on every cylinder. I'd pay big money to be able to see this on a large screen; while that will probably never happen, it's good to know that at least this classic has been preserved on DVD."
"princesszandra","10","105","127","6 September 2004"," Best animated film I've ever seen
","I have seen just about all of Miyazaki's films, and they are all beautiful and captivating. But this one rises above the rest. This movie totally impressed me!<br/><br/>I fell in love with Pazu and Sheeta, and their sweet, caring friendship. They were what made the movie for me. Of course, the animation is also superb and the music captures the feelings in the film perfectly. But the characters are the shining point in this movie: they are so well developed and full of personality.<br/><br/>Now, let me clarify: I'm really talking about the Japanese version of the movie (with English subs). While the English dub is good (mostly), it simply pales in comparison to the original language version. The voices are better, the dialogue, everything. So I suggest seeing (and hearing) the movie the way it originally was."
"hugh_fester","10","23","25","4 November 2005"," The one of greatest animated films of all time
","I first saw this film when I was about seven years old and was completely enchanted by it then but for years was unable to find out what the film was called. now i am twenty one and stumbled upon the film by accident about two weeks ago and bought a copy. although my memory of the film was a little hazy I was in no way disappointed by what I saw. the animation in this film is superb conjuring up an entire world that is so believable and so well animated that you are drawn in to the film by that alone. But this film also has a plot that will enchant and entertain adults and children alike. with a floating island, a mad general, a friendly pirate granny and a well constructed love story this film will not let you down I would recommend this film to any one."
"lilliquist","10","98","122","2 December 2004"," A great animated family adventure
","This is one of the best animated family films of all time. Moreover, virtually all of the serious rivals for this title came from the same creative mind of Hiyao Miyazaki and his Studio Ghibli. Specifically, other great films include ""My Neighbor Totoro"" and ""Kikki's Delivery Service."" Spirited Away is quite good, but a bit too creepy for typical family fare - better for teenagers and adult. The one thing that sets ""Laputa: Castle in the Sky"" apart from other films by Miyazaki is that it is far more of a tension-filled adventure ride.<br/><br/>Why is this film so good? Because it's a complete package: the animation is very well done, and the story is truly engaging and compelling.<br/><br/>Most Japanese anime is imaginative, but decidedly dark or cynical or violent; and the animation itself is often jerky, stylized, and juvenile. None of these problems plague Castle in the Sky. It has imagination to burn, and the characters are well drawn, if slightly exaggerated versions of realistic people. (None of those trench-coat wearing posers) There is plenty of adventure, but not blood and gore. The animation is smooth, detailed, and cinematic ally composed - not a lot of flat shots. The backgrounds are wonderful.<br/><br/>The voice acting in the dubbed English version is first rate, particularly the two leads, Pazo (James Van der Beek) and Sheeta (Anna Paquin). The sound engineering is great, too. Use your studio sound, if you've got it.<br/><br/>One aspect that I particularly enjoyed is that much of the back story is left unexplained. Laputa was once inhabited, and is now abandoned. Why? We never know. We know as much as we need to know, and then we just have to accept the rest, which is easy to do because the invented world is so fully realized. Indeed, it is fair to say that the world is more fully realized than most of the minor characters, who are for the most part one-dimensional stock characters (e.g., gruff general, silly sidekick, kooky old miner, etc.) Highly recommended for people aged 6 to 60!"
"fan999","10","67","85","2 December 2004"," One of my all time favorite movies, PERIOD.
","This is one of my all time favorite movies, PERIOD. I can't think of another movie that combines so many nice movie qualities like this one does. This flick has it all: Action, Adventure, Science Fiction, Good vs. Bad and even some Romance (without even an innocent ""peck"" on the cheek between the Pazu and Sheeta). Maybe best of all, you don't have to be in Mensa to ""get it"" and enjoy the movie like you do with some of Miyazaki's other movies (I don't know about you, but I watch movies to take a break from thinking). This is just a flat-out enjoyable movie that everyone will like, so do yourself a favor and go buy it. The only sour note is the American Dubbing. I found Vander-Geek to be just plain annoying. But all is not lost, the original Japanese version is on the two-disc set and it rocks! Who cares if you can't understand spoken Japanese? If you can read at a second-grade level then watch the original Japanese recording with English subtitles. You won't regret it."
"mavmaramis","10","13","14","10 February 2007"," Super animation
","Hayao Miyazaki name became prominent with Spitied Away, however what is often overlooked are director's first film efforts. Who remembers that Spielberg directed Duel or George Lucas directed THX 1138? I remember seeing fragments of this movie - almost certainly the last 45 minutes in late 80s and what stuck with me was the visual lushness of the design and animation. So when I found a copy in a well known store for £9 I couldn't resist but buy it. The odd thing is that the last 45 minutes of the movie do not tally with my memory of it (memory is funny that way).<br/><br/>Viewing this movie now with all the gained knowledge of artists portfolios is how very like Jean 'Moebius' Giraud some of the artwork is. I can only assume some influence here.<br/><br/>When Pazu catches a falling girl (Sheeta) his adventure really begins - the quest for Laputa - a reference to Jonathan Swift's overlooked portion of Gulliver's Travels. With healthy references to Jules Verne it's a basic good vs. bad chase movie with the final portion having the heroes end up on Laputa.<br/><br/>This is the portion that is strongest in my memory - the 'pastoral' ecological aspect of Laputa returned to nature - the multitude of robots covered in moss beneath the giant tree. This is, in my opinion, the highlight of the movie - the views of the surface of Laputa, as opposed to the mechanised underground.<br/><br/>Although this is the dichotomy of this movie - to show that even technology cannot overcome nature - the irony of the last robot tending the garden and animals. The ending of the movie Silent Running is almost exactly the same.<br/><br/>It is incredibly stylish, I would not say 'slick' - very beautiful and organic and a tremendous amount of detail in the buildings, airships and the design and look of just about everything.<br/><br/>Myazaki is a true master of this kind of Japnanese anime. Buy this movie and treasure it."
"Mike-309","Null","13","14","15 June 2003"," Jonathan Swift could have been proud
","Hayao Miyazaki is without a doubt, the best story teller of Japan.  His version of the Laputa Island episode in ""Gulliver's Travels"" by Jonathan Swift, transports us into this magical and technologically innovative world. All the characters fit into their roles.  The English version, is masterfully personified by Anna Paquin, James Van Der Beek, Cloris Leachman, and Mark Hamill among others.<br/><br/>Great entertainment, mystery, drama and adventure are the trademarks of this masterpiece of anime by Miyazaki.  Worth to be watched by the whole family."
