"username","rating","helpful","total","date","title","review"
"mimiblanton","2","310","461","25 March 2017"," How can this have so many talented actors and be this bad?
","I am a huge fan of the original and I was thrilled when the cast was announced. I'm a big fan of Emma Watson and most of the other supporting actors so I went in with high hopes for this. It was awful! The CGI and auto-tuning were distracting and poorly done. On the subject of auto-tune- why did they insist Emma Watson do her own vocals when she clearly wasn't up to the task? Several other numbers, notably ""Gaston"" and ""Be our Guest"" fell flat. None of the charm or warmth of the original.<br/><br/>The performances were another issue for me which blows my mind considering the talent propping this horrid remake up. I can't fathom who approved the accents of Ewen Mcgregor and Emma Thompson. They were BAD. Emma Watson's performance was not what I expected from her. It was like she was trying but missing the mark time and again. Her Belle is condescending at times, bland in others, and overall forgettable. **spoiler** When Gaston and the beast have their fight,in this version instead of stabbing beast in the back, Gaston shoots him unexpectedly like twice. Emma Watson's ""reaction"" to this is a prime example of my above complaints. She doesn't seem shocked, sad, NOTHING. She waits until he's been shot a few times and has been down awhile before changing emotion at all and even then her ""sorrow"" at his death is horribly unbelievable. I could not believe this was Emma Watson preforming in this way. The beast was eh, Lafou wasn't funny (the theater was at no point filled with laughter. My 10 year old laughed twice the whole time), and the servants weren't charming or at all like their cartoon versions. I also hate that the funny back and forth between Lumiere and Cogsworth wasn't there. The only one I enjoyed was Luke Evans as Gaston. He was far from perfect but I think he did best out of everyone. <br/><br/>As I scroll through the IMDb reviews with the occasional 8 or 9, and pages of 2's and 4's, I can't understand how the rating is a 7.8. I give it a 2 for effort and can say with 100% certainty that I won't ever sit through it again. Another pointless remake. Disappointing."
"bignose-67352","1","462","701","18 March 2017"," Leaves a lot to be desired
","MAY CONTAIN SPOILERS<br/><br/>I don't usually do reviews but this film was such a huge disappointment I couldn't fight it anymore. The original movie was so good and, considering this is the exact same movie, there was really not much that could go wrong. In theory of course, because in reality the final result is just soulless. Everything feels fake. From Emma Watson's acting to the cgi and the props. I love Emma Watson but in this film she is just playing herself trying to play Belle. To be fair though, no one in the film actually manages to instill the characters with the same emotion and personality as the original except maybe Josh Gad. Luke Evans is very good but his character is written as a villain from the start, while in the original he evolves from slightly annoying to ""evil"". Which brings me to my next point: the awful writing. The film treats the audience like we're stupid and needs to explain everything verbally instead of just letting things show through the action. The characters are one dimensional and don't change as the story unfolds. Gaston is the villain. The Beast is just a misunderstood soul from the beginning despite the prologue telling us otherwise. Even his bad temper is watered down. The writers had already the script written for them, all they had to do was add a few more lines here and there and create two or three scenes that would blend in seamlessly with the original (since, I repeat, they chose to use almost word for word the 1991 script with minor changes). Well, the new dialogue feels very wooden and unnatural. The new scenes add nothing to the story and, even though the creators try to answer some questions we have from the original, in the end they create new plot holes that go unanswered. I miss the subtlety of the 1991 film in which every expression, every line and every pause added something either to the progression of the story or the characterization of the heroes without anything feeling forced. I keep mentioning the original a lot but that is because this movie has nothing new to offer really, so I can't fully separate it from the 1991 one. In the end, what annoys me the most is that the 2017 remake had great potential to become a new classic and stand on its own had it been handled a little differently and not with a rushed ""let's make some good money"" mentality. There are very few good things about this movie, one of which is the music which is simply magical and manages to convey all the emotions the actors can't. Then there is the ending (after the transformation) where there is a more realistic touch as the villagers remember their friends-relatives that work at the castle and are finally reunited. Overall, despite the enormous hype, the movie just makes the original stand out even more as a timeless film that won't be surpassed by another adaptation any time soon."
"tmzaepfel","2","274","415","31 March 2017"," Extensive review **SPOILERS BELOW**
","I'm going to share an unpopular opinion. I'm heartily sorry to my fellow Disney fans, but I feel the need to say something: This obsession/worship of the new Beauty and the Beast is BS.<br/><br/>I saw this film with my 6-year-old a couple weeks ago. While there's plenty about which to gripe, here's one of my biggest problems: I can't stand this constant CGI-heavy everything-must-be-a-sequel-or- a- remake era of film making. It's making movie makers lazy.<br/><br/>Wanna make a buck? How about remake the biggest Disney films of all time but in LIVE ACTION. OMG *heart emoji* *heart eyes emoji* *crying emoji* *hands raised emoji*<br/><br/>More like dollar signs. That's all this film was about. Dollars. Millions and millions of them. Yes, every film needs to make money, but Disney isn't hurting. They can afford to make quality films... and they do! They really do. But this wasn't one of them. This was a cash grab and nothing more.<br/><br/>Let's focus on the visuals in the film. Stills from the finished product were gorgeous. Everything was so intricate and colorful and on such a huge scale. The problem is that it was literally everywhere.<br/><br/>Go to an art gallery. There are canvases, stand alone sculptures, photos, etc. All organized in a specific way. There's a break between each piece, whether by floor or wall, that allows you to digest it and have a moment to reflect.<br/><br/>Movies like B&TB are like the entire building in which you hold the gallery is a ""work of art"". There's no space to reflect, just constant stimulation. You haven't a moment to enjoy the beauty and grandeur of it all because it's literally everywhere.<br/><br/>Storytelling-wise, it was all over the place. They already had a basic story thanks to the original, but you can't just do that. You have to add as much back story as you can, fill those plot holes, make it the SAME but BETTER.<br/><br/>They were shoehorning in so much that half the damn thing was backstory. And it wasn't told chronologically. Noooo, ma'am. That's not how the original was structured, so we CAN'T deviate from THAT. What about the music? The music? You mean the mostly half-assed regurgitated pile of those classic songs I loved listening to growing up and still enjoy? And the extra songs shoved in just so that you always had something to distract you from how they didn't know how to write a proper story with poignant and meaningful silences?<br/><br/>Look. I love Emma Watson. I really do, but her voice... She sounded weak. I'm sure she tried really hard, but she doesn't have the vocal chops for this. Don't get me started on Ewan McGregor's horrible accent and lazy singing.<br/><br/>The Beast was fine, but his song after Belle left totally ruined the moment. He was supposed to be in pain and the moment in the original film where he roared out the window was perfect. You understood his sorry and his sacrifice. No song needed.<br/><br/>And since when is Gaston NOT a baritone? To be fair, though, Gaston and LeFou were the best thing about this whole mess. They should have just done a movie about their war adventures and I would've been happy.<br/><br/>They poured on the whole ""LeFou is gay"" thing a bit thick for my taste. It was the only thing that added levity to the movie (despite how much fun it should have been already), but it seemed a bit cheap. I'm not going to apologize for wanting more for my LGBTQ characters than to be just the comic relief.<br/><br/>Want to know a CGI-heavy Disney remake that they did right? Surprisingly enough... it was The Jungle Book. They took the old one, used a couple of the songs, but made it completely their own. It was a similar story, but they didn't rely completely on it. Leave it to my boy Jon Favreau to retell an old story with fake animals and make it feel more real and original than anything in B&TB.<br/><br/>That's all I can think to say for now. Call me jaded and picky. It might be true, but it's also true that I have higher standards for my movies... especially from Disney.<br/><br/>TL;DR - Over-CGI'd-musical-number-heavy mess attempts to distract you from the fan-service-and-needless-backstory-filled plot so that you don't realize what you are watching is just shiny, saccharine- glazed vomit."
"ruhail-mohammad-ali","2","179","279","22 March 2017"," simply boring
","I had the opportunity to watch this movie today and man it was disappointing. It was boring. reason being perhaps that it felt like the copy of the original. These were the great cartoons which we grew up watching. But why would the same songs, characters, story be entertaining for us, we could just watch the cartoons again, why bother to remake. It might have been entertaining if characters were a little believable at least. The beast lack any emotion. Emma Watson (though I love her) was just trying to copy belle from the cartoons. She wasn't even given a chance to try to portray the character of belle and not the 'acting' of cartoon belle (she wasn't even successful in that). The only person I liked in the movie was Gaston. The rest of the characters were soooo animated that it stole the real feel of the movie which should really be the purpose of remaking a movie after all. A few new songs were added which were quite boring. The village of belle was aweeeefuulllll. Why Why Why would they make a village which just look like a ground full of hideous people. Why not put a little more money in that part. The reason of the movie should be to give a real life feeling to fairy tales ( which jungle book and Cinderella gave), not to just make it more cartoonish.<br/><br/>stay away from this one and save your money"
"sarahalmawlawi","2","192","301","25 March 2017"," A Torturing Disappointment
","The movie from the first scene up to the end was emotionless and spiritless. I do appreciate that they didn't want to change the story much and keep the classic version for the most. Even when the movie was slightly tweaked, it was in the wrong dull way. Some tweaks don't really make sense and don't add up.<br/><br/>I don't know whom should be blamed for the 'emotion delivery failure' is it the cast or the director? Emma Watson is good actress for some certain roles, but certainly not this one. She was very stiff. We couldn't differentiate her surprise from anger or love from sadness. In many scenes Belle and the Beast were talking so fast with no emotions, soul or spirit. It was as if they were rehearsing on a play by reading out loud from their scripts and the director was simply not there.<br/><br/>Cinematography had a problem too. Too many close ups. The original cartoon had some close ups too, but Do they really have to copy everything as-is? The couple dancing scene cinematography could have been better.<br/><br/>I really don't advise anyone to see this movie. Disney failed this time. It happens, though!. Hopefully we'll know what really happened."
"suroorzehra","1","328","528","29 March 2017"," Plain
","Where do I start. This adaptation of Disney's 1991 Beauty and the Beast was an utter disappointment. Emma Watson as Belle was extremely unconvincing from the start to the end. She had the same expressions as the actress from Twilight. The animators did a terrible job with the Beast. He looked fake and lifeless. They could have used special makeup to create the beast similar to the Grinch where we get to see Jim Carrey's expressions. The side character animations were poorly executed. Overall I felt the film was rushed as there was lack of compassion and chemistry between the characters. There was a lot of CGI and green screen which could have been replaced by normal acting, because then why make an animated version of an animated film? This is by far the worst remake of an animated classic."
"wmsfp","2","202","320","22 March 2017"," Miscast of Belle
","Overall the film was decent, a bit boring at times. The acting was OK, but it failed to ever ""sweep you away"" like the animated version did for years. <br/><br/>The most frustrating part was Belle, or Emma. I don't dislike her and I could care less about feminism. However, I do think a lead role that includes substantial signing should be able to.......SING!<br/><br/>The horrible use of auto-tune was cringe worthy and her English accent was very thick for someone that was born in Paris and grew up in France.... <br/><br/>I though McGregor was great as Lumiere and hid his English accent well. Mrs. Potts and Cogsworth are supposed to be English, so that worked well."
"jlucascaballero","1","193","308","5 April 2017"," characters
","The face of the beast is like the face of a person coupled with that of a bulldog,the horns of the beast are taken from a goat,the clothes in the part of the hair against the wolves is very well achieved,Gaston instead of being a strong person seems to just leave a slimming diet, the only character that has improved since the first movie is the Gaston squad"
"amythiessen","1","329","538","20 March 2017"," As boring and emotionless as twilight
","Was lifeless, characters had no emotion or personality , found myself rooting for gaston, he was the only cool one. Modern autotuned garbage. CGI was awful and way overdone. Nothing like the original. Songs were long and annoying. Dialogue felt rushed like they tried to cram all the stuff from the original into it but ran out of time."
"psulion1994","1","218","351","14 April 2017"," Stick to the cartoon!
","I must say, Disney seems to be putting out live action movies of their successful cartoons just for the sake of putting out live action movies! I guess corporate thinking is the initial buzz will make it money on the first weekend! This is the worst of the live actions, the acting is boring, the story mundane, I do not care about the characters at all, it seems it's just made to show how cool Disney can use special effects! If you like the story, stick to the original cartoon!"
