"username","rating","helpful","total","date","title","review"
"DeadMansTrousers","7","30","37","23 January 2019"," Honest review of all 3 versions
","It's true that you can have too much of a good thing...please no more different editions!<br/><br/>THEATRICAL CUT - was the best version of any of the ""cuts"" it was the most cleanly edited and it had the best soundtrack out of the three. It is clear after seeing all the versions of the film that they tested all of the jokes and the ones included were cherry picked, and the best were picked to be included in this one.<br/><br/>SUPER DUPER CUT/EXTENDED - this was supposed to be an extended version of the film but it was actually a different cut...what I mean by that is that they changed the soundtrack and they cut out what I considered to be some of the funniest jokes from the theatrical cut and replaced them. They ALSO added some additional footage to the film after making those changes. This version of the film feels darker and less funny to me personally so I prefer the theatrical cut over it.<br/><br/>ONCE UPON A DEADPOOL/PG13 - This is the edition that nobody asked for and is the most unnecessary. From an editing standpoint this version of film is very sloppy, and seems like one giant montage. They don't even start this version of the film out at the beginning it jumps right into the ""safe room scene"". A lot of the footage included in this edition was already available on the home releases and online (apart from the short amount filmed with Fred Savage). The movie would end up edited on TV regardless of this edition existing or not. So in reality there was no need for this edition to exist apart from making more money."
"MR_Heraclius","8","47","65","23 February 2020"," I enjoyed this movie
","Deadpool is a great movie filed with a lot of jokes, however, it is above age 18 in since it contains a lot of bad words. The first movie of Deadpool I did not like a lot, however, the second one was a great movie. The first one was because it did not have a lot of meaning hidden, it was just a Marvel movie, however, the second one was the opposite its main idea was love, and this is the reason that I liked the second one more."
"Platypuschow","9","64","96","22 August 2018"," Deadpool 2: Worthy sequel
","I loved Deadpool (2016) I was blown away by it and Reynolds commitment to the character, it was fantastic.<br/><br/>I was however heartbroken when I saw the first trailer for this sequel, it looked pants. Not just pants, I mean granny pants. 15yr old, torn, badly stained (4 different shades) granny pants.<br/><br/>I've never been so happy about being wrong. Deadpool 2 delivers and is easily comparable in quality to the first movie and I sure as hell did not expect that.<br/><br/>With fantastic new additions, all the returning cast and excellent cameos this is the Deadpool sequel I desired but didn't expect (Or possibly deserve).<br/><br/>With it's brand of over the top violence, quick fire humour, endless pop culture references and Reynolds in the role he was born to play Deadpool 2 is a worthy sequel in a franchise that I don't ever want to end if it continues like this.<br/><br/>So damn funny, I can't wait to see what they do with the third movie. The concept however of bringing Deadpool into the existing Marvel Universe though fills me with dread. How could Deadpools brand of R rated goodness possibly fit into the Disney universe? Don't........do it!<br/><br/>The Good:<br/><br/>Cast are fantastic again<br/><br/>So damn funny<br/><br/>Action packed<br/><br/>Soundtrack as random as it may be<br/><br/>The incredible during credits scenes<br/><br/>The Bad:<br/><br/>That kid, he's just beyond annoying in everything he's in<br/><br/>Some questionable casting choices for the new characters<br/><br/>Things I Learnt From This Movie:<br/><br/>Everyday should be international womans day<br/><br/>Vinnie Jones is all grown up"
"luiet","9","109","190","24 August 2018"," ""DP2 Grabs You & Won't Let Go!""
","I didn't think ""DP2"" could possibly be funnier than the first? It was! A bigger budget helps but as with everything? Writing, Directing & of course, the actors make this quite a film! It's all action & hilarity, from the first scene to the last! I'm not gonna spoil it? This movie grabs you from the starting credits, until the screen goes black! Not made for children!"
"kamau-15267","10","418","795","14 May 2018"," Loved it
","Your going to be hard pressed to find a movie more over the top than Deadpool 2, David leitch takes it to a whole new level entirely. It works namely because the violence here is just to creative. Sure it defies all Logic most of the time, but i was laughing and having a rip-roaring time throughout.<br/><br/>Go into this movie knowing that it is a campy, corny, over the top superhero/action/comedy that is just about crazy shooting sequences and one-liners, and you'll be fine. Do not go into this movie expecting deep plot, meaningful conversations among characters, or anything remotely resembling a serious action or drama movie. <br/><br/>Loved it...."
"agmuscat","6","352","698","16 May 2018"," Not as good as the first one
","After really looking forward to this movie, I came out of the cinema slightly disappointed. Theres plenty of joke and action but the jokes seemed to be a bit meh, I only remembered laughing out loud twice and story line is a bit disjointed. The problem I had is in the DP 1 you had the shock factor of a tongue in cheek mavel character but in this movie that's already gone, so you have to rely on a good plot but unfortunately it lacked that, so I felt a little bit bored by it. I'm not saying it not a good movie but I expected a lot more but sadly I felt let down."
"BiiivAL","8","336","671","4 June 2018"," The mad harlequin returns
","Two years ago, Ryan Reynolds' long-standing dream came true: the screen saw the screening of the ""Deadpool"" spitting on all morals and the foundations of the comic book. And as well as commercially there was a bomb success, it was proved that the charm is not only in black humor, greasiness and izhe.<br/><br/>And now the same team returned. Plus 100 million of the budget (the budget of the first in the region of 50), minus Tim Miller.<br/><br/>In my opinion, the director's change did not affect what was happening. But many were worried. It seems to me that everything is on Reynolds. On his charisma, zadore, drive and positive. Perhaps he was in the director's chair, and not only in the position of the co-author of the script and the producer. Even the promo campaign was also strong and with a ton of banter!<br/><br/>In general, the attraction develops according to the same plot scheme. Added characters, events. That's exactly what became more interesting - the appearance of the Cable. He really and excellent counterbalance to the mercenary-chatterbox, brighter than Ajax from the first part. Yes, the conflict built on it is also excellent.<br/><br/>And Brolin has finally proved himself in the movie comic book. It's not Thanos to voice! His bestial grin and brutality organically blended with the narrative. And I can not imagine an actor who played this character better.<br/><br/>Wonderfully fit and Bitz. Graceful young lady, perfectly acting out a comedic image. Everything is very organic. Boyega - learn!<br/><br/>And among the jokes about genitals, bunches and other sodomy, serious topics also run through: for example, the theme of family and relationships. And this, like in the case of the ""Sentinels"", is not attracted by the ears - dear audience, laughter with laughter, but do not forget about serious.<br/><br/>As for humor, then the authors also took a new line - in self-irony. I have not seen such a sincere and charming banter over myself for a long time! And here there is no transition to self-flagellation or kinks in the spirit of some publications. Even black humor and jokes below the pager are served deliciously and in moderation, rather than a stream from the machine gun a la modern comedies.<br/><br/>Keep the Mark!<br/><br/>An excellent adult action movie with meat, black humor, self-irony and banter over everyone and everything.<br/><br/>One question - what will surprise us in the third part? Question."
"CANpatbuck3664","9","336","677","11 May 2018"," Delivers the Hilarity, Vulgarity and Action-Packed Fun That I Wanted
","I was able to see Deadpool 2 at an advance screening. Deadpool shook things up and delivered offbeat fun when diehard fans were looking for something new from the genre. I thought it was a surprisingly well-rounded movie that perfectly encapsulated its hero and lovingly poked fun at both itself and other genre tropes. It was among my favourite movies of 2016. When it comes to bringing the laughs, I think Deadpool 2 is just as funny as the original entry. There's even more meta jokes, the same gleefully dirty spirit carries over and some unexpected payoffs left me cackling. They build upon some of the previous memorable bits (I admire Ryan for being so willing to relentlessly skewer his filmography) without it going stale. Luckily, they didn't ruin the movie by putting all the funny bits in the trailer and there's plenty to enjoy. They weren't afraid to push the envelope with the humour and stick around past the finale for a truly epic bit that rolls during the credits.<br/><br/>We've got all your favourite players back from Deadpool and I want to credit the writers for giving the opportunity for the characters to grow. Wade Wilson/Deadpool (Ryan Reynolds) is his typical wise-cracking self but he's found happiness and the change in his relationship with Vanessa (Morena Baccarin) has really impacted his outlook. Colossus (Stefan Kapicic) and Negasonic Teenage Warhead (Brianna Hildebrand) return as X-Men members and while they're familiar, they're attitude does change towards Deadpool's antics. We also get back Dopinder (Karan Soni), Weasel (T.J. Miller) and Blind Al (Leslie Uggams) as the rest of Wade's crew and they all bring something new or hilarious to the film. I also really liked the new members of the cast; Cable (Josh Brolin) and Domino (Zazie Beetz) lived up to the hype. Cable has more depth than I expected and a highlight of Deadpool 2 was how they worked in Domino's ability into the action. They were so creative in how her abilities changed the way the action flowed. I also really liked the character of Russell (Julian Dennison) and how they used him in the movie. He becomes the driving force of the plot and they shape his character in a way that finds a nice balance between too soft and too arrogant. If I had any complaints, Eddie Marsan's character is one of the weakest villains I've seen in the genre, he has little dimension and his screen time is limited. I also preferred the treatment of a few of the original characters in the initial installment (Negasonic and Blind Al were stronger in the first movie). Keep your eyes open for a couple of surprise appearances by a few famous faces in the X-Men lore. <br/><br/>Director David Leitch is well known for his work in stunts and co-ordinating memorable action set pieces. This has carried over into his directorial efforts, I had a general knowledge of this going in, so I was expecting big things. Again, this movie rose to the task. It equals the original and, in some ways, surpasses it. I've already mentioned Domino, Colossus has a standout fight in the finale of the movie, the direction the movie decided to go with the initial X-Force mission was very surprising and I also liked Cable and Wade's first fight in the prison. The movie doesn't have a signature scene like the 12 bullets opening in Deadpool but there was never a moment that I was bored when the severed limbs were flying. Leitch and his team definitely got the job done and they balanced the humour and the thrills superbly. <br/><br/>Ryan Reynolds followed up his signature turn as the foul-mouthed mercenary with an equally impressive performance. He's joined Hugh Jackman and Robert Downey Jr. as the benchmark of acting within the genre and I question if anyone else could even come close to him playing this character. Morena Baccarin still has great chemistry with Reynolds and their relationship remains as sweet as it did before. Brolin is appropriately cast as Cable, he lived up to high expectations and was appropriately gruff. Zazie Beetz is great as Domino, her casting was met with a lot of criticism but she's funny and I wish we had spent more time with her. Karan Soni carried over his charm from Deadpool as did Brianna Hildebrand. Julian Dennison did a solid job as Russell, I hadn't seen his previous work, but I can understand why so many people were excited to see him. Terry Crews, Bill Skarsgard, Lewis Tan and Rob Delaney were all good as the new X-Force members. Delaney was the standout as Peter. I also liked Stefan Kapicic and Leslie Uggams in their respective supporting parts.<br/><br/>One of the more surprisingly successful parts of the original Deadpool movie was the love story between Wade and Vanessa. It was surprisingly effective, and I dug the direction they took with it. Deadpool 2 is a story about family and while it still worked, it didn't tug at my heartstrings like the emotional core of the first one did. This isn't the fault of the actors or even the writers, it just didn't have the same impact.<br/><br/>In my opinion, this is a great sequel. It delivers a potent mix of both action and comedy. I was impressed that they refused to rest on the laurels of the original adventure and tried to do something new with it. If you found the first one too crude, too violent or too meta, I don't think this one will work for you. Its a movie that stands on its own, but you get the same creative expression as you did in the first one. I wouldn't say this is better than Deadpool, but it is on that same level for me. Its not perfect so I can't go all the way to a 10 but my actual rating is 9.5/10."
"Kenael","8","3","3","20 January 2020"," Quite good
","Deadpool 2 is quite good and everything to expect. Is it better than the first one? In my humble opinion, no. But it still has plenty of awesome scenes."
"jtindahouse","9","3","3","22 September 2019"," Now THIS is how superhero movies should be made
","I'm the first to admit I am not a big fan of superhero movies. They take themselves way too seriously, are all the same and are way too easy to write (because whatever power a hero needs to get the job done, he always conveniently has - something that is wonderfully made fun of in 'Deadpool 2'). The only superhero movies I have ever really enjoyed were 'Batman' when Christopher Nolan was making his trilogy. But now even 'Batman' films have become terrible sadly. That's why 'Deadpool' is such an incredibly refreshing character. Not only does he not take himself seriously, he knows how stupid all the others are for doing just that and makes fun of them accordingly.<br/><br/>This movie is flat out hilarious. It's one of those films where you aren't finished laughing at one joke before the next one is being thrown at you. It's actually exhausting (in a good way). I lost count of all the great quotes in this film. I kept thinking to myself that I need to remember them, but eventually there were just too many to do that. The writing on this movie is phenomenal.<br/><br/>If 'Deadpool' were a serious character I would be very frustrated by the fact that he basically can't die or be hurt (what would be the point right?). But because of the way the film sets itself up, it doesn't bother me in the slightest. In fact it just leaves more time for hilarity. The soundtrack on this movie is also amazing. 'Deadpool' is one of the funniest movies I have ever seen and if you're like me and don't like superhero movies usually, give this one a try. I suspect you'll be pleasantly surprised."
